t_usec,elapsed_sec,frame_ms,fps,process_ms,physics_ms,enemies,projectiles,physics_objects,nodes,chunks,flow_building,sim_full,sim_mid,sim_far,sim_protected,sim_physics_enabled,sim_pressure,sim_spatial_demotions,tier_changes_total,tier_reversals_total,world_materialized,world_data_only
354806569,323.427793,25.332,44.0,18.663,11.671,114,26,46,3798,23,false,23,13,80,5,36,1,30,1197,419,114,72
354829835,323.451059,28.371,44.0,18.663,11.671,114,26,57,3793,23,false,23,13,80,5,36,1,30,1197,419,114,72
354858784,323.480008,24.2424242424242,44.0,18.663,11.671,114,26,56,3767,23,false,23,13,80,5,36,1,30,1197,419,114,72
354879532,323.500756,28.6555757575758,44.0,18.663,11.671,114,26,57,3764,23,false,23,13,80,5,36,1,30,1197,419,114,72
354905646,323.52687,25.0,44.0,18.663,11.671,114,26,47,3757,23,false,23,13,80,5,36,1,30,1197,419,114,72
354926885,323.548109,25.0,44.0,18.663,11.671,114,26,50,3756,23,false,23,13,80,5,36,1,30,1197,419,114,72
354955343,323.576567,25.0,44.0,18.663,11.671,114,26,49,3747,23,false,23,13,80,5,36,1,30,1197,419,114,72
354975390,323.596614,25.0,44.0,18.663,11.671,114,26,61,3744,23,false,23,13,80,5,36,1,30,1197,419,114,72
355002262,323.623486,24.2424242424242,44.0,18.663,11.671,114,26,48,3737,23,false,23,13,80,5,36,1,30,1197,419,114,72
355020477,323.641701,25.0,44.0,18.663,11.671,114,26,52,3735,23,false,23,13,80,5,36,1,30,1197,419,114,72
355038770,323.659994,18.2515757575626,41.0,18.208,13.595,114,26,48,3735,23,false,23,13,80,5,36,1,30,1197,419,114,72
355061283,323.682507,24.2424242424242,41.0,18.208,13.595,114,26,54,3734,23,false,23,13,80,5,36,1,30,1197,419,114,72
355078078,323.699302,24.2424242424242,41.0,18.208,13.595,114,26,59,3733,23,false,23,13,80,5,36,1,30,1197,419,114,72
355106591,323.727815,21.5058181818313,41.0,18.208,13.595,114,26,53,3733,23,false,23,13,80,5,36,1,30,1197,419,114,72
355124331,323.745555,24.138,41.0,18.208,13.595,114,26,50,3732,23,false,23,13,80,5,36,1,30,1197,419,114,72
355143022,323.764246,18.166,41.0,18.208,13.595,114,26,45,3732,23,false,23,13,80,5,36,1,30,1197,419,114,72
355161758,323.782982,18.689,41.0,18.208,13.595,114,26,57,3732,23,false,23,13,80,5,36,1,30,1197,419,114,72
355192022,323.813246,19.744,41.0,18.208,13.595,114,26,56,3733,23,false,23,13,80,5,36,1,30,1197,419,114,72
355210934,323.832158,22.2222222222222,41.0,18.208,13.595,114,26,57,3733,23,false,23,13,80,5,36,1,30,1197,419,114,72
355234382,323.855606,22.2222222222222,41.0,18.208,13.595,114,26,51,3732,23,false,23,13,80,5,36,1,30,1197,419,114,72
355256459,323.877683,22.2222222222222,41.0,18.208,13.595,113,27,50,3732,23,false,20,13,80,4,33,1,32,1197,419,113,72
355273912,323.895136,22.2222222222222,41.0,18.208,13.595,113,27,55,3722,23,false,20,13,80,4,33,1,32,1197,419,113,72
355293547,323.914771,22.2222222222222,41.0,18.208,13.595,113,27,49,3720,23,false,20,13,80,4,33,1,32,1197,419,113,72
355313327,323.934551,21.3328888888889,41.0,18.208,13.595,113,27,61,3718,23,false,20,13,80,4,33,1,32,1197,419,113,72
355339607,323.960831,18.828,41.0,18.208,13.595,113,27,48,3714,23,false,20,13,80,4,33,1,32,1197,419,113,72
355360182,323.981406,21.4285714285714,41.0,18.208,13.595,113,27,52,3702,23,false,20,13,80,4,33,1,32,1197,419,113,72
355379707,324.000931,21.4285714285714,41.0,18.208,13.595,113,27,48,3703,23,false,20,13,80,4,33,1,32,1197,419,113,72
355408721,324.029945,21.809857142844,41.0,18.208,13.595,113,27,54,3704,23,false,20,13,80,4,33,1,32,1197,419,113,72
355426005,324.047229,21.4285714285714,41.0,18.208,13.595,113,27,59,3705,23,false,20,13,80,4,33,1,32,1197,419,113,72
355446572,324.067796,21.4285714285714,41.0,18.208,13.595,113,27,52,3704,23,false,20,13,80,4,33,1,32,1197,419,113,72
355465134,324.086358,21.4285714285714,41.0,18.208,13.595,113,27,53,3704,23,false,20,13,80,4,33,1,32,1197,419,113,72
355490351,324.111575,21.4285714285714,41.0,18.208,13.595,113,27,45,3702,23,false,20,13,80,4,33,1,32,1197,419,113,72
355510353,324.131577,21.4285714285714,41.0,18.208,13.595,113,27,57,3701,23,false,20,13,80,4,33,1,32,1197,419,113,72
355528760,324.149984,21.4285714285714,41.0,18.208,13.595,113,27,52,3701,23,false,20,13,80,4,33,1,32,1197,419,113,72
355555946,324.17717,21.4285714285714,41.0,18.208,13.595,113,27,57,3702,23,false,20,13,80,4,33,1,32,1197,419,113,72
355575669,324.196893,21.4285714285714,41.0,18.208,13.595,113,27,51,3701,23,false,20,13,80,4,33,1,32,1197,419,113,72
355591432,324.212656,21.4285714285714,41.0,18.208,13.595,113,27,47,3701,23,false,20,13,80,4,33,1,32,1197,419,113,72
355613237,324.234461,21.4285714285714,41.0,18.208,13.595,113,27,50,3702,23,false,20,13,80,4,33,1,32,1197,419,113,72
355642039,324.263263,21.4285714285714,41.0,18.208,13.595,113,27,49,3702,23,false,20,13,80,4,33,1,32,1197,419,113,72
355660664,324.281888,21.4285714285714,41.0,18.208,13.595,113,27,61,3697,23,false,20,13,80,4,33,1,32,1197,419,113,72
355678034,324.299258,21.4285714285714,41.0,18.208,13.595,113,27,55,3697,23,false,20,13,80,4,33,1,32,1197,419,113,72
355705262,324.326486,21.4285714285714,41.0,18.208,13.595,113,27,52,3695,23,false,20,13,80,4,33,1,32,1197,419,113,72
355722736,324.34396,21.4285714285714,41.0,18.208,13.595,113,27,48,3694,23,false,20,13,80,4,33,1,32,1197,419,113,72
355741040,324.362264,21.4285714285714,41.0,18.208,13.595,113,27,52,3693,23,false,20,13,80,4,33,1,32,1197,419,113,72
355760234,324.381458,20.4548571428703,41.0,18.208,13.595,113,29,54,3693,23,false,20,13,80,4,33,1,32,1197,419,113,72
355780065,324.401289,18.94,41.0,18.208,13.595,113,29,59,3693,23,false,20,13,80,4,33,1,32,1197,419,113,72
355805918,324.427142,19.286,41.0,18.208,13.595,113,29,53,3693,23,false,20,13,80,4,33,1,32,1197,419,113,72
355824432,324.445656,20.8333333333333,41.0,18.208,13.595,113,29,50,3694,23,false,20,13,80,4,33,1,32,1197,419,113,72
355847891,324.469115,20.8333333333333,41.0,18.208,13.595,113,29,44,3694,23,false,20,13,80,4,33,1,32,1197,419,113,72
355868778,324.490002,20.8333333333333,41.0,18.208,13.595,113,29,57,3694,23,false,20,13,80,4,33,1,32,1197,419,113,72
355890440,324.511664,20.8333333333333,41.0,18.208,13.595,113,29,56,3695,23,false,20,13,80,4,33,1,32,1197,419,113,72
355911268,324.532492,20.8333333333333,41.0,18.208,13.595,113,29,58,3694,23,false,20,13,80,4,33,1,32,1197,419,113,72
355932712,324.553936,20.8333333333333,41.0,18.208,13.595,113,29,53,3694,23,false,20,13,80,4,33,1,32,1197,419,113,72
355954363,324.575587,20.3703703703704,41.0,18.208,13.595,113,29,48,3694,23,false,20,13,80,4,33,1,32,1197,419,113,72
355974989,324.596213,20.3703703703704,41.0,18.208,13.595,113,29,56,3695,23,false,20,13,80,4,33,1,32,1197,419,113,72
355995243,324.616467,20.8333333333333,41.0,18.208,13.595,113,29,50,3695,23,false,20,13,80,4,33,1,32,1197,419,113,72
356015505,324.636729,20.3703703703704,41.0,18.208,13.595,113,29,63,3695,23,false,20,13,80,4,33,1,32,1197,419,113,72
356033233,324.654457,20.4422222222222,47.0,15.373,10.392,113,29,57,3696,23,false,20,13,80,4,33,1,32,1197,419,113,72
356051789,324.673013,20.3703703703704,47.0,15.373,10.392,113,29,49,3695,23,false,20,13,80,4,33,1,32,1197,419,113,72
356083323,324.704547,20.3703703703704,47.0,15.373,10.392,113,29,49,3696,23,false,20,13,80,4,33,1,32,1197,419,113,72
356102491,324.723715,20.8333333333333,47.0,15.373,10.392,113,29,53,3696,23,false,20,13,80,4,33,1,32,1197,419,113,72
356121211,324.742435,20.8333333333333,47.0,15.373,10.392,113,29,57,3694,23,false,20,13,80,4,33,1,32,1197,419,113,72
356142075,324.763299,20.8333333333333,47.0,15.373,10.392,113,29,61,3695,23,false,20,13,80,4,33,1,32,1197,419,113,72
356167379,324.788603,20.8333333333333,47.0,15.373,10.392,113,29,55,3696,23,false,20,13,80,4,33,1,32,1197,419,113,72
356184581,324.805805,20.8333333333333,47.0,15.373,10.392,113,29,51,3696,23,false,20,13,80,4,33,1,32,1197,419,113,72
356203182,324.824406,20.8333333333333,47.0,15.373,10.392,113,29,46,3696,23,false,20,13,80,4,33,1,32,1197,419,113,72
356224805,324.846029,20.8333333333333,47.0,15.373,10.392,113,29,59,3697,23,false,20,13,80,4,33,1,32,1197,419,113,72
356247867,324.869091,20.8333333333333,47.0,15.373,10.392,113,29,58,3696,23,false,20,13,80,4,33,1,32,1197,419,113,72
356269240,324.890464,20.8333333333333,47.0,15.373,10.392,113,29,60,3690,23,false,20,13,80,4,33,1,32,1197,419,113,72
356292540,324.913764,20.8333333333333,47.0,15.373,10.392,114,30,52,3690,23,false,21,15,78,4,36,0,47,1199,419,114,71
356311235,324.932459,20.8333333333333,47.0,15.373,10.392,114,30,48,3688,23,false,21,15,78,4,36,0,47,1199,419,114,71
356337252,324.958476,20.8333333333333,47.0,15.373,10.392,114,30,56,3688,23,false,21,15,78,4,36,0,47,1199,419,114,71
356355480,324.976704,21.1179259259259,47.0,15.373,10.392,114,30,51,3689,23,false,21,15,78,4,36,0,47,1199,419,114,71
356375563,324.996787,21.846,47.0,15.373,10.392,114,30,64,3689,23,false,21,15,78,4,36,0,47,1199,419,114,71
356395455,325.016679,20.7039999999868,47.0,15.373,10.392,114,30,57,3689,23,false,21,15,78,4,36,0,47,1199,419,114,71
356422935,325.044159,20.8333333333333,47.0,15.373,10.392,114,30,54,3691,23,false,21,15,78,4,36,0,47,1199,419,114,71
356442044,325.063268,22.9946666666799,47.0,15.373,10.392,114,30,49,3692,23,false,21,15,78,4,36,0,47,1199,419,114,71
356463550,325.084774,22.257,47.0,15.373,10.392,114,30,53,3692,23,false,21,15,78,4,36,0,47,1199,419,114,71
356488100,325.109324,21.2121212121212,47.0,15.373,10.392,114,30,61,3686,23,false,21,15,78,4,36,0,47,1199,419,114,71
356511299,325.132523,23.2828787878788,47.0,15.373,10.392,114,30,54,3684,23,false,21,15,78,4,36,0,47,1199,419,114,71
356535572,325.156796,22.879,47.0,15.373,10.392,114,30,51,3683,23,false,21,15,78,4,36,0,47,1199,419,114,71
356553708,325.174932,23.325,47.0,15.373,10.392,114,30,46,3683,23,false,21,15,78,4,36,0,47,1199,419,114,71
356570803,325.192027,22.2222222222222,47.0,15.373,10.392,114,30,59,3683,23,false,21,15,78,4,36,0,47,1199,419,114,71
356600765,325.221989,22.2222222222222,47.0,15.373,10.392,114,30,58,3687,23,false,21,15,78,4,36,0,47,1199,419,114,71
356617852,325.239076,22.2222222222222,47.0,15.373,10.392,114,30,60,3684,23,false,21,15,78,4,36,0,47,1199,419,114,71
356637689,325.258913,22.2222222222222,47.0,15.373,10.392,114,30,52,3685,23,false,21,15,78,4,36,0,47,1199,419,114,71
356664843,325.286067,22.4944444444445,47.0,15.373,10.392,114,30,52,3685,23,false,21,15,78,4,36,0,47,1199,419,114,71
