t_usec,elapsed_sec,frame_ms,fps,process_ms,physics_ms,enemies,projectiles,physics_objects,nodes,chunks,flow_building,sim_full,sim_mid,sim_far,sim_protected,sim_physics_enabled,sim_pressure,sim_spatial_demotions,tier_changes_total,tier_reversals_total,world_materialized,world_data_only
253227336,237.142888,16.6666666666667,60.0,18.02,7.337,1,3,2,7012,25,false,2,0,0,0,2,0,0,0,0,1,1
253244530,237.160082,16.6666666666667,60.0,18.02,7.337,1,3,2,7012,25,false,2,0,0,0,2,0,0,0,0,1,1
253260930,237.176482,16.6666666666667,60.0,18.02,7.337,1,3,2,7012,25,false,2,0,0,0,2,0,0,0,0,1,1
253277679,237.193231,16.6666666666667,60.0,18.02,7.337,1,3,2,7012,25,false,2,0,0,0,2,0,0,0,0,1,1
253293180,237.208732,16.6666666666667,60.0,18.02,7.337,1,3,2,7012,25,false,2,0,0,0,2,0,0,0,0,1,1
253310472,237.226024,16.6666666666667,60.0,18.02,7.337,1,3,2,7012,25,false,2,0,0,0,2,0,0,0,0,1,1
253327242,237.242794,16.6666666666667,60.0,18.02,7.337,1,3,2,7012,25,false,2,0,0,0,2,0,0,0,0,1,1
253343610,237.259162,16.6666666666667,60.0,18.02,7.337,1,3,2,7012,25,false,2,0,0,0,2,0,0,0,0,1,1
253360173,237.275725,16.6666666666667,60.0,18.02,7.337,1,3,2,7012,25,false,2,0,0,0,2,0,0,0,0,1,1
253379878,237.29543,16.6666666666667,60.0,18.02,7.337,1,3,2,7012,25,false,2,0,0,0,2,0,0,0,0,1,1
253393314,237.308866,16.6666666666667,60.0,18.02,7.337,1,3,2,7012,25,false,2,0,0,0,2,0,0,0,0,1,1
253410582,237.326134,16.6666666666667,60.0,18.02,7.337,1,3,2,7012,25,false,2,0,0,0,2,0,0,0,0,1,1
253428055,237.343607,16.6666666666667,60.0,18.02,7.337,1,3,2,7012,25,false,2,0,0,0,2,0,0,0,0,1,1
253444534,237.360086,16.6666666666667,60.0,18.02,7.337,1,3,2,7012,25,false,2,0,0,0,2,0,0,0,0,1,1
253461125,237.376677,16.6666666666667,60.0,18.02,7.337,1,3,2,7012,25,false,2,0,0,0,2,0,0,0,0,1,1
