t_usec,elapsed_sec,frame_ms,fps,process_ms,physics_ms,enemies,projectiles,physics_objects,nodes,chunks,flow_building,sim_full,sim_mid,sim_far,sim_protected,sim_physics_enabled,sim_pressure,sim_spatial_demotions,tier_changes_total,tier_reversals_total,world_materialized,world_data_only
92128972,7.854325,22.9166666666667,38.0,50.507,12.745,2,0,4,1628,12,true,2,0,0,0,2,0,0,0,0,2,1
92146641,7.871994,22.9166666666667,38.0,50.507,12.745,2,0,4,1628,12,true,2,0,0,0,2,0,0,0,0,2,1
92170479,7.895832,22.9166666666667,38.0,50.507,12.745,2,0,4,1628,12,true,2,0,0,0,2,0,0,0,0,2,1
92195269,7.920622,22.9166666666667,38.0,50.507,12.745,2,0,4,1628,12,true,2,0,0,0,2,0,0,0,0,2,1
92212781,7.938134,22.9166666666667,38.0,50.507,12.745,2,0,4,1628,12,true,2,0,0,0,2,0,0,0,0,2,1
92240878,7.966231,22.9166666666667,38.0,50.507,12.745,2,0,4,1628,12,true,2,0,0,0,2,0,0,0,0,2,1
92261444,7.986797,22.9166666666667,38.0,50.507,12.745,2,0,4,1628,12,true,2,0,0,0,2,0,0,0,0,2,1
92282260,8.007613,22.9166666666667,38.0,50.507,12.745,2,0,4,1628,12,true,2,0,0,0,2,0,0,0,0,2,1
92301417,8.02677,21.7136666666667,38.0,50.507,12.745,3,0,4,1628,12,true,3,0,0,0,3,0,0,0,0,3,1
92325320,8.050673,22.9166666666667,38.0,50.507,12.745,3,0,4,1628,12,true,3,0,0,0,3,0,0,0,0,3,1
92352619,8.077972,23.4843333333307,38.0,50.507,12.745,3,0,4,1628,12,true,3,0,0,0,3,0,0,0,0,3,1
92370035,8.095388,22.9166666666667,38.0,50.507,12.745,3,0,4,1628,12,true,3,0,0,0,3,0,0,0,0,3,1
92395697,8.12105,22.9166666666667,38.0,50.507,12.745,3,0,4,1628,12,true,3,0,0,0,3,0,0,0,0,3,1
92420214,8.145567,22.9166666666667,38.0,50.507,12.745,3,0,4,1628,12,true,3,0,0,0,3,0,0,0,0,3,1
92435814,8.161167,22.6730000000027,38.0,50.507,12.745,3,0,4,1628,12,true,3,0,0,0,3,0,0,0,0,3,1
92460248,8.185601,16.303,38.0,50.507,12.745,3,0,3,1628,12,true,3,0,0,0,3,0,0,0,0,3,1
92485416,8.210769,25.6073333333307,38.0,50.507,12.745,3,0,3,1628,12,true,3,0,0,0,3,0,0,0,0,3,1
92505862,8.231215,22.9166666666667,38.0,50.507,12.745,3,0,3,1628,12,true,3,0,0,0,3,0,0,0,0,3,1
92533860,8.259213,27.0833333333333,38.0,50.507,12.745,3,0,3,1628,12,true,3,0,0,0,3,0,0,0,0,3,1
92556881,8.282234,22.9166666666667,38.0,50.507,12.745,3,0,3,1628,12,true,3,0,0,0,3,0,0,0,0,3,1
92577084,8.302437,22.9166666666667,38.0,50.507,12.745,3,0,3,1628,12,true,3,0,0,0,3,0,0,0,0,3,1
92602606,8.327959,22.065333333336,38.0,50.507,12.745,3,0,3,1628,12,true,3,0,0,0,3,0,0,0,0,3,1
92628946,8.354299,23.3333333333333,38.0,50.507,12.745,3,0,3,1628,12,true,3,0,0,0,3,0,0,0,0,3,1
92669018,8.394371,25.434666666664,38.0,50.507,12.745,3,0,3,1628,12,true,3,0,0,0,3,0,0,0,0,3,1
92696264,8.421617,31.923333333336,38.0,50.507,12.745,3,0,3,1628,12,true,3,0,0,0,3,0,0,0,0,3,1
92726872,8.452225,25.296,38.0,50.507,12.745,3,0,3,1628,12,true,3,0,0,0,3,0,0,0,0,3,1
92755773,8.481126,30.513,38.0,50.507,12.745,3,0,3,1628,12,true,3,0,0,0,3,0,0,0,0,3,1
92788258,8.513611,30.667,38.0,50.507,12.745,3,0,3,1625,12,true,3,0,0,0,3,0,0,0,0,3,1
92812638,8.537991,29.124,38.0,50.507,12.745,3,0,3,1625,12,true,3,0,0,0,3,0,0,0,0,3,1
92895336,8.620689,66.0856666666667,38.0,50.507,12.745,2,0,3,1625,12,false,2,0,0,0,2,0,0,0,0,2,1
92918732,8.644085,36.3909999999973,38.0,50.507,12.745,2,0,3,1625,12,false,2,0,0,0,2,0,0,0,0,2,1
92936295,8.661648,16.6666666666667,38.0,50.507,12.745,2,0,6,1625,12,false,2,0,0,0,2,0,0,0,0,2,1
92966317,8.69167,25.108333333336,38.0,50.507,12.745,2,0,6,1625,12,false,2,0,0,0,2,0,0,0,0,2,1
92998256,8.723609,25.989,38.0,50.507,12.745,2,0,6,1625,12,false,2,0,0,0,2,0,0,0,0,2,1
93030130,8.755483,28.0206666666667,38.0,50.507,12.745,2,0,6,1625,12,false,2,0,0,0,2,0,0,0,0,2,1
93059073,8.784426,27.762,39.0,67.697,10.412,2,0,6,1625,12,false,2,0,0,0,2,0,0,0,0,2,1
93091818,8.817171,28.775,39.0,67.697,10.412,2,0,5,1625,12,false,2,0,0,0,2,0,0,0,0,2,1
93116267,8.84162,31.735,39.0,67.697,10.412,2,0,5,1625,12,false,2,0,0,0,2,0,0,0,0,2,1
93132760,8.858113,27.7777777777778,39.0,67.697,10.412,2,0,5,1625,12,false,2,0,0,0,2,0,0,0,0,2,1
93167275,8.892628,27.7777777777778,39.0,67.697,10.412,2,0,5,1625,12,false,2,0,0,0,2,0,0,0,0,2,1
93190767,8.91612,27.7777777777778,39.0,67.697,10.412,2,0,5,1625,12,false,2,0,0,0,2,0,0,0,0,2,1
93209511,8.934864,27.7777777777778,39.0,67.697,10.412,2,0,5,1625,12,false,2,0,0,0,2,0,0,0,0,2,1
93234110,8.959463,21.8605555555555,39.0,67.697,10.412,2,0,5,1625,12,false,2,0,0,0,2,0,0,0,0,2,1
93257880,8.983233,24.611,39.0,67.697,10.412,2,0,5,1625,12,false,2,0,0,0,2,0,0,0,0,2,1
93280013,9.005366,24.44,39.0,67.697,10.412,2,0,5,1625,12,false,2,0,0,0,2,0,0,0,0,2,1
93302263,9.027616,17.93,39.0,67.697,10.412,2,0,5,1625,12,false,2,0,0,0,2,0,0,0,0,2,1
93327760,9.053113,25.0,39.0,67.697,10.412,2,0,5,1625,12,false,2,0,0,0,2,0,0,0,0,2,1
93354919,9.080272,25.0,39.0,67.697,10.412,2,0,5,1625,12,false,2,0,0,0,2,0,0,0,0,2,1
93373926,9.099279,25.0,39.0,67.697,10.412,2,0,5,1625,12,false,2,0,0,0,2,0,0,0,0,2,1
