t_usec,elapsed_sec,frame_ms,fps,process_ms,physics_ms,enemies,projectiles,physics_objects,nodes,chunks,flow_building,sim_full,sim_mid,sim_far,sim_protected,sim_physics_enabled,sim_pressure,sim_spatial_demotions,tier_changes_total,tier_reversals_total,world_materialized,world_data_only
200922700,116.648053,40.5229191919192,18.0,42.957,25.283,14,5,15,2383,20,true,7,2,2,2,9,1,4,73,22,14,12
201019860,116.745213,64.6836666666667,18.0,42.957,25.283,14,5,11,2380,20,true,7,2,2,2,9,1,4,73,22,14,12
201081448,116.806801,68.028,18.0,42.957,25.283,14,5,13,2379,20,true,7,2,2,2,9,1,4,73,22,14,12
201137508,116.862861,58.574,21.0,40.762,27.266,14,5,13,2379,20,true,7,2,2,2,9,1,4,73,22,14,12
201188797,116.91415,60.6713333333261,21.0,40.762,27.266,14,5,14,2383,20,true,7,2,2,2,9,1,4,73,22,14,12
201233370,116.958723,54.7450000000072,21.0,40.762,27.266,14,5,14,2323,20,true,7,2,2,2,9,1,4,73,22,14,12
201267971,116.993324,44.289,21.0,40.762,27.266,14,5,16,2324,20,true,7,2,2,2,9,1,4,73,22,14,12
201315055,117.040408,42.822,21.0,40.762,27.266,15,4,14,2393,20,true,12,2,2,2,14,1,4,73,22,15,12
201384520,117.109873,44.625,21.0,40.762,27.266,15,4,14,2377,20,true,12,2,2,2,14,1,4,73,22,15,12
201433126,117.158479,50.8943333333333,21.0,40.762,27.266,15,4,13,2377,20,true,12,2,2,2,14,1,4,73,22,15,12
201489876,117.215229,50.0,21.0,40.762,27.266,15,4,13,2376,20,true,12,2,2,2,14,1,4,73,22,15,12
201559930,117.285283,69.838,21.0,40.762,27.266,15,4,12,2368,20,true,12,2,2,2,14,1,4,73,22,15,12
201610181,117.335534,57.985,21.0,40.762,27.266,15,4,12,2368,20,true,12,2,2,2,14,1,4,73,22,15,12
201654216,117.379569,51.4683333333261,21.0,40.762,27.266,15,4,12,2368,20,true,12,2,2,2,14,1,4,73,22,15,12
201698019,117.423372,51.3888888888889,21.0,40.762,27.266,15,4,10,2365,20,true,12,2,2,2,14,1,4,73,22,15,12
201757767,117.48312,50.8971111111183,21.0,40.762,27.266,15,4,11,2364,20,true,12,2,2,2,14,1,4,73,22,15,12
201803809,117.529162,50.102,21.0,40.762,27.266,15,4,10,2364,20,true,12,2,2,2,14,1,4,73,22,15,12
201850659,117.576012,50.0,21.0,40.762,27.266,12,5,12,2361,20,true,8,2,2,2,10,1,4,73,22,12,13
201894983,117.620336,50.0,21.0,40.762,27.266,12,5,10,2360,20,true,8,2,2,2,10,1,4,73,22,12,13
201937116,117.662469,43.7083333333333,21.0,40.762,27.266,12,5,10,2359,20,true,8,2,2,2,10,1,4,73,22,12,13
201988088,117.713441,46.37,21.0,40.762,27.266,12,5,13,2363,20,true,8,2,2,2,10,1,4,73,22,12,13
202033009,117.758362,44.614,21.0,40.762,27.266,12,5,12,2321,20,true,8,2,2,2,10,1,4,73,22,12,13
202073895,117.799248,48.246,21.0,40.762,27.266,12,5,14,2321,20,true,8,2,2,2,10,1,4,73,22,12,13
202104771,117.830124,39.665,20.0,26.421,25.634,12,5,13,2321,20,true,8,2,2,2,10,1,4,73,22,12,13
202132595,117.857948,36.373,20.0,26.421,25.634,12,5,12,2324,20,true,8,2,2,2,10,1,4,73,22,12,13
202146674,117.872027,20.958,20.0,26.421,25.634,12,5,13,2324,20,true,8,2,2,2,10,1,4,73,22,12,13
202159325,117.884678,12.161,20.0,26.421,25.634,12,5,13,2324,20,true,8,2,2,2,10,1,4,73,22,12,13
202171784,117.897137,11.685,20.0,26.421,25.634,12,5,14,2324,20,true,8,2,2,2,10,1,4,73,22,12,13
202183474,117.908827,12.811,20.0,26.421,25.634,12,5,14,2324,20,true,8,2,2,2,10,1,4,73,22,12,13
202191391,117.916744,11.653,20.0,26.421,25.634,12,5,14,2324,20,true,8,2,2,2,10,1,4,73,22,12,13
202205447,117.9308,9.441,20.0,26.421,25.634,12,5,12,2324,20,true,8,2,2,2,10,1,4,73,22,12,13
202219585,117.944938,14.427,20.0,26.421,25.634,12,5,12,2324,20,true,8,2,2,2,10,1,4,73,22,12,13
202235207,117.96056,16.215,20.0,26.421,25.634,12,5,13,2324,20,true,8,2,2,2,10,1,4,73,22,12,13
202255426,117.980779,16.6666666666667,20.0,26.421,25.634,12,5,12,2392,20,true,8,2,2,2,10,1,4,73,22,12,13
202271085,117.996438,16.6666666666667,20.0,26.421,25.634,12,5,13,2392,20,true,8,2,2,2,10,1,4,73,22,12,13
202287998,118.013351,16.6666666666667,20.0,26.421,25.634,12,5,15,2392,20,true,8,2,2,2,10,1,4,73,22,12,13
202307110,118.032463,15.2777777777778,20.0,26.421,25.634,12,5,12,2376,20,true,8,2,2,2,10,1,4,73,22,12,13
202327139,118.052492,15.4538888888889,20.0,26.421,25.634,12,5,13,2384,20,true,8,2,2,2,10,1,4,73,22,12,13
202341605,118.066958,15.88,20.0,26.421,25.634,15,6,14,2384,20,true,11,2,2,2,13,1,4,73,22,15,13
202355542,118.080895,16.0063333333261,20.0,26.421,25.634,15,6,13,2384,20,true,11,2,2,2,13,1,4,73,22,15,13
202369919,118.095272,16.6666666666667,20.0,26.421,25.634,15,6,13,2384,20,true,11,2,2,2,13,1,4,73,22,15,13
202381346,118.106699,15.2777777777778,20.0,26.421,25.634,15,6,13,2383,20,true,11,2,2,2,13,1,4,73,22,15,13
202403406,118.128759,15.2777777777778,20.0,26.421,25.634,15,6,15,2375,20,true,11,2,2,2,13,1,4,73,22,15,13
202418958,118.144311,15.2777777777778,20.0,26.421,25.634,15,6,15,2379,20,true,11,2,2,2,13,1,4,73,22,15,13
202435050,118.160403,15.9746666666739,20.0,26.421,25.634,15,6,14,2379,20,true,11,2,2,2,13,1,4,73,22,15,13
202450921,118.176274,16.6666666666667,20.0,26.421,25.634,15,6,14,2374,20,true,11,2,2,2,13,1,4,73,22,15,13
202468241,118.193594,16.6666666666667,20.0,26.421,25.634,15,6,13,2374,20,true,11,2,2,2,13,1,4,73,22,15,13
202485460,118.210813,16.6666666666667,20.0,26.421,25.634,15,6,13,2374,20,true,11,2,2,2,13,1,4,73,22,15,13
202501405,118.226758,16.6666666666667,20.0,26.421,25.634,15,6,14,2374,20,true,11,2,2,2,13,1,4,73,22,15,13
202521174,118.246527,16.6666666666667,20.0,26.421,25.634,15,6,14,2374,20,true,11,2,2,2,13,1,4,73,22,15,13
202542072,118.267425,16.6666666666667,20.0,26.421,25.634,15,6,14,2371,20,true,11,2,2,2,13,1,4,73,22,15,13
202563352,118.288705,17.1606666666667,20.0,26.421,25.634,15,6,14,2371,20,true,11,2,2,2,13,1,4,73,22,15,13
202579753,118.305106,20.163,20.0,26.421,25.634,15,6,12,2370,20,true,11,2,2,2,13,1,4,73,22,15,13
202610927,118.33628,20.418,20.0,26.421,25.634,15,6,13,2373,20,true,11,2,2,2,13,1,4,73,22,15,13
202629677,118.35503,26.27,20.0,26.421,25.634,15,6,12,2373,20,true,11,2,2,2,13,1,4,73,22,15,13
202645196,118.370549,18.837,20.0,26.421,25.634,15,6,13,2373,20,true,11,2,2,2,13,1,4,73,22,15,13
202657673,118.383026,18.0555555555556,20.0,26.421,25.634,15,6,15,2373,20,true,11,2,2,2,13,1,4,73,22,15,13
202670494,118.395847,16.6666666666667,20.0,26.421,25.634,15,6,13,2373,20,true,11,2,2,2,13,1,4,73,22,15,13
202683090,118.408443,16.6666666666667,20.0,26.421,25.634,15,6,12,2370,20,true,11,2,2,2,13,1,4,73,22,15,13
202695303,118.420656,14.4237777777778,20.0,26.421,25.634,15,6,13,2370,20,true,11,2,2,2,13,1,4,73,22,15,13
202707340,118.432693,11.438,20.0,26.421,25.634,15,6,12,2370,20,true,11,2,2,2,13,1,4,73,22,15,13
202723559,118.448912,13.807,20.0,26.421,25.634,15,6,14,2380,20,true,11,2,2,2,13,1,4,73,22,15,13
202745233,118.470586,16.6666666666667,20.0,26.421,25.634,15,6,15,2384,20,true,11,2,2,2,13,1,4,73,22,15,13
202756270,118.481623,16.6666666666667,20.0,26.421,25.634,15,6,15,2384,20,true,11,2,2,2,13,1,4,73,22,15,13
202775718,118.501071,16.6666666666667,20.0,26.421,25.634,15,6,14,2453,20,true,11,2,2,2,13,1,4,73,22,15,13
202790165,118.515518,16.6666666666667,20.0,26.421,25.634,15,6,14,2453,20,true,11,2,2,2,13,1,4,73,22,15,13
202804267,118.52962,15.0633333333333,20.0,26.421,25.634,15,6,13,2452,20,true,11,2,2,2,13,1,4,73,22,15,13
202819815,118.545168,16.326,20.0,26.421,25.634,15,6,13,2452,20,true,11,2,2,2,13,1,4,73,22,15,13
202835802,118.561155,16.6666666666667,20.0,26.421,25.634,15,8,14,2449,20,true,11,2,2,2,13,1,4,73,22,15,13
202852371,118.577724,16.6666666666667,20.0,26.421,25.634,15,8,14,2448,20,true,11,2,2,2,13,1,4,73,22,15,13
202868868,118.594221,16.6666666666667,20.0,26.421,25.634,15,8,15,2448,20,true,11,2,2,2,13,1,4,73,22,15,13
202885112,118.610465,16.6666666666667,20.0,26.421,25.634,15,8,15,2447,20,true,11,2,2,2,13,1,4,73,22,15,13
202901493,118.626846,16.6666666666667,20.0,26.421,25.634,15,8,13,2447,20,true,11,2,2,2,13,1,4,73,22,15,13
202919234,118.644587,16.6666666666667,20.0,26.421,25.634,15,8,13,2446,20,true,11,2,2,2,13,1,4,73,22,15,13
202935488,118.660841,16.6666666666667,20.0,26.421,25.634,15,8,14,2446,20,true,11,2,2,2,13,1,4,73,22,15,13
202951185,118.676538,16.4873333333333,20.0,26.421,25.634,15,8,13,2446,20,true,11,2,2,2,13,1,4,73,22,15,13
202969435,118.694788,16.6666666666667,20.0,26.421,25.634,15,8,14,2446,20,true,11,2,2,2,13,1,4,73,22,15,13
202986337,118.71169,16.6666666666667,20.0,26.421,25.634,15,8,16,2404,20,true,11,2,2,2,13,1,4,73,22,15,13
203001476,118.726829,16.6666666666667,20.0,26.421,25.634,15,8,14,2404,20,true,11,2,2,2,13,1,4,73,22,15,13
203018825,118.744178,16.6666666666667,20.0,26.421,25.634,15,8,13,2404,20,true,11,2,2,2,13,1,4,73,22,15,13
203035658,118.761011,16.6666666666667,57.0,17.098,12.02,15,8,14,2403,20,true,11,2,2,2,13,1,4,73,22,15,13
203053559,118.778912,16.6666666666667,57.0,17.098,12.02,15,8,12,2399,20,true,11,2,2,2,13,1,4,73,22,15,13
203069381,118.794734,16.6666666666667,57.0,17.098,12.02,15,8,12,2398,20,true,11,2,2,2,13,1,4,73,22,15,13
203084127,118.80948,16.6666666666667,57.0,17.098,12.02,15,8,14,2398,20,true,11,2,2,2,13,1,4,73,22,15,13
203102096,118.827449,16.6666666666667,57.0,17.098,12.02,15,8,14,2400,20,true,11,2,2,2,13,1,4,73,22,15,13
203118909,118.844262,16.6666666666667,57.0,17.098,12.02,15,8,13,2400,20,true,11,2,2,2,13,1,4,73,22,15,13
203136078,118.861431,16.6666666666667,57.0,17.098,12.02,15,8,15,2400,20,true,11,2,2,2,13,1,4,73,22,15,13
203154598,118.879951,16.6666666666667,57.0,17.098,12.02,15,8,13,2393,20,true,11,2,2,2,13,1,4,73,22,15,13
203169540,118.894893,16.6666666666667,57.0,17.098,12.02,15,8,13,2393,20,true,11,2,2,2,13,1,4,73,22,15,13
203186097,118.91145,16.6666666666667,57.0,17.098,12.02,15,8,14,2391,20,true,11,2,2,2,13,1,4,73,22,15,13
203202455,118.927808,16.6666666666667,57.0,17.098,12.02,15,8,14,2390,20,true,11,2,2,2,13,1,4,73,22,15,13
203218995,118.944348,16.6666666666667,57.0,17.098,12.02,15,8,15,2393,20,true,11,2,2,2,13,1,4,73,22,15,13
203234918,118.960271,16.6666666666667,57.0,17.098,12.02,15,8,15,2393,20,true,11,2,2,2,13,1,4,73,22,15,13
203251073,118.976426,16.6666666666667,57.0,17.098,12.02,15,8,13,2393,20,true,11,2,2,2,13,1,4,73,22,15,13
203267961,118.993314,16.6666666666667,57.0,17.098,12.02,15,8,12,2386,20,true,11,2,2,2,13,1,4,73,22,15,13
203286449,119.011802,16.6666666666667,57.0,17.098,12.02,15,8,12,2379,20,true,11,2,2,2,13,1,4,73,22,15,13
203301224,119.026577,16.6666666666667,57.0,17.098,12.02,15,8,11,2378,20,true,11,2,2,2,13,1,4,73,22,15,13
203319756,119.045109,16.6666666666667,57.0,17.098,12.02,15,8,11,2376,20,true,11,2,2,2,13,1,4,73,22,15,13
203335421,119.060774,16.6666666666667,57.0,17.098,12.02,15,8,13,2376,20,true,11,2,2,2,13,1,4,73,22,15,13
203351670,119.077023,16.6666666666667,57.0,17.098,12.02,12,7,11,2376,20,false,11,2,2,2,13,1,4,73,22,12,13
203370990,119.096343,16.6666666666667,57.0,17.098,12.02,12,7,10,2443,20,false,11,2,2,2,13,1,4,73,22,12,13
203387623,119.112976,16.6666666666667,57.0,17.098,12.02,12,7,10,2436,20,false,11,2,2,2,13,1,4,73,22,12,13
203402672,119.128025,16.6666666666667,57.0,17.098,12.02,12,7,9,2436,20,false,11,2,2,2,13,1,4,73,22,12,13
203419613,119.144966,16.6666666666667,57.0,17.098,12.02,12,7,9,2435,20,false,11,2,2,2,13,1,4,73,22,12,13
203499488,119.224841,29.7423333333261,57.0,17.098,12.02,12,7,11,2431,20,false,11,2,2,2,13,1,4,73,22,12,13
203587581,119.312934,83.3333333333333,57.0,17.098,12.02,12,7,7,2382,20,false,11,2,2,2,13,1,4,73,22,12,13
203631432,119.356785,50.0,57.0,17.098,12.02,12,7,8,2376,20,false,11,2,2,2,13,1,4,73,22,12,13
203682281,119.407634,50.0,57.0,17.098,12.02,12,7,10,2381,20,false,11,2,2,2,13,1,4,73,22,12,13
203718826,119.444179,39.5886666666739,57.0,17.098,12.02,12,7,10,2380,20,false,11,2,2,2,13,1,4,73,22,12,13
203761822,119.487175,47.0993333333333,57.0,17.098,12.02,12,7,9,2380,20,false,11,2,2,2,13,1,4,73,22,12,13
203797621,119.522974,40.366,57.0,17.098,12.02,12,7,8,2383,20,false,11,2,2,2,13,1,4,73,22,12,13
203852184,119.577537,40.036,57.0,17.098,12.02,12,7,9,2379,20,false,11,2,2,2,13,1,4,73,22,12,13
203892357,119.61771,49.5766666666595,57.0,17.098,12.02,12,7,8,2379,20,false,11,2,2,2,13,1,4,73,22,12,13
203929732,119.655085,43.0003333333405,57.0,17.098,12.02,10,7,9,2382,20,true,6,2,2,2,8,1,4,73,22,10,14
203982930,119.708283,43.75,57.0,17.098,12.02,10,7,10,2376,20,true,6,2,2,2,8,1,4,73,22,10,14
204029615,119.754968,46.5829999999928,57.0,17.098,12.02,10,7,9,2368,20,true,6,2,2,2,8,1,4,73,22,10,14
204072100,119.797453,44.4346666666739,57.0,17.098,12.02,10,7,12,2365,20,true,6,2,2,2,8,1,4,73,22,10,14
204117128,119.842481,43.9393939393939,37.0,34.802,25.033,10,7,11,2367,20,true,6,2,2,2,8,1,4,73,22,10,14
204157803,119.883156,43.75,37.0,34.802,25.033,10,7,11,2325,20,true,6,2,2,2,8,1,4,73,22,10,14
204209620,119.934973,43.9393939393939,37.0,34.802,25.033,10,7,13,2324,20,true,6,2,2,2,8,1,4,73,22,10,14
204254375,119.979728,43.75,37.0,34.802,25.033,10,7,11,2325,20,true,6,2,2,2,8,1,4,73,22,10,14
204317515,120.042868,50.9608787878788,37.0,34.802,25.033,10,7,12,2393,20,true,6,2,2,2,8,1,4,73,22,10,14
204367204,120.092557,51.742,37.0,34.802,25.033,10,7,10,2390,20,true,6,2,2,2,8,1,4,73,22,10,14
204417666,120.143019,53.884,37.0,34.802,25.033,10,7,10,2389,20,true,6,2,2,2,8,1,4,73,22,10,14
204466912,120.192265,47.6190476190476,37.0,34.802,25.033,13,8,11,2388,20,true,8,3,2,2,11,1,5,74,22,13,14
204515454,120.240807,47.9166666666667,37.0,34.802,25.033,13,8,12,2388,20,true,8,3,2,2,11,1,5,74,22,13,14
204617588,120.342941,59.5282857142857,37.0,34.802,25.033,13,8,14,2388,20,true,8,3,2,2,11,1,5,74,22,13,14
204687427,120.41278,60.3223333333333,37.0,34.802,25.033,13,8,13,2389,20,true,8,3,2,2,11,1,5,74,22,13,14
204740522,120.465875,58.2133333333262,37.0,34.802,25.033,13,8,15,2388,20,true,8,3,2,2,11,1,5,74,22,13,14
204785104,120.510457,50.2466666666738,37.0,34.802,25.033,13,8,14,2386,20,true,8,3,2,2,11,1,5,74,22,13,14
204832583,120.557936,49.7533333333262,37.0,34.802,25.033,13,8,16,2382,20,true,8,3,2,2,11,1,5,74,22,13,14
204885452,120.610805,50.9960000000072,37.0,34.802,25.033,13,8,12,2377,20,true,8,3,2,2,11,1,5,74,22,13,14
204939709,120.665062,53.3333333333333,37.0,34.802,25.033,13,8,13,2438,20,true,8,3,2,2,11,1,5,74,22,13,14
205003010,120.728363,53.3093333333333,37.0,34.802,25.033,13,8,12,2429,20,true,8,3,2,2,11,1,5,74,22,13,14
205060370,120.785723,59.0279999999929,37.0,34.802,25.033,12,6,10,2389,20,true,8,3,2,2,11,1,5,74,22,12,14
205109591,120.834944,53.0370000000071,18.0,24.558,31.616,12,6,9,2391,20,true,8,3,2,2,11,1,5,74,22,12,14
205158768,120.884121,52.7777777777778,18.0,24.558,31.616,12,6,9,2388,20,true,8,3,2,2,11,1,5,74,22,12,14
205207217,120.93257,53.3333333333333,18.0,24.558,31.616,12,6,10,2386,20,true,8,3,2,2,11,1,5,74,22,12,14
205251250,120.976603,49.3542222222222,18.0,24.558,31.616,12,6,9,2386,20,true,8,3,2,2,11,1,5,74,22,12,14
205300777,121.02613,44.796,18.0,24.558,31.616,12,6,11,2384,20,true,8,3,2,2,11,1,5,74,22,12,14
205345615,121.070968,49.52,18.0,24.558,31.616,12,6,9,2384,20,true,8,3,2,2,11,1,5,74,22,12,14
205391770,121.117123,47.856,18.0,24.558,31.616,12,6,13,2391,20,true,8,3,2,2,11,1,5,74,22,12,14
205426340,121.151693,44.401,18.0,24.558,31.616,12,6,15,2390,20,true,8,3,2,2,11,1,5,74,22,12,14
205474410,121.199763,35.956,18.0,24.558,31.616,12,6,13,2390,20,true,8,3,2,2,11,1,5,74,22,12,14
205524685,121.250038,41.6666666666667,18.0,24.558,31.616,12,6,14,2389,20,true,8,3,2,2,11,1,5,74,22,12,14
205583066,121.308419,45.7366666666667,18.0,24.558,31.616,15,7,13,2457,20,true,10,3,2,2,13,1,5,74,22,15,13
205640328,121.365681,48.905,18.0,24.558,31.616,15,7,13,2454,20,true,10,3,2,2,13,1,5,74,22,15,13
205689746,121.415099,60.476,18.0,24.558,31.616,15,7,14,2393,20,true,10,3,2,2,13,1,5,74,22,15,13
205737280,121.462633,47.2222222222222,18.0,24.558,31.616,15,7,13,2392,20,true,10,3,2,2,13,1,5,74,22,15,13
205793611,121.518964,50.3017777777778,18.0,24.558,31.616,15,7,14,2392,20,true,10,3,2,2,13,1,5,74,22,15,13
205889628,121.614981,65.837,18.0,24.558,31.616,15,7,16,2392,20,true,10,3,2,2,13,1,5,74,22,15,13
205956521,121.681874,69.468,18.0,24.558,31.616,15,7,15,2393,20,true,10,3,2,2,13,1,5,74,22,15,13
206006522,121.731875,57.177,18.0,24.558,31.616,15,7,15,2393,20,true,10,3,2,2,13,1,5,74,22,15,13
206061443,121.786796,53.45,18.0,24.558,31.616,15,7,14,2395,20,true,10,3,2,2,13,1,5,74,22,15,13
206144542,121.869895,65.3553333333333,19.0,21.788,32.261,14,7,13,2392,20,true,12,3,2,2,15,1,5,74,22,14,13
206256191,121.981544,64.4496666666667,19.0,21.788,32.261,14,7,10,2393,20,true,12,3,2,2,15,1,5,74,22,14,13
206387748,122.113101,76.4036666666667,19.0,21.788,32.261,14,7,11,2457,20,true,12,3,2,2,15,1,5,74,22,14,13
206472385,122.197738,63.277,19.0,21.788,32.261,14,7,12,2411,20,true,12,3,2,2,15,1,5,74,22,14,13
206532302,122.257655,59.2426666666595,19.0,21.788,32.261,14,7,12,2410,20,true,12,3,2,2,15,1,5,74,22,14,13
206589217,122.31457,56.6696666666738,19.0,21.788,32.261,14,7,10,2405,20,true,12,3,2,2,15,1,5,74,22,14,13
206640362,122.365715,59.315,19.0,21.788,32.261,14,7,11,2407,20,true,12,3,2,2,15,1,5,74,22,14,13
206660457,122.38581,34.0153333333262,19.0,21.788,32.261,14,7,10,2406,20,true,12,3,2,2,15,1,5,74,22,14,13
206671749,122.397102,16.6666666666667,19.0,21.788,32.261,14,7,11,2406,20,true,12,3,2,2,15,1,5,74,22,14,13
206683781,122.409134,16.6666666666667,19.0,21.788,32.261,14,7,12,2406,20,true,12,3,2,2,15,1,5,74,22,14,13
206690689,122.416042,4.95433333334046,19.0,21.788,32.261,14,7,12,2406,20,true,12,3,2,2,15,1,5,74,22,14,13
206704103,122.429456,12.5,19.0,21.788,32.261,14,7,10,2406,20,true,12,3,2,2,15,1,5,74,22,14,13
206718872,122.444225,15.8789999999929,19.0,21.788,32.261,14,7,12,2405,20,true,12,3,2,2,15,1,5,74,22,14,13
206734317,122.45967,16.6666666666667,19.0,21.788,32.261,14,7,14,2408,20,true,12,3,2,2,15,1,5,74,22,14,13
206764543,122.489896,16.6666666666667,19.0,21.788,32.261,13,5,11,2468,21,true,8,3,2,2,11,1,5,74,22,13,13
206802863,122.528216,34.0793333333405,19.0,21.788,32.261,13,5,15,2545,21,true,8,3,2,2,11,1,5,74,22,13,13
206829712,122.555065,29.492,19.0,21.788,32.261,13,5,13,2584,21,true,8,3,2,2,11,1,5,74,22,13,13
206843799,122.569152,18.3333333333333,19.0,21.788,32.261,13,5,14,2581,21,true,8,3,2,2,11,1,5,74,22,13,13
206858058,122.583411,17.565,19.0,21.788,32.261,13,5,16,2576,21,true,8,3,2,2,11,1,5,74,22,13,13
206871600,122.596953,16.6666666666667,19.0,21.788,32.261,13,5,13,2577,21,true,8,3,2,2,11,1,5,74,22,13,13
206885512,122.610865,16.6666666666667,19.0,21.788,32.261,13,5,13,2571,21,true,8,3,2,2,11,1,5,74,22,13,13
206897767,122.62312,16.454,19.0,21.788,32.261,13,5,13,2571,21,true,8,3,2,2,11,1,5,74,22,13,13
206913623,122.638976,14.924,19.0,21.788,32.261,13,5,10,2571,21,true,8,3,2,2,11,1,5,74,22,13,13
206927016,122.652369,14.55,19.0,21.788,32.261,13,5,12,2571,21,true,8,3,2,2,11,1,5,74,22,13,13
206939475,122.664828,11.852,19.0,21.788,32.261,13,5,13,2571,21,true,8,3,2,2,11,1,5,74,22,13,13
206952800,122.678153,13.404,19.0,21.788,32.261,13,5,12,2571,21,true,8,3,2,2,11,1,5,74,22,13,13
206969301,122.694654,16.252,19.0,21.788,32.261,13,5,14,2571,21,true,8,3,2,2,11,1,5,74,22,13,13
206984417,122.70977,16.6666666666667,19.0,21.788,32.261,13,5,14,2571,21,true,8,3,2,2,11,1,5,74,22,13,13
207001262,122.726615,16.6666666666667,19.0,21.788,32.261,13,5,11,2570,21,true,8,3,2,2,11,1,5,74,22,13,13
207018169,122.743522,16.6666666666667,19.0,21.788,32.261,13,5,12,2570,21,true,8,3,2,2,11,1,5,74,22,13,13
207033302,122.758655,16.397,30.0,53.802,26.782,13,5,13,2568,21,true,8,3,2,2,11,1,5,74,22,13,13
207055460,122.780813,16.6666666666667,30.0,53.802,26.782,13,5,11,2517,21,true,8,3,2,2,11,1,5,74,22,13,13
207068867,122.79422,16.6666666666667,30.0,53.802,26.782,13,5,13,2517,21,true,8,3,2,2,11,1,5,74,22,13,13
207103951,122.829304,18.0555555555556,30.0,53.802,26.782,13,5,15,2586,21,true,8,3,2,2,11,1,5,74,22,13,13
207133760,122.859113,28.6417777777706,30.0,53.802,26.782,13,5,12,2586,21,true,8,3,2,2,11,1,5,74,22,13,13
207149593,122.874946,18.0555555555556,30.0,53.802,26.782,13,5,13,2585,21,true,8,3,2,2,11,1,5,74,22,13,13
207167266,122.892619,18.0811111111183,30.0,53.802,26.782,13,5,11,2582,21,true,8,3,2,2,11,1,5,74,22,13,13
207181036,122.906389,18.0555555555556,30.0,53.802,26.782,13,5,12,2582,21,true,8,3,2,2,11,1,5,74,22,13,13
207200263,122.925616,18.0555555555556,30.0,53.802,26.782,13,5,17,2582,21,true,8,3,2,2,11,1,5,74,22,13,13
207213575,122.938928,18.0555555555556,30.0,53.802,26.782,13,5,16,2582,21,true,8,3,2,2,11,1,5,74,22,13,13
207231623,122.956976,17.7256666666667,30.0,53.802,26.782,13,5,16,2585,21,true,8,3,2,2,11,1,5,74,22,13,13
207244077,122.96943,16.6666666666667,30.0,53.802,26.782,13,5,16,2581,21,true,8,3,2,2,11,1,5,74,22,13,13
207255400,122.980753,15.3416666666667,30.0,53.802,26.782,17,7,14,2581,23,false,9,3,2,2,12,1,5,74,22,17,13
207270088,122.995441,13.805,30.0,53.802,26.782,17,7,15,2581,23,false,9,3,2,2,12,1,5,74,22,17,13
207284828,123.010181,15.158,30.0,53.802,26.782,17,7,16,2581,23,false,9,3,2,2,12,1,5,74,22,17,13
207293473,123.018826,13.707,30.0,53.802,26.782,17,7,16,2581,23,false,9,3,2,2,12,1,5,74,22,17,13
207308563,123.033916,9.733,30.0,53.802,26.782,17,7,15,2581,23,false,9,3,2,2,12,1,5,74,22,17,13
207322482,123.047835,13.81,30.0,53.802,26.782,17,7,17,2581,23,false,9,3,2,2,12,1,5,74,22,17,13
207337692,123.063045,14.342,30.0,53.802,26.782,17,7,17,2581,23,false,9,3,2,2,12,1,5,74,22,17,13
207351261,123.076614,15.2777777777778,30.0,53.802,26.782,17,7,14,2580,23,false,9,3,2,2,12,1,5,74,22,17,13
207369128,123.094481,15.2777777777778,30.0,53.802,26.782,17,7,14,2579,23,false,9,3,2,2,12,1,5,74,22,17,13
207386472,123.111825,15.5187777777706,30.0,53.802,26.782,17,7,15,2580,23,false,9,3,2,2,12,1,5,74,22,17,13
207401513,123.126866,16.6666666666667,30.0,53.802,26.782,17,7,13,2580,23,false,9,3,2,2,12,1,5,74,22,17,13
207417928,123.143281,16.6666666666667,30.0,53.802,26.782,17,7,14,2580,23,false,9,3,2,2,12,1,5,74,22,17,13
207434862,123.160215,16.6666666666667,30.0,53.802,26.782,17,7,17,2580,23,false,9,3,2,2,12,1,5,74,22,17,13
207450723,123.176076,16.6666666666667,30.0,53.802,26.782,17,7,14,2580,23,false,9,3,2,2,12,1,5,74,22,17,13
207469376,123.194729,16.6666666666667,30.0,53.802,26.782,17,7,13,2580,23,false,9,3,2,2,12,1,5,74,22,17,13
207480839,123.206192,15.2777777777778,30.0,53.802,26.782,17,7,13,2580,23,false,9,3,2,2,12,1,5,74,22,17,13
207500650,123.226003,15.2777777777778,30.0,53.802,26.782,17,7,15,2579,23,false,9,3,2,2,12,1,5,74,22,17,13
207517595,123.242948,15.2777777777778,30.0,53.802,26.782,17,7,13,2579,23,false,9,3,2,2,12,1,5,74,22,17,13
207534287,123.25964,15.8706666666738,30.0,53.802,26.782,17,7,13,2646,23,false,9,3,2,2,12,1,5,74,22,17,13
207554534,123.279887,16.6666666666667,30.0,53.802,26.782,17,7,15,2640,23,false,9,3,2,2,12,1,5,74,22,17,13
207570084,123.295437,16.6666666666667,30.0,53.802,26.782,17,7,14,2638,23,false,9,3,2,2,12,1,5,74,22,17,13
207586675,123.312028,16.6666666666667,30.0,53.802,26.782,17,7,13,2635,23,false,9,3,2,2,12,1,5,74,22,17,13
207608297,123.33365,16.6666666666667,30.0,53.802,26.782,17,7,13,2625,23,false,9,3,2,2,12,1,5,74,22,17,13
207619740,123.345093,16.6666666666667,30.0,53.802,26.782,17,7,13,2648,23,false,9,3,2,2,12,1,5,74,22,17,13
