t_usec,elapsed_sec,frame_ms,fps,process_ms,physics_ms,enemies,projectiles,physics_objects,nodes,chunks,flow_building,sim_full,sim_mid,sim_far,sim_protected,sim_physics_enabled,sim_pressure,sim_spatial_demotions,tier_changes_total,tier_reversals_total,world_materialized,world_data_only
124930441,106.078563,24.098,48.0,30.449,8.544,33,8,30,3630,30,false,25,7,1,1,32,1,1,61,29,33,74
124945051,106.093173,22.867,48.0,30.449,8.544,33,8,29,3630,30,false,25,7,1,1,32,1,1,61,29,33,74
124962739,106.110861,19.6969696969697,48.0,30.449,8.544,33,8,26,3629,30,false,25,7,1,1,32,1,1,61,29,33,74
124979862,106.127984,19.4444444444444,48.0,30.449,8.544,33,8,29,3624,30,false,25,7,1,1,32,1,1,61,29,33,74
124996501,106.144623,17.9575858585806,48.0,30.449,8.544,33,8,28,3624,30,false,25,7,1,1,32,1,1,61,29,33,74
125017493,106.165615,16.6666666666667,48.0,30.449,8.544,33,8,26,3624,30,false,25,7,1,1,32,1,1,61,29,33,74
125037197,106.185319,19.6969696969697,48.0,37.882,10.452,33,8,29,3624,30,false,25,7,1,1,32,1,1,61,29,33,74
125067061,106.215183,29.0013636363689,48.0,37.882,10.452,33,8,27,3624,30,false,25,7,1,1,32,1,1,61,29,33,74
125083405,106.231527,17.968333333328,48.0,37.882,10.452,33,8,29,3619,30,false,25,7,1,1,32,1,1,61,29,33,74
125098528,106.24665,16.6666666666667,48.0,37.882,10.452,33,8,28,3620,30,false,25,7,1,1,32,1,1,61,29,33,74
125114753,106.262875,16.6666666666667,48.0,37.882,10.452,33,8,26,3620,30,false,25,7,1,1,32,1,1,61,29,33,74
125136488,106.28461,19.6969696969697,48.0,37.882,10.452,33,8,28,3621,30,false,25,7,1,1,32,1,1,61,29,33,74
125153781,106.301903,19.6969696969697,48.0,37.882,10.452,33,8,27,3622,30,false,25,7,1,1,32,1,1,61,29,33,74
125174573,106.322695,19.4444444444444,48.0,37.882,10.452,33,8,29,3621,30,false,25,7,1,1,32,1,1,61,29,33,74
125188894,106.337016,19.5252828282881,48.0,37.882,10.452,33,8,27,3621,30,false,25,7,1,1,32,1,1,61,29,33,74
125207214,106.355336,19.4444444444444,48.0,37.882,10.452,33,8,26,3620,30,false,25,7,1,1,32,1,1,61,29,33,74
125223379,106.371501,18.8585555555502,48.0,37.882,10.452,33,8,29,3621,30,false,25,7,1,1,32,1,1,61,29,33,74
125252846,106.400968,19.4444444444444,48.0,37.882,10.452,29,10,26,3620,30,true,22,8,0,1,30,0,8,62,29,29,75
125266028,106.41415,19.4444444444444,48.0,37.882,10.452,29,10,29,3620,30,true,22,8,0,1,30,0,8,62,29,29,75
125282343,106.430465,19.4444444444444,48.0,37.882,10.452,29,10,27,3620,30,true,22,8,0,1,30,0,8,62,29,29,75
125311315,106.459437,19.6969696969697,48.0,37.882,10.452,29,10,26,3619,30,true,22,8,0,1,30,0,8,62,29,29,75
125326616,106.474738,19.6969696969697,48.0,37.882,10.452,29,10,31,3620,30,true,22,8,0,1,30,0,8,62,29,29,75
125345141,106.493263,18.9393939393939,48.0,37.882,10.452,29,10,29,3620,30,true,22,8,0,1,30,0,8,62,29,29,75
125368937,106.517059,19.4444444444444,48.0,37.882,10.452,29,10,31,3620,30,true,22,8,0,1,30,0,8,62,29,29,75
125386319,106.534441,19.4444444444444,48.0,37.882,10.452,29,10,29,3620,30,true,22,8,0,1,30,0,8,62,29,29,75
125400641,106.548763,19.4444444444444,48.0,37.882,10.452,29,10,28,3620,30,true,22,8,0,1,30,0,8,62,29,29,75
125414707,106.562829,19.2053333333387,48.0,37.882,10.452,29,10,31,3619,30,true,22,8,0,1,30,0,8,62,29,29,75
125429661,106.577783,14.948,48.0,37.882,10.452,29,10,29,3620,30,true,22,8,0,1,30,0,8,62,29,29,75
125443845,106.591967,14.601,48.0,37.882,10.452,29,10,28,3620,30,true,22,8,0,1,30,0,8,62,29,29,75
125461559,106.609681,17.202,48.0,37.882,10.452,29,10,31,3620,30,true,22,8,0,1,30,0,8,62,29,29,75
125478314,106.626436,17.666,48.0,37.882,10.452,29,10,29,3620,30,true,22,8,0,1,30,0,8,62,29,29,75
125496969,106.645091,15.059,48.0,37.882,10.452,29,10,28,3621,30,true,22,8,0,1,30,0,8,62,29,29,75
125513668,106.66179,18.3333333333333,48.0,37.882,10.452,29,10,31,3620,30,true,22,8,0,1,30,0,8,62,29,29,75
125528431,106.676553,14.9906666666667,48.0,37.882,10.452,29,10,29,3620,30,true,22,8,0,1,30,0,8,62,29,29,75
125544863,106.692985,15.502,48.0,37.882,10.452,29,10,28,3620,30,true,22,8,0,1,30,0,8,62,29,29,75
125579112,106.727234,27.4926666666613,48.0,37.882,10.452,29,10,29,3620,30,true,22,8,0,1,30,0,8,62,29,29,75
125598708,106.74683,18.0555555555556,48.0,37.882,10.452,29,10,28,3619,30,true,22,8,0,1,30,0,8,62,29,29,75
125614260,106.762382,18.0555555555556,48.0,37.882,10.452,29,10,31,3619,30,true,22,8,0,1,30,0,8,62,29,29,75
125630080,106.778202,18.0555555555556,48.0,37.882,10.452,29,10,29,3619,30,true,22,8,0,1,30,0,8,62,29,29,75
125646574,106.794696,18.0555555555556,48.0,37.882,10.452,29,10,28,3619,30,true,22,8,0,1,30,0,8,62,29,29,75
125662332,106.810454,17.9661111111165,48.0,37.882,10.452,29,10,31,3619,30,true,22,8,0,1,30,0,8,62,29,29,75
125677072,106.825194,17.166,48.0,37.882,10.452,29,10,29,3619,30,true,22,8,0,1,30,0,8,62,29,29,75
125698310,106.846432,18.0555555555556,48.0,37.882,10.452,29,10,28,3619,30,true,22,8,0,1,30,0,8,62,29,29,75
