t_usec,elapsed_sec,frame_ms,fps,process_ms,physics_ms,enemies,projectiles,physics_objects,nodes,chunks,flow_building,sim_full,sim_mid,sim_far,sim_protected,sim_physics_enabled,sim_pressure,sim_spatial_demotions,tier_changes_total,tier_reversals_total,world_materialized,world_data_only
176816796,144.636377,9.967,54.0,15.248,16.55,42,25,30,2828,27,false,25,17,1,1,42,1,12,94,21,42,51
176824283,144.643864,9.146,54.0,15.248,16.55,42,25,30,2828,27,false,25,17,1,1,42,1,12,94,21,42,51
176834028,144.653609,10.372,54.0,15.248,16.55,42,25,30,2828,27,false,25,17,1,1,42,1,12,94,21,42,51
176851204,144.670785,16.29,54.0,15.248,16.55,42,25,30,2828,27,false,25,17,1,1,42,1,12,94,21,42,51
176868570,144.688151,16.6666666666667,54.0,15.248,16.55,42,25,30,2828,27,false,25,17,1,1,42,1,12,94,21,42,51
176884945,144.704526,16.6666666666667,54.0,15.248,16.55,42,25,30,2829,27,false,25,17,1,1,42,1,12,94,21,42,51
176902514,144.722095,16.6666666666667,54.0,15.248,16.55,38,22,30,2829,27,false,22,15,1,2,37,1,15,98,23,38,46
176918468,144.738049,16.6666666666667,54.0,15.248,16.55,38,22,30,2829,27,false,22,15,1,2,37,1,15,98,23,38,46
176934025,144.753606,16.4083333333333,54.0,15.248,16.55,38,22,30,2829,27,false,22,15,1,2,37,1,15,98,23,38,46
176951386,144.770967,15.2777777777778,54.0,15.248,16.55,38,22,30,2829,27,false,22,15,1,2,37,1,15,98,23,38,46
176968501,144.788082,15.2777777777778,54.0,15.248,16.55,38,22,30,2829,27,false,22,15,1,2,37,1,15,98,23,38,46
176984948,144.804529,15.2777777777778,54.0,15.248,16.55,38,22,30,2829,27,false,22,15,1,2,37,1,15,98,23,38,46
177003569,144.82315,15.2777777777778,54.0,15.248,16.55,38,22,30,2829,27,false,22,15,1,2,37,1,15,98,23,38,46
177018585,144.838166,15.2777777777778,52.0,26.717,15.288,38,22,30,2829,27,false,22,15,1,2,37,1,15,98,23,38,46
177034510,144.854091,15.6867777777778,52.0,26.717,15.288,38,22,30,2829,27,false,22,15,1,2,37,1,15,98,23,38,46
177051334,144.870915,16.663,52.0,26.717,15.288,38,22,30,2829,27,false,22,15,1,2,37,1,15,98,23,38,46
177068732,144.888313,16.618,52.0,26.717,15.288,38,22,30,2829,27,false,22,15,1,2,37,1,15,98,23,38,46
177084699,144.90428,16.6666666666667,52.0,26.717,15.288,38,22,30,2829,27,false,22,15,1,2,37,1,15,98,23,38,46
177101683,144.921264,16.6666666666667,52.0,26.717,15.288,38,22,30,2829,27,false,22,15,1,2,37,1,15,98,23,38,46
177118620,144.938201,16.6666666666667,52.0,26.717,15.288,38,22,30,2829,27,false,22,15,1,2,37,1,15,98,23,38,46
177134354,144.953935,16.6666666666667,52.0,26.717,15.288,38,22,30,2829,27,false,22,15,1,2,37,1,15,98,23,38,46
177151963,144.971544,16.6666666666667,52.0,26.717,15.288,38,22,30,2829,27,false,22,15,1,2,37,1,15,98,23,38,46
177168515,144.988096,16.6666666666667,52.0,26.717,15.288,38,22,30,2829,27,false,22,15,1,2,37,1,15,98,23,38,46
177185073,145.004654,16.6666666666667,52.0,26.717,15.288,38,22,30,2829,27,false,22,15,1,2,37,1,15,98,23,38,46
177201623,145.021204,16.6666666666667,52.0,26.717,15.288,38,22,30,2829,27,false,22,15,1,2,37,1,15,98,23,38,46
177219987,145.039568,16.6666666666667,52.0,26.717,15.288,38,22,30,2829,27,false,22,15,1,2,37,1,15,98,23,38,46
177234637,145.054218,16.6666666666667,52.0,26.717,15.288,38,22,30,2829,27,false,22,15,1,2,37,1,15,98,23,38,46
177251349,145.07093,16.6666666666667,52.0,26.717,15.288,38,22,30,2829,27,false,22,15,1,2,37,1,15,98,23,38,46
177269067,145.088648,16.6666666666667,52.0,26.717,15.288,38,22,30,2830,27,false,22,15,1,2,37,1,15,98,23,38,46
177284562,145.104143,16.6666666666667,52.0,26.717,15.288,38,22,30,2830,27,false,22,15,1,2,37,1,15,98,23,38,46
177301400,145.120981,16.6666666666667,52.0,26.717,15.288,38,22,30,2830,27,false,22,15,1,2,37,1,15,98,23,38,46
177318601,145.138182,16.6666666666667,52.0,26.717,15.288,38,22,30,2830,27,false,22,15,1,2,37,1,15,98,23,38,46
177334852,145.154433,16.6666666666667,52.0,26.717,15.288,38,22,30,2830,27,false,22,15,1,2,37,1,15,98,23,38,46
177351976,145.171557,16.6666666666667,52.0,26.717,15.288,38,22,30,2830,27,false,22,15,1,2,37,1,15,98,23,38,46
177368592,145.188173,16.6666666666667,52.0,26.717,15.288,38,22,30,2830,27,false,22,15,1,2,37,1,15,98,23,38,46
177385052,145.204633,16.6666666666667,52.0,26.717,15.288,38,22,30,2830,27,false,22,15,1,2,37,1,15,98,23,38,46
177401584,145.221165,16.6133333333333,52.0,26.717,15.288,38,22,30,2830,27,false,22,15,1,2,37,1,15,98,23,38,46
177419035,145.238616,16.6666666666667,52.0,26.717,15.288,38,23,30,2830,27,false,22,15,1,2,37,1,15,98,23,38,46
177436511,145.256092,16.6666666666667,52.0,26.717,15.288,38,23,30,2831,27,false,22,15,1,2,37,1,15,98,23,38,46
177459145,145.278726,16.6666666666667,52.0,26.717,15.288,38,23,39,2818,27,false,22,15,1,2,37,1,15,98,23,38,46
177487247,145.306828,16.6666666666667,52.0,26.717,15.288,38,23,39,2819,27,false,22,15,1,2,37,1,15,98,23,38,46
177503109,145.32269,22.44,52.0,26.717,15.288,38,23,33,2818,27,false,22,15,1,2,37,1,15,98,23,38,46
177525369,145.34495,18.301,52.0,26.717,15.288,38,23,32,2818,27,false,22,15,1,2,37,1,15,98,23,38,46
177543881,145.363462,19.994,52.0,26.717,15.288,38,23,34,2815,27,false,22,15,1,2,37,1,15,98,23,38,46
177563113,145.382694,17.552,52.0,26.717,15.288,38,23,32,2808,27,false,22,15,1,2,37,1,15,98,23,38,46
177591066,145.410647,22.027,52.0,26.717,15.288,38,23,32,2805,27,false,22,15,1,2,37,1,15,98,23,38,46
177605487,145.425068,24.421,52.0,26.717,15.288,38,23,30,2805,27,false,22,15,1,2,37,1,15,98,23,38,46
177624955,145.444536,18.0555555555556,52.0,26.717,15.288,38,23,29,2803,27,false,22,15,1,2,37,1,15,98,23,38,46
177644095,145.463676,18.0555555555556,52.0,26.717,15.288,38,23,31,2804,27,false,22,15,1,2,37,1,15,98,23,38,46
177668658,145.488239,20.0,52.0,26.717,15.288,38,23,29,2803,27,false,22,15,1,2,37,1,15,98,23,38,46
177686553,145.506134,22.7028888888889,52.0,26.717,15.288,38,23,32,2802,27,false,22,15,1,2,37,1,15,98,23,38,46
177704501,145.524082,20.0,52.0,26.717,15.288,38,23,31,2799,27,false,22,15,1,2,37,1,15,98,23,38,46
177720216,145.539797,20.0,52.0,26.717,15.288,38,23,29,2796,27,false,22,15,1,2,37,1,15,98,23,38,46
177742893,145.562474,19.4189999999933,52.0,26.717,15.288,38,23,31,2796,27,false,22,15,1,2,37,1,15,98,23,38,46
177764973,145.584554,20.3703703703704,52.0,26.717,15.288,38,23,29,2799,27,false,22,15,1,2,37,1,15,98,23,38,46
177783549,145.60313,20.3703703703704,52.0,26.717,15.288,38,23,31,2798,27,false,22,15,1,2,37,1,15,98,23,38,46
177799408,145.618989,20.3703703703704,52.0,26.717,15.288,38,23,31,2798,27,false,22,15,1,2,37,1,15,98,23,38,46
177818555,145.638136,20.0,52.0,26.717,15.288,38,23,30,2762,27,false,22,15,1,2,37,1,15,98,23,38,46
177832734,145.652315,18.8888888888889,52.0,26.717,15.288,38,23,31,2762,27,false,22,15,1,2,37,1,15,98,23,38,46
177859183,145.678764,20.0,52.0,26.717,15.288,38,23,29,2763,27,false,22,15,1,2,37,1,15,98,23,38,46
177877946,145.697527,19.2186666666733,52.0,26.717,15.288,38,23,31,2763,27,false,22,15,1,2,37,1,15,98,23,38,46
177893718,145.713299,16.666,52.0,26.717,15.288,38,23,30,2762,27,false,22,15,1,2,37,1,15,98,23,38,46
177910740,145.730321,16.666,52.0,26.717,15.288,38,23,30,2761,27,false,22,15,1,2,37,1,15,98,23,38,46
177933294,145.752875,16.666,52.0,26.717,15.288,34,22,31,2821,27,false,19,15,1,2,34,1,16,98,23,34,46
177955265,145.774846,27.4499999999933,52.0,26.717,15.288,34,22,28,2821,27,false,19,15,1,2,34,1,16,98,23,34,46
177970251,145.789832,20.0,52.0,26.717,15.288,34,22,30,2821,27,false,19,15,1,2,34,1,16,98,23,34,46
177991285,145.810866,19.2140000000067,52.0,26.717,15.288,34,22,29,2818,27,false,19,15,1,2,34,1,16,98,23,34,46
178007606,145.827187,16.666,52.0,26.717,15.288,34,22,28,2818,27,false,19,15,1,2,34,1,16,98,23,34,46
178028138,145.847719,16.666,55.0,16.123,17.418,34,22,30,2807,27,false,19,15,1,2,34,1,16,98,23,34,46
178045362,145.864943,16.666,55.0,16.123,17.418,34,22,29,2807,27,false,19,15,1,2,34,1,16,98,23,34,46
178064838,145.884419,16.666,55.0,16.123,17.418,34,22,27,2810,27,false,19,15,1,2,34,1,16,98,23,34,46
178092518,145.912099,27.4553333333267,55.0,16.123,17.418,34,22,27,2810,27,false,19,15,1,2,34,1,16,98,23,34,46
178107476,145.927057,19.4444444444444,55.0,16.123,17.418,34,22,26,2809,27,false,19,15,1,2,34,1,16,98,23,34,46
178122873,145.942454,19.4444444444444,55.0,16.123,17.418,34,22,28,2809,27,false,19,15,1,2,34,1,16,98,23,34,46
178141306,145.960887,16.9857777777845,55.0,16.123,17.418,34,22,28,2809,27,false,19,15,1,2,34,1,16,98,23,34,46
178159177,145.978758,16.666,55.0,16.123,17.418,34,22,27,2809,27,false,19,15,1,2,34,1,16,98,23,34,46
178176717,145.996298,16.666,55.0,16.123,17.418,34,22,28,2806,27,false,19,15,1,2,34,1,16,98,23,34,46
178195060,146.014641,16.666,55.0,16.123,17.418,34,22,27,2808,27,false,19,15,1,2,34,1,16,98,23,34,46
178214504,146.034085,16.666,55.0,16.123,17.418,34,22,26,2805,27,false,19,15,1,2,34,1,16,98,23,34,46
178232678,146.052259,16.666,55.0,16.123,17.418,34,22,28,2801,27,false,19,15,1,2,34,1,16,98,23,34,46
178246987,146.066568,16.666,55.0,16.123,17.418,34,22,27,2798,27,false,19,15,1,2,34,1,16,98,23,34,46
178264430,146.084011,16.666,55.0,16.123,17.418,34,22,27,2798,27,false,19,15,1,2,34,1,16,98,23,34,46
178281514,146.101095,16.666,55.0,16.123,17.418,34,22,29,2795,27,false,19,15,1,2,34,1,16,98,23,34,46
178295855,146.115436,16.666,55.0,16.123,17.418,34,22,27,2796,27,false,19,15,1,2,34,1,16,98,23,34,46
178313222,146.132803,16.666,55.0,16.123,17.418,34,22,26,2796,27,false,19,15,1,2,34,1,16,98,23,34,46
178331959,146.15154,16.666,55.0,16.123,17.418,34,22,28,2864,27,false,19,15,1,2,34,1,16,98,23,34,46
178346436,146.166017,16.666,55.0,16.123,17.418,34,22,27,2862,27,false,19,15,1,2,34,1,16,98,23,34,46
178367095,146.186676,16.666,55.0,16.123,17.418,34,22,31,2862,27,false,19,15,1,2,34,1,16,98,23,34,46
178382381,146.201962,16.666,55.0,16.123,17.418,34,22,34,2858,27,false,19,15,1,2,34,1,16,98,23,34,46
178396636,146.216217,16.666,55.0,16.123,17.418,34,22,33,2855,27,false,19,15,1,2,34,1,16,98,23,34,46
178413228,146.232809,16.666,55.0,16.123,17.418,34,22,31,2855,27,false,19,15,1,2,34,1,16,98,23,34,46
178429261,146.248842,16.666,55.0,16.123,17.418,34,22,33,2855,27,false,19,15,1,2,34,1,16,98,23,34,46
178446226,146.265807,16.666,55.0,16.123,17.418,37,21,32,2855,27,true,16,15,1,2,31,1,16,98,23,37,46
178461490,146.281071,16.666,55.0,16.123,17.418,37,21,31,2854,27,true,16,15,1,2,31,1,16,98,23,37,46
178480221,146.299802,16.666,55.0,16.123,17.418,37,21,33,2850,27,true,16,15,1,2,31,1,16,98,23,37,46
178498903,146.318484,16.666,55.0,16.123,17.418,37,21,33,2853,27,true,16,15,1,2,31,1,16,98,23,37,46
178515197,146.334778,16.666,55.0,16.123,17.418,37,21,31,2853,27,true,16,15,1,2,31,1,16,98,23,37,46
178538986,146.358567,18.0555555555556,55.0,16.123,17.418,37,21,32,2853,27,true,16,15,1,2,31,1,16,98,23,37,46
178557804,146.377385,18.0555555555556,55.0,16.123,17.418,37,21,31,2853,27,true,16,15,1,2,31,1,16,98,23,37,46
178574685,146.394266,18.0555555555556,55.0,16.123,17.418,37,21,30,2850,27,true,16,15,1,2,31,1,16,98,23,37,46
178591771,146.411352,18.0555555555556,55.0,16.123,17.418,37,21,33,2850,27,true,16,15,1,2,31,1,16,98,23,37,46
178612072,146.431653,18.0555555555556,55.0,16.123,17.418,37,21,31,2847,27,true,16,15,1,2,31,1,16,98,23,37,46
178628702,146.448283,18.0508888888889,55.0,16.123,17.418,37,21,31,2845,27,true,16,15,1,2,31,1,16,98,23,37,46
178645941,146.465522,16.6666666666667,55.0,16.123,17.418,37,21,34,2844,27,true,16,15,1,2,31,1,16,98,23,37,46
178663293,146.482874,16.6666666666667,55.0,16.123,17.418,37,21,31,2844,27,true,16,15,1,2,31,1,16,98,23,37,46
178678449,146.49803,16.6666666666667,55.0,16.123,17.418,37,21,30,2813,27,true,16,15,1,2,31,1,16,98,23,37,46
178695559,146.51514,16.6666666666667,55.0,16.123,17.418,37,21,33,2814,27,true,16,15,1,2,31,1,16,98,23,37,46
178717786,146.537367,16.6666666666667,55.0,16.123,17.418,37,21,29,2803,27,true,16,15,1,2,31,1,16,98,23,37,46
