t_usec,elapsed_sec,frame_ms,fps,process_ms,physics_ms,enemies,projectiles,physics_objects,nodes,chunks,flow_building,sim_full,sim_mid,sim_far,sim_protected,sim_physics_enabled,sim_pressure,sim_spatial_demotions,tier_changes_total,tier_reversals_total,world_materialized,world_data_only
307338989,282.004605,16.666,57.0,17.695,18.334,90,29,44,2660,26,false,21,24,45,6,45,0,49,965,361,90,101
307364307,282.029923,32.2966666666509,57.0,17.695,18.334,90,29,57,2662,26,false,21,24,45,6,45,0,49,965,361,90,101
307380183,282.045799,17.7013333333491,57.0,17.695,18.334,90,29,46,2662,26,false,21,24,45,6,45,0,49,965,361,90,101
307399344,282.06496,16.666,57.0,17.695,18.334,90,29,53,2663,26,false,21,24,45,6,45,0,49,965,361,90,101
307418464,282.08408,16.666,57.0,17.695,18.334,90,29,51,2663,26,false,21,24,45,6,45,0,49,965,361,90,101
307434237,282.099853,16.666,57.0,17.695,18.334,90,29,44,2661,26,false,21,24,45,6,45,0,49,965,361,90,101
307451907,282.117523,16.666,57.0,17.695,18.334,90,29,51,2661,26,false,21,24,45,6,45,0,49,965,361,90,101
307469348,282.134964,16.666,57.0,17.695,18.334,90,29,57,2662,26,false,21,24,45,6,45,0,49,965,361,90,101
307493760,282.159376,32.3019999999842,57.0,17.695,18.334,90,29,53,2661,26,false,21,24,45,6,45,0,49,965,361,90,101
307509416,282.175032,17.6960000000158,57.0,17.695,18.334,90,29,54,2661,26,false,21,24,45,6,45,0,49,965,361,90,101
307526521,282.192137,16.666,57.0,17.695,18.334,90,29,43,2661,26,false,21,24,45,6,45,0,49,965,361,90,101
307541919,282.207535,17.272,57.0,17.695,18.334,90,29,51,2661,26,false,21,24,45,6,45,0,49,965,361,90,101
307559676,282.225292,15.857,57.0,17.695,18.334,90,29,52,2661,26,false,21,24,45,6,45,0,49,965,361,90,101
307577646,282.243262,17.033,57.0,17.695,18.334,90,29,49,2662,26,false,21,24,45,6,45,0,49,965,361,90,101
307595163,282.260779,18.505,57.0,17.695,18.334,90,29,56,2663,26,false,21,24,45,6,45,0,49,965,361,90,101
307613671,282.279287,16.81,57.0,17.695,18.334,90,29,54,2663,26,false,21,24,45,6,45,0,49,965,361,90,101
307630623,282.296239,18.5185185185185,57.0,17.695,18.334,90,29,46,2663,26,false,21,24,45,6,45,0,49,965,361,90,101
307643936,282.309552,15.6104814814815,57.0,17.695,18.334,90,29,50,2662,26,false,21,24,45,6,45,0,49,965,361,90,101
307662723,282.328339,15.932,57.0,17.695,18.334,90,29,52,2663,26,false,21,24,45,6,45,0,49,965,361,90,101
307679872,282.345488,18.0555555555556,57.0,17.695,18.334,90,29,44,2663,26,false,21,24,45,6,45,0,49,965,361,90,101
307700110,282.365726,16.6666666666667,57.0,17.695,18.334,90,29,56,2662,26,false,21,24,45,6,45,0,49,965,361,90,101
307714526,282.380142,16.6666666666667,57.0,17.695,18.334,90,29,57,2663,26,false,21,24,45,6,45,0,49,965,361,90,101
307733903,282.399519,16.6666666666667,57.0,17.695,18.334,90,29,46,2663,26,false,21,24,45,6,45,0,49,965,361,90,101
307762763,282.428379,18.0555555555556,57.0,17.695,18.334,90,29,53,2520,26,false,21,24,45,6,45,0,49,965,361,90,101
307786543,282.452159,18.0555555555556,57.0,17.695,18.334,90,29,53,2532,26,false,21,24,45,6,45,0,49,965,361,90,101
307814330,282.479946,25.9333333333176,57.0,17.695,18.334,90,29,53,2533,26,false,21,24,45,6,45,0,49,965,361,90,101
307833183,282.498799,22.4163333333491,57.0,17.695,18.334,92,32,59,2532,21,true,21,24,45,6,45,1,33,965,361,92,101
307855299,282.520915,18.0555555555556,57.0,17.695,18.334,92,32,51,2532,21,true,21,24,45,6,45,1,33,965,361,92,101
307872582,282.538198,22.8744444444444,57.0,17.695,18.334,92,32,54,2532,21,true,21,24,45,6,45,1,33,965,361,92,101
