t_usec,elapsed_sec,frame_ms,fps,process_ms,physics_ms,enemies,projectiles,physics_objects,nodes,chunks,flow_building
545419007,516.068005,27.7777777777778,38.0,30.448,14.52,80,31,77,2920,25,false
545458978,516.107976,27.7777777777778,38.0,30.448,14.52,76,31,77,2990,25,false
545484530,516.133528,27.7777777777778,38.0,30.448,14.52,76,31,77,2989,25,false
545505127,516.154125,27.7777777777778,38.0,30.448,14.52,76,31,77,2986,25,false
545531368,516.180366,27.7777777777778,38.0,30.448,14.52,76,31,77,2984,25,false
545558058,516.207056,27.7777777777778,38.0,30.448,14.52,76,31,77,2984,25,false
545573834,516.222832,22.7392222222222,38.0,30.448,14.52,76,31,77,2982,25,false
545598205,516.247203,23.294,38.0,30.448,14.52,76,31,77,2977,25,false
545627328,516.276326,20.914,38.0,30.448,14.52,76,31,77,2977,25,false
545649580,516.298578,25.0,38.0,30.448,14.52,76,31,77,2978,25,false
545675598,516.324596,25.0,38.0,30.448,14.52,76,31,77,2981,25,false
545695257,516.344255,25.0,38.0,30.448,14.52,76,31,77,2981,25,false
545711415,516.360413,19.602,38.0,30.448,14.52,76,31,77,2974,25,false
545730294,516.379292,19.487,38.0,30.448,14.52,76,31,77,2974,25,false
545746774,516.395772,15.502,38.0,30.448,14.52,76,31,79,2986,25,false
545771550,516.420548,20.0,38.0,30.448,14.52,76,31,79,2987,25,false
545787239,516.436237,20.0,38.0,30.448,14.52,76,31,79,2987,25,false
545807399,516.456397,20.532,38.0,30.448,14.52,76,31,79,2986,25,false
545829084,516.478082,20.3703703703704,38.0,30.448,14.52,76,31,79,2986,25,false
545849383,516.498381,20.0,38.0,30.448,14.52,76,31,79,2985,25,false
545873076,516.522074,18.4066296296296,38.0,30.448,14.52,76,31,79,2987,25,false
545895169,516.544167,20.0,38.0,30.448,14.52,76,31,79,2987,25,false
545915001,516.563999,20.0,38.0,30.448,14.52,76,31,79,2987,25,false
545934804,516.583802,20.0,38.0,30.448,14.52,76,31,79,2986,25,false
545952064,516.601062,20.0,38.0,30.448,14.52,78,26,79,2986,25,true
