t_usec,elapsed_sec,frame_ms,fps,process_ms,physics_ms,enemies,projectiles,physics_objects,nodes,chunks,flow_building
428563786,403.598107,33.7,48.0,21.059,22.561,71,28,68,3022,21,false
428590563,403.624884,33.3333333333333,48.0,21.059,22.561,67,29,68,3018,22,true
428611914,403.646235,33.1893333333333,48.0,21.059,22.561,67,29,68,3016,22,true
428628482,403.662803,21.703,48.0,21.059,22.561,67,29,68,3015,22,true
428643862,403.678183,16.328,48.0,21.059,22.561,67,29,68,3016,22,true
428658862,403.693183,14.98,48.0,21.059,22.561,67,29,68,3015,22,true
428676182,403.710503,15.916,48.0,21.059,22.561,67,29,68,3015,22,true
428690384,403.724705,15.902,48.0,21.059,22.561,67,29,68,3013,22,true
428704880,403.739201,14.792,48.0,21.059,22.561,67,29,68,3007,22,true
428721028,403.755349,15.097,48.0,21.059,22.561,67,29,68,3006,22,true
428736321,403.770642,15.516,48.0,21.059,22.561,67,29,68,3007,22,true
428746253,403.780574,16.098,48.0,21.059,22.561,67,29,68,3006,22,true
428768395,403.802716,16.059,48.0,21.059,22.561,67,29,68,3007,22,true
428785221,403.819542,16.6666666666667,48.0,21.059,22.561,67,29,68,3008,22,true
428803205,403.837526,15.2777777777778,48.0,21.059,22.561,67,29,68,3008,22,true
428820022,403.854343,15.2777777777778,48.0,21.059,22.561,67,29,67,3005,22,true
428835889,403.87021,15.2777777777778,48.0,21.059,22.561,67,29,67,3005,22,true
428851834,403.886155,15.2777777777778,48.0,21.059,22.561,67,29,67,3001,22,true
428866780,403.901101,15.2777777777778,48.0,21.059,22.561,67,29,67,2998,22,true
428883717,403.918038,15.6931111111111,48.0,21.059,22.561,67,29,67,2998,22,true
428901968,403.936289,16.6666666666667,48.0,21.059,22.561,67,29,67,2999,22,true
428918062,403.952383,16.6666666666667,48.0,21.059,22.561,67,29,67,2997,22,true
428935834,403.970155,16.6666666666667,48.0,21.059,22.561,67,29,67,2997,22,true
428950566,403.984887,16.286,48.0,21.059,22.561,67,29,67,2997,22,true
428968503,404.002824,16.602,48.0,21.059,22.561,67,29,67,2996,22,true
428983653,404.017974,16.463,48.0,21.059,22.561,67,29,67,2997,22,true
429000253,404.034574,16.6666666666667,48.0,21.059,22.561,67,29,67,2997,22,true
429018506,404.052827,16.6666666666667,48.0,21.059,22.561,67,29,67,2997,22,true
429035700,404.070021,16.6666666666667,54.0,21.472,12.535,67,29,67,2997,22,true
429050399,404.08472,16.6666666666667,54.0,21.472,12.535,67,29,67,2997,22,true
429067137,404.101458,16.6666666666667,54.0,21.472,12.535,67,29,67,2997,22,true
429083883,404.118204,16.6666666666667,54.0,21.472,12.535,66,23,67,2997,22,false
429100560,404.134881,16.6666666666667,54.0,21.472,12.535,66,23,68,3003,22,false
429119190,404.153511,16.6666666666667,54.0,21.472,12.535,66,23,68,3007,22,false
429135374,404.169695,16.6666666666667,54.0,21.472,12.535,66,23,68,2958,22,false
429150419,404.18474,16.6666666666667,54.0,21.472,12.535,66,23,68,2959,22,false
429167305,404.201626,16.2943333333333,54.0,21.472,12.535,66,23,71,2977,22,false
429184464,404.218785,16.6666666666667,54.0,21.472,12.535,66,23,72,2976,22,false
429201030,404.235351,16.6666666666667,54.0,21.472,12.535,66,23,72,2976,22,false
429217773,404.252094,16.6666666666667,54.0,21.472,12.535,66,23,72,2976,22,false
429236231,404.270552,16.6666666666667,54.0,21.472,12.535,66,23,72,2976,22,false
429254542,404.288863,16.6666666666667,54.0,21.472,12.535,66,23,75,2985,22,false
429272217,404.306538,16.6666666666667,54.0,21.472,12.535,66,23,75,2984,22,false
429287471,404.321792,16.6666666666667,54.0,21.472,12.535,66,23,75,2985,22,false
429303681,404.338002,16.6666666666667,54.0,21.472,12.535,66,23,75,2984,22,false
429324530,404.358851,16.6666666666667,54.0,21.472,12.535,66,23,75,3053,22,false
429340932,404.375253,16.6666666666667,54.0,21.472,12.535,66,23,75,3053,22,false
429358830,404.393151,16.6666666666667,54.0,21.472,12.535,66,23,75,3050,22,false
429382852,404.417173,17.4293333333333,54.0,21.472,12.535,66,23,75,3044,22,false
429425485,404.459806,28.346,54.0,21.472,12.535,66,23,75,3034,22,false
429458288,404.492609,41.172,54.0,21.472,12.535,66,23,75,3031,22,false
429502198,404.536519,40.182,54.0,21.472,12.535,66,23,75,3028,22,false
429535938,404.570259,37.669,54.0,21.472,12.535,66,23,75,3024,22,false
