t_usec,elapsed_sec,frame_ms,fps,process_ms,physics_ms,enemies,projectiles,physics_objects,nodes,chunks,flow_building,sim_full,sim_mid,sim_far,sim_protected,sim_physics_enabled,sim_pressure,sim_spatial_demotions,tier_changes_total,tier_reversals_total,world_materialized,world_data_only
261211795,229.031376,19.4036666666667,45.0,16.551,14.685,98,20,49,3608,27,false,14,34,51,2,48,1,34,564,192,98,83
261240298,229.059879,22.198,45.0,16.551,14.685,98,20,56,3603,27,false,14,34,51,2,48,1,34,564,192,98,83
261261233,229.080814,24.2424242424242,45.0,16.551,14.685,98,20,51,3671,27,false,14,34,51,2,48,1,34,564,192,98,83
261294316,229.113897,23.9455757575758,45.0,16.551,14.685,98,20,49,3656,27,false,14,34,51,2,48,1,34,564,192,98,83
261312423,229.132004,24.6186666666667,45.0,16.551,14.685,98,20,51,3661,27,false,14,34,51,2,48,1,34,564,192,98,83
261338054,229.157635,24.8766666666584,45.0,16.551,14.685,98,20,48,3644,27,false,14,34,51,2,48,1,34,564,192,98,83
261354184,229.173765,24.2424242424242,45.0,16.551,14.685,98,20,53,3641,27,false,14,34,51,2,48,1,34,564,192,98,83
261372291,229.191872,18.0702424242507,45.0,16.551,14.685,98,20,53,3639,27,false,14,34,51,2,48,1,34,564,192,98,83
261392231,229.211812,21.452,45.0,16.551,14.685,98,20,50,3638,27,false,14,34,51,2,48,1,34,564,192,98,83
261425009,229.24459,21.175,45.0,16.551,14.685,98,20,54,3629,27,false,14,34,51,2,48,1,34,564,192,98,83
261440948,229.260529,22.2222222222222,45.0,16.551,14.685,98,20,51,3621,27,false,14,34,51,2,48,1,34,564,192,98,83
261458877,229.278458,21.6827777777778,45.0,16.551,14.685,98,20,47,3621,27,false,14,34,51,2,48,1,34,564,192,98,83
261476923,229.296504,18.853,45.0,16.551,14.685,98,20,57,3617,27,false,14,34,51,2,48,1,34,564,192,98,83
261493461,229.313042,17.4,45.0,16.551,14.685,98,20,53,3617,27,false,14,34,51,2,48,1,34,564,192,98,83
261515895,229.335476,18.231,45.0,16.551,14.685,98,20,47,3588,27,false,14,34,51,2,48,1,34,564,192,98,83
261538462,229.358043,20.0,45.0,16.551,14.685,98,20,53,3589,27,false,14,34,51,2,48,1,34,564,192,98,83
261557043,229.376624,20.0,45.0,16.551,14.685,98,20,49,3589,27,false,14,34,51,2,48,1,34,564,192,98,83
261575245,229.394826,20.0,45.0,16.551,14.685,98,20,50,3589,27,false,14,34,51,2,48,1,34,564,192,98,83
261592384,229.411965,19.892,45.0,16.551,14.685,98,20,56,3590,27,false,14,34,51,2,48,1,34,564,192,98,83
261610155,229.429736,18.063,45.0,16.551,14.685,98,20,51,3590,27,false,14,34,51,2,48,1,34,564,192,98,83
261629370,229.448951,17.438,45.0,16.551,14.685,98,20,50,3590,27,false,14,34,51,2,48,1,34,564,192,98,83
261655603,229.475184,19.4444444444444,45.0,16.551,14.685,98,20,51,3589,27,false,14,34,51,2,48,1,34,564,192,98,83
261677830,229.497411,19.6969696969697,45.0,16.551,14.685,98,20,52,3657,27,false,14,34,51,2,48,1,34,564,192,98,83
