t_usec,elapsed_sec,frame_ms,fps,process_ms,physics_ms,enemies,projectiles,physics_objects,nodes,chunks,flow_building
336745075,307.394073,28.1255714285651,43.0,21.743,19.353,87,37,90,3498,23,true
336771965,307.420963,27.7777777777778,43.0,21.743,19.353,87,37,90,3499,23,true
336793347,307.442345,27.7777777777778,43.0,21.743,19.353,87,37,90,3497,23,true
336806304,307.455302,22.5121111111174,43.0,21.743,19.353,87,37,90,3498,23,true
336825634,307.474632,18.474,43.0,21.743,19.353,87,37,90,3566,23,true
336854879,307.503877,25.0,43.0,21.743,19.353,87,37,90,3566,23,true
336872428,307.521426,19.633,43.0,21.743,19.353,87,37,90,3566,23,true
336888489,307.537487,18.663,43.0,21.743,19.353,87,37,90,3562,23,true
336909503,307.558501,18.431,43.0,21.743,19.353,87,37,90,3561,23,true
336925933,307.574931,17.377,43.0,21.743,19.353,87,37,90,3561,23,true
336956188,307.605186,21.0209999999937,43.0,21.743,19.353,87,37,92,3573,23,true
336971332,307.62033,20.8333333333333,43.0,21.743,19.353,91,37,92,3573,23,false
336986055,307.635053,19.682666666673,43.0,21.743,19.353,91,37,92,3572,23,false
337000547,307.649545,14.465,43.0,21.743,19.353,91,37,92,3572,23,false
337016008,307.665006,14.94,43.0,21.743,19.353,91,37,92,3572,23,false
337033139,307.682137,16.692,50.0,18.265,12.515,91,37,92,3572,23,false
337049246,307.698244,16.336,50.0,18.265,12.515,91,37,92,3572,23,false
337065905,307.714903,16.713,50.0,18.265,12.515,91,37,92,3572,23,false
337084519,307.733517,17.123,50.0,18.265,12.515,91,37,92,3527,23,false
337103590,307.752588,18.3333333333333,50.0,18.265,12.515,91,37,92,3527,23,false
337122159,307.771157,18.1818181818182,50.0,18.265,12.515,91,37,92,3525,23,false
337142986,307.791984,18.0555555555556,50.0,18.265,12.515,91,37,92,3520,23,false
337159574,307.808572,16.6666666666667,50.0,18.265,12.515,91,37,92,3524,23,false
337186513,307.835511,18.0555555555556,50.0,18.265,12.515,91,37,91,3529,23,false
337203041,307.852039,18.0555555555556,50.0,18.265,12.515,91,37,91,3527,23,false
337217660,307.866658,18.0555555555556,50.0,18.265,12.515,91,37,91,3527,23,false
337234018,307.883016,18.0555555555556,50.0,18.265,12.515,91,37,91,3528,23,false
337253776,307.902774,18.0080707070707,50.0,18.265,12.515,91,37,91,3527,23,false
337270038,307.919036,16.6666666666667,50.0,18.265,12.515,91,37,91,3525,23,false
337285809,307.934807,17.1153333333333,50.0,18.265,12.515,91,37,91,3523,23,false
337312639,307.961637,18.0555555555556,50.0,18.265,12.515,91,37,90,3565,23,false
337329884,307.978882,18.0555555555556,50.0,18.265,12.515,91,37,90,3564,23,false
337348760,307.997758,18.2335555555556,50.0,18.265,12.515,91,37,90,3563,23,false
337367410,308.016408,18.0555555555556,50.0,18.265,12.515,91,37,89,3563,23,false
337383038,308.032036,18.0555555555556,50.0,18.265,12.515,91,37,90,3560,23,false
337400812,308.04981,18.0555555555556,50.0,18.265,12.515,91,37,90,3559,23,false
337417714,308.066712,18.0555555555556,50.0,18.265,12.515,91,37,90,3559,23,false
337433819,308.082817,18.0555555555556,50.0,18.265,12.515,91,37,90,3558,23,false
337451577,308.100575,18.0555555555556,50.0,18.265,12.515,91,37,90,3542,23,false
337465298,308.114296,16.913,50.0,18.265,12.515,91,37,90,3542,23,false
337496825,308.145823,18.0555555555556,50.0,18.265,12.515,89,40,90,3542,23,false
337537508,308.186506,28.8051111111111,50.0,18.265,12.515,89,40,90,3541,23,false
337562821,308.211819,32.293,50.0,18.265,12.515,89,40,90,3538,23,false
337598342,308.24734,31.807,50.0,18.265,12.515,89,40,90,3494,23,false
337623620,308.272618,30.0,50.0,18.265,12.515,89,40,90,3496,23,false
337656646,308.305644,35.336,50.0,18.265,12.515,89,40,90,3497,23,false
337674627,308.323625,28.744333333327,50.0,18.265,12.515,89,40,90,3495,23,false
337715966,308.364964,30.0,50.0,18.265,12.515,89,40,90,3496,23,false
337743541,308.392539,30.5555555555556,50.0,18.265,12.515,89,40,90,3494,23,false
337773209,308.422207,30.0,50.0,18.265,12.515,89,40,90,3493,23,false
