t_usec,elapsed_sec,frame_ms,fps,process_ms,physics_ms,enemies,projectiles,physics_objects,nodes,chunks,flow_building
99159334,74.193655,18.0555555555556,57.0,26.719,3.52,3,1,4,2440,23,false
99176847,74.211168,17.9469999999976,57.0,26.719,3.52,3,1,4,2440,23,false
99193167,74.227488,16.6666666666667,57.0,26.719,3.52,3,1,4,2440,23,false
99209237,74.243558,16.6666666666667,57.0,26.719,3.52,3,1,4,2440,23,false
99225544,74.259865,18.0555555555556,57.0,26.719,3.52,3,1,4,2440,23,false
99243542,74.277863,18.0555555555556,57.0,26.719,3.52,3,1,4,2440,23,false
99258204,74.292525,16.7692222222246,57.0,26.719,3.52,3,1,4,2440,23,false
99275157,74.309478,16.6666666666667,57.0,26.719,3.52,3,1,4,2440,23,false
99292650,74.326971,16.6666666666667,57.0,26.719,3.52,3,1,4,2440,23,false
99309494,74.343815,16.6666666666667,57.0,26.719,3.52,3,1,4,2440,23,false
99325272,74.359593,16.6666666666667,57.0,26.719,3.52,3,1,4,2440,23,false
99341530,74.375851,16.6666666666667,57.0,26.719,3.52,3,1,4,2440,23,false
99358138,74.392459,16.6666666666667,57.0,26.719,3.52,3,1,4,2440,23,false
99374946,74.409267,16.6666666666667,57.0,26.719,3.52,3,1,4,2440,23,false
99391771,74.426092,16.6666666666667,57.0,26.719,3.52,3,1,4,2440,23,false
99411458,74.445779,16.6666666666667,57.0,26.719,3.52,3,1,4,2440,23,false
99425321,74.459642,16.6666666666667,57.0,26.719,3.52,3,1,4,2440,23,false
99443720,74.478041,16.6666666666667,57.0,26.719,3.52,3,1,4,2440,23,false
99458120,74.492441,16.6666666666667,57.0,26.719,3.52,3,1,4,2440,23,false
99475844,74.510165,16.6666666666667,57.0,26.719,3.52,3,1,4,2440,23,false
99496879,74.5312,16.6666666666667,57.0,26.719,3.52,3,1,4,2440,23,false
99520577,74.554898,30.4529999999976,57.0,26.719,3.52,3,1,5,2440,23,false
99536166,74.570487,18.0555555555556,57.0,26.719,3.52,3,1,5,2440,23,false
99557843,74.592164,18.0555555555556,57.0,26.719,3.52,3,1,5,2440,23,false
99575402,74.609723,16.756555555558,57.0,26.719,3.52,3,1,5,2440,23,false
99591833,74.626154,16.6666666666667,57.0,26.719,3.52,3,1,5,2439,23,false
99608575,74.642896,16.6666666666667,57.0,26.719,3.52,3,1,5,2439,23,false
