t_usec,elapsed_sec,frame_ms,fps,process_ms,physics_ms,enemies,projectiles,physics_objects,nodes,chunks,flow_building
297626176,272.660497,27.7777777777778,36.0,23.482,20.972,99,30,101,3583,27,false
297656307,272.690628,28.5714285714286,36.0,23.482,20.972,99,30,101,3582,27,false
297702296,272.736617,43.2034603174659,36.0,23.482,20.972,99,30,101,3579,27,false
297732098,272.766419,31.74,36.0,23.482,20.972,99,30,100,3576,27,false
297754525,272.788846,30.0,36.0,23.482,20.972,99,30,101,3575,27,false
297774502,272.808823,22.0406666666611,36.0,23.482,20.972,99,30,101,3571,27,false
297801913,272.836234,30.0,36.0,23.482,20.972,99,30,101,3507,27,false
297827208,272.861529,30.0,36.0,23.482,20.972,99,30,101,3507,27,false
297840153,272.874474,21.2080000000056,36.0,23.482,20.972,99,30,101,3507,27,false
297866333,272.900654,22.35,36.0,23.482,20.972,99,30,101,3508,27,false
297880094,272.914415,18.033,36.0,23.482,20.972,99,30,101,3508,27,false
297902437,272.936758,20.749,36.0,23.482,20.972,99,30,101,3508,27,false
297917926,272.952247,14.908,36.0,23.482,20.972,99,30,99,3508,27,false
297937138,272.971459,20.0,36.0,23.482,20.972,99,30,100,3506,27,false
297950486,272.984807,14.6,36.0,23.482,20.972,99,30,100,3505,27,false
297968386,273.002707,18.347,36.0,23.482,20.972,99,30,100,3505,27,false
297981270,273.015591,12.458,36.0,23.482,20.972,99,30,100,3506,27,false
297996270,273.030591,13.777,36.0,23.482,20.972,99,30,100,3507,27,false
298015305,273.049626,18.3333333333333,36.0,23.482,20.972,99,30,100,3507,27,false
298040581,273.074902,16.7846666666667,43.0,28.135,13.524,99,31,100,3508,27,false
298058772,273.093093,18.1818181818182,43.0,28.135,13.524,99,31,100,3509,27,false
298085481,273.119802,26.9368484848429,43.0,28.135,13.524,99,31,100,3510,27,false
298109033,273.143354,18.1818181818182,43.0,28.135,13.524,99,31,100,3506,27,false
298123988,273.158309,18.1818181818182,43.0,28.135,13.524,99,31,100,3505,27,false
298147500,273.181821,18.1818181818182,43.0,28.135,13.524,99,31,100,3504,27,false
298161727,273.196048,18.1818181818182,43.0,28.135,13.524,99,31,100,3502,27,false
298180181,273.214502,18.1818181818182,43.0,28.135,13.524,99,31,100,3501,27,false
298195093,273.229414,18.1818181818182,43.0,28.135,13.524,99,31,100,3501,27,false
298212618,273.246939,18.1818181818182,43.0,28.135,13.524,99,31,100,3501,27,false
298228292,273.262613,18.0555555555556,43.0,28.135,13.524,99,31,100,3501,27,false
298246357,273.280678,18.0555555555556,43.0,28.135,13.524,99,31,100,3501,27,false
298262452,273.296773,18.0555555555556,43.0,28.135,13.524,99,31,100,3501,27,false
298281870,273.316191,18.0555555555556,43.0,28.135,13.524,99,31,100,3499,27,false
298300668,273.334989,18.0555555555556,43.0,28.135,13.524,99,31,100,3497,27,false
298319105,273.353426,18.0555555555556,43.0,28.135,13.524,99,31,100,3440,27,false
298333998,273.368319,18.0555555555556,43.0,28.135,13.524,99,31,100,3440,27,false
298358292,273.392613,18.0555555555556,43.0,28.135,13.524,99,31,100,3441,27,false
298371594,273.405915,18.0555555555556,43.0,28.135,13.524,99,31,100,3441,27,false
298389819,273.42414,18.0555555555556,43.0,28.135,13.524,99,31,100,3441,27,false
298412529,273.44685,18.1818181818182,43.0,28.135,13.524,99,31,100,3441,27,false
298431171,273.465492,18.1818181818182,43.0,28.135,13.524,99,31,100,3439,27,false
298448557,273.482878,18.1818181818182,43.0,28.135,13.524,99,31,100,3438,27,false
298470888,273.505209,18.1818181818182,43.0,28.135,13.524,99,31,100,3442,27,false
298489289,273.52361,18.1818181818182,43.0,28.135,13.524,99,31,100,3443,27,false
298518755,273.553076,22.3062929292985,43.0,28.135,13.524,99,31,100,3444,27,false
298542793,273.577114,24.312,43.0,28.135,13.524,99,31,100,3444,27,false
298577205,273.611526,31.38,43.0,28.135,13.524,99,31,100,3445,27,false
298596997,273.631318,22.396,43.0,28.135,13.524,99,31,100,3443,27,false
298628414,273.662735,29.808,43.0,28.135,13.524,99,31,100,3444,27,false
298649904,273.684225,25.0,43.0,28.135,13.524,99,31,100,3444,27,false
298679906,273.714227,28.723,43.0,28.135,13.524,99,31,100,3444,27,false
298723523,273.757844,26.053,43.0,28.135,13.524,99,31,100,3446,27,false
298761195,273.795516,52.334,43.0,28.135,13.524,99,31,100,3446,27,false
298792025,273.826346,33.3333333333333,43.0,28.135,13.524,99,31,101,3442,27,false
298825950,273.860271,33.3333333333333,43.0,28.135,13.524,99,31,101,3512,27,false
298852694,273.887015,33.3333333333333,43.0,28.135,13.524,99,31,101,3513,27,false
298879818,273.914139,33.3333333333333,43.0,28.135,13.524,99,31,101,3511,27,false
298907383,273.941704,30.0983333333333,43.0,28.135,13.524,99,31,101,3511,27,false
298923144,273.957465,22.451,43.0,28.135,13.524,99,31,101,3511,27,false
298949838,273.984159,23.144,43.0,28.135,13.524,99,31,101,3508,27,false
298964402,273.998723,19.186,43.0,28.135,13.524,99,31,101,3511,27,false
298984340,274.018661,19.674,43.0,28.135,13.524,99,31,101,3512,27,false
299002192,274.036513,15.087,43.0,28.135,13.524,99,31,101,3513,27,false
299021583,274.055904,20.0,43.0,28.135,13.524,99,31,101,3511,27,false
299052737,274.087058,22.6433333333278,45.0,20.579,17.262,99,31,101,3513,27,false
299075790,274.110111,20.8333333333333,45.0,20.579,17.262,99,37,101,3510,27,false
299094885,274.129206,20.8333333333333,45.0,20.579,17.262,99,37,101,3509,27,false
299116174,274.150495,20.8333333333333,45.0,20.579,17.262,99,37,100,3514,27,false
299137596,274.171917,20.8333333333333,45.0,20.579,17.262,99,37,100,3512,27,false
299159613,274.193934,20.8333333333333,45.0,20.579,17.262,99,37,100,3512,27,false
299180787,274.215108,20.8333333333333,45.0,20.579,17.262,99,37,99,3507,27,false
299207846,274.242167,22.7410000000056,45.0,20.579,17.262,99,37,101,3505,27,false
299238084,274.272405,22.838,45.0,20.579,17.262,99,37,99,3502,27,false
299266690,274.301011,32.727,45.0,20.579,17.262,99,37,99,3570,27,false
299283817,274.318138,25.0,45.0,20.579,17.262,99,37,99,3569,27,false
299312795,274.347116,25.0,45.0,20.579,17.262,99,37,99,3566,27,false
299329137,274.363458,25.0,45.0,20.579,17.262,99,37,100,3564,27,false
299359840,274.394161,25.0,45.0,20.579,17.262,99,37,100,3562,27,false
299375911,274.410232,25.0,45.0,20.579,17.262,99,37,100,3561,27,false
299406343,274.440664,25.0,45.0,20.579,17.262,99,37,100,3560,27,false
299421725,274.456046,25.0,45.0,20.579,17.262,99,37,100,3564,27,false
299446389,274.48071,21.2616666666667,45.0,20.579,17.262,99,37,99,3565,27,false
299473295,274.507616,22.141,45.0,20.579,17.262,99,37,100,3564,27,false
299495178,274.529499,24.2424242424242,45.0,20.579,17.262,99,37,100,3566,27,false
299518803,274.553124,24.2195757575758,45.0,20.579,17.262,99,37,100,3513,27,false
299544943,274.579264,24.2424242424242,45.0,20.579,17.262,99,37,100,3512,27,false
299570521,274.604842,24.2424242424242,45.0,20.579,17.262,99,37,100,3510,27,false
299594132,274.628453,24.2424242424242,45.0,20.579,17.262,98,37,100,3509,27,false
299617135,274.651456,24.2424242424242,45.0,20.579,17.262,98,37,100,3508,27,false
299641573,274.675894,24.2424242424242,45.0,20.579,17.262,98,37,100,3506,27,false
299670863,274.705184,25.2838787878732,45.0,20.579,17.262,98,37,99,3504,27,false
299691830,274.726151,25.0,45.0,20.579,17.262,98,37,99,3507,27,false
299711728,274.746049,24.2424242424242,45.0,20.579,17.262,98,37,99,3499,27,false
299735670,274.769991,24.0895757575813,45.0,20.579,17.262,98,37,99,3500,27,false
