t_usec,elapsed_sec,frame_ms,fps,process_ms,physics_ms,enemies,projectiles,physics_objects,nodes,chunks,flow_building
244366824,219.401145,14.79,44.0,18.146,19.325,100,35,101,3104,20,true
244383103,219.417424,15.802,44.0,18.146,19.325,100,35,101,3104,20,true
244400531,219.434852,16.521,44.0,18.146,19.325,100,35,101,3101,20,true
244415808,219.450129,16.564,44.0,18.146,19.325,100,35,101,3101,20,true
244431387,219.465708,16.082,44.0,18.146,19.325,100,35,101,3101,20,true
244450458,219.484779,14.601,44.0,18.146,19.325,100,35,101,3102,20,true
244465709,219.50003,18.5185185185185,44.0,18.146,19.325,100,35,101,3101,20,true
244487199,219.52152,18.3333333333333,44.0,18.146,19.325,100,35,101,3169,20,true
244503694,219.538015,18.1751481481482,44.0,18.146,19.325,100,35,101,3168,20,true
244522909,219.55723,18.0555555555556,44.0,18.146,19.325,100,35,101,3166,20,true
244538743,219.573064,16.6666666666667,44.0,18.146,19.325,100,35,101,3166,20,true
244558009,219.59233,16.6666666666667,44.0,18.146,19.325,100,35,100,3153,20,true
244573713,219.608034,16.6666666666667,44.0,18.146,19.325,100,35,100,3153,20,true
244596287,219.630608,18.0555555555556,44.0,18.146,19.325,100,35,100,3153,20,true
244617189,219.65151,18.0555555555556,44.0,18.146,19.325,100,35,100,3151,20,true
244634994,219.669315,18.0555555555556,44.0,18.146,19.325,100,35,100,3149,20,true
244651065,219.685386,17.7914444444445,44.0,18.146,19.325,100,35,100,3147,20,true
244667338,219.701659,16.811,44.0,18.146,19.325,100,35,100,3144,20,true
244698814,219.733135,18.0555555555556,44.0,18.146,19.325,100,35,100,3143,20,true
244714692,219.749013,20.7541111111111,44.0,18.146,19.325,99,32,100,3139,20,false
244731547,219.765868,18.0555555555556,44.0,18.146,19.325,99,32,99,3130,20,false
244752345,219.786666,19.4784444444444,44.0,18.146,19.325,99,32,102,3140,20,false
244770711,219.805032,18.0555555555556,44.0,18.146,19.325,99,32,102,3139,20,false
244791555,219.825876,19.1494444444444,44.0,18.146,19.325,99,32,101,3127,20,false
244808413,219.842734,18.0555555555556,44.0,18.146,19.325,99,32,101,3127,20,false
244838556,219.872877,23.7444444444444,44.0,18.146,19.325,99,32,101,3092,20,false
244859287,219.893608,24.81,44.0,18.146,19.325,99,32,101,3091,20,false
244877583,219.911904,20.754,44.0,18.146,19.325,99,32,101,3087,20,false
244905780,219.940101,20.8333333333333,44.0,18.146,19.325,99,32,101,3086,20,false
244926330,219.960651,28.8776666666667,44.0,18.146,19.325,99,32,101,3153,20,false
244952814,219.987135,22.2222222222222,44.0,18.146,19.325,99,32,101,3151,20,false
