t_usec,elapsed_sec,frame_ms,fps,process_ms,physics_ms,enemies,projectiles,physics_objects,nodes,chunks,flow_building
384296870,359.331191,53.127,43.0,26.926,10.333,98,33,99,3180,26,true
384333315,359.367636,45.8333333333333,43.0,26.926,10.333,98,33,99,3180,26,true
384377325,359.411646,37.6816666666607,43.0,26.926,10.333,98,33,99,3245,26,true
384413596,359.447917,50.0,43.0,26.926,10.333,98,33,99,3242,26,true
384444111,359.478432,42.0656666666726,43.0,26.926,10.333,98,32,99,3242,26,true
384466983,359.501304,27.353,43.0,26.926,10.333,98,32,99,3233,26,true
384484306,359.518627,22.019,43.0,26.926,10.333,98,32,99,3233,26,true
384503998,359.538319,20.128,43.0,26.926,10.333,98,32,99,3232,26,true
384519165,359.553486,15.289,43.0,26.926,10.333,98,32,99,3233,26,true
384538043,359.572364,17.533,43.0,26.926,10.333,98,32,101,3246,26,true
384553328,359.587649,16.311,43.0,26.926,10.333,98,32,101,3241,26,true
384572882,359.607203,19.047619047619,43.0,26.926,10.333,98,32,101,3242,26,true
384590212,359.624533,15.896380952381,43.0,26.926,10.333,98,32,101,3191,26,true
384607869,359.64219,18.5185185185185,43.0,26.926,10.333,98,32,101,3191,26,true
384623906,359.658227,16.8844814814815,43.0,26.926,10.333,98,32,101,3188,26,true
384648455,359.682776,18.9543333333274,43.0,26.926,10.333,98,32,101,3191,26,true
384665030,359.699351,18.3333333333333,43.0,26.926,10.333,98,32,101,3191,26,true
384687009,359.72133,18.3333333333333,43.0,26.926,10.333,98,32,101,3193,26,true
384704450,359.738771,18.3333333333333,43.0,26.926,10.333,98,32,101,3192,26,true
384724350,359.758671,18.3333333333333,43.0,26.926,10.333,98,32,101,3190,26,true
384740972,359.775293,18.3333333333333,43.0,26.926,10.333,98,32,101,3188,26,true
384760026,359.794347,18.3333333333333,43.0,26.926,10.333,98,32,101,3186,26,true
384775184,359.809505,18.3333333333333,43.0,26.926,10.333,98,32,101,3184,26,true
384792812,359.827133,18.3333333333333,43.0,26.926,10.333,98,32,101,3183,26,true
384808282,359.842603,18.1660000000059,43.0,26.926,10.333,98,32,101,3184,26,true
384825659,359.85998,18.1818181818182,43.0,26.926,10.333,98,32,101,3184,26,true
384839438,359.873759,14.6891818181818,43.0,26.926,10.333,98,32,101,3184,26,true
384854281,359.888602,14.526,43.0,26.926,10.333,98,32,101,3184,26,true
384871094,359.905415,16.6666666666667,43.0,26.926,10.333,98,32,101,3184,26,true
384884828,359.919149,13.9703333333333,43.0,26.926,10.333,98,32,101,3184,26,true
384900445,359.934766,14.302,43.0,26.926,10.333,98,32,101,3183,26,true
384917369,359.95169,16.6666666666667,43.0,26.926,10.333,98,32,101,3177,26,true
384934631,359.968952,16.6666666666667,43.0,26.926,10.333,98,32,101,3246,26,true
384953651,359.987972,16.6666666666667,43.0,26.926,10.333,100,29,101,3246,26,false
384970085,360.004406,16.6666666666667,43.0,26.926,10.333,100,29,101,3248,26,false
384988064,360.022385,16.6666666666667,43.0,26.926,10.333,100,29,101,3247,26,false
385004494,360.038815,16.6666666666667,43.0,26.926,10.333,100,29,101,3237,26,false
385038694,360.073015,16.6666666666667,43.0,26.926,10.333,100,29,101,3232,26,false
385070225,360.104546,26.1646666666607,43.0,24.407,21.015,100,29,101,3184,26,false
385091430,360.125751,31.9930000000059,43.0,24.407,21.015,100,29,101,3186,26,false
385109594,360.143915,18.0069999999941,43.0,24.407,21.015,100,29,101,3180,26,false
385142957,360.177278,23.5880000000059,43.0,24.407,21.015,100,29,101,3173,26,false
385169056,360.203377,29.303,43.0,24.407,21.015,100,29,101,3171,26,false
385188844,360.223165,26.444,43.0,24.407,21.015,100,29,101,3164,26,false
385210713,360.245034,25.0,43.0,24.407,21.015,100,29,101,3168,26,false
385229319,360.26364,25.0,43.0,24.407,21.015,100,29,101,3166,26,false
385254871,360.289192,25.0,43.0,24.407,21.015,100,29,101,3167,26,false
385297080,360.331401,25.0,43.0,24.407,21.015,100,29,101,3163,26,false
385349256,360.383577,36.613,43.0,24.407,21.015,100,29,100,3171,26,false
385409525,360.443846,67.3853333333274,43.0,24.407,21.015,100,29,100,3232,26,false
385445747,360.480068,45.5820000000059,43.0,24.407,21.015,100,29,101,3221,26,false
385479456,360.513777,41.7083333333333,43.0,24.407,21.015,100,33,101,3220,27,true
385503258,360.537579,32.912,43.0,24.407,21.015,100,33,101,3214,27,true
385521460,360.555781,15.5456666666667,43.0,24.407,21.015,100,33,101,3220,27,true
385539650,360.573971,19.462,43.0,24.407,21.015,100,33,101,3222,27,true
385556086,360.590407,20.8333333333333,43.0,24.407,21.015,100,33,100,3221,27,true
385572175,360.606496,20.0,43.0,24.407,21.015,100,33,100,3222,27,true
385587367,360.621688,15.678,43.0,24.407,21.015,100,33,100,3219,27,true
385604452,360.638773,17.305,43.0,24.407,21.015,100,33,100,3217,27,true
385620727,360.655048,15.484,43.0,24.407,21.015,100,33,100,3217,27,true
385636474,360.670795,15.516,43.0,24.407,21.015,100,33,100,3219,27,true
385653693,360.688014,18.157,43.0,24.407,21.015,100,33,100,3216,27,true
385671556,360.705877,15.631,43.0,24.407,21.015,100,33,99,3192,27,true
385689084,360.723405,18.0555555555556,43.0,24.407,21.015,100,33,100,3194,27,true
385703638,360.737959,16.6666666666667,43.0,24.407,21.015,100,33,100,3195,27,true
385724013,360.758334,16.6666666666667,43.0,24.407,21.015,100,33,100,3194,27,true
