t_usec,elapsed_sec,frame_ms,fps,process_ms,physics_ms,enemies,projectiles,physics_objects,nodes,chunks,flow_building
300044278,270.917894,18.0555555555556,46.0,24.603,18.287,101,48,102,3158,31,false
300059949,270.933565,17.6233939394012,46.0,24.603,18.287,101,48,102,3159,31,false
300077010,270.950626,16.591,46.0,24.603,18.287,101,48,102,3159,31,false
300095172,270.968788,15.772,46.0,24.603,18.287,101,46,102,3157,31,false
300115347,270.988963,18.0555555555556,46.0,24.603,18.287,101,46,102,3157,31,false
300132883,271.006499,16.6666666666667,46.0,24.603,18.287,101,46,102,3160,31,false
300158437,271.032053,18.0555555555556,46.0,24.603,18.287,101,46,102,3161,31,false
300185170,271.058786,20.3418888888816,46.0,24.603,18.287,101,46,102,3162,31,false
300204735,271.078351,21.2896666666739,46.0,24.603,18.287,101,46,100,3154,31,false
300228282,271.101898,19.522,46.0,24.603,18.287,101,46,100,3153,31,false
300248066,271.121682,24.372,46.0,24.603,18.287,101,46,100,3150,31,false
300266553,271.140169,18.0555555555556,46.0,24.603,18.287,101,46,100,3150,31,false
300281220,271.154836,16.7607777777705,46.0,24.603,18.287,101,46,100,3150,31,false
300304343,271.177959,16.6666666666667,46.0,24.603,18.287,101,46,100,3148,31,false
300339701,271.213317,31.2210000000073,46.0,24.603,18.287,101,46,99,3148,31,false
300365705,271.239321,26.885,46.0,24.603,18.287,101,46,100,3148,31,false
300423188,271.296804,38.909,46.0,24.603,18.287,101,46,100,3148,31,false
300474448,271.348064,63.9053333333333,46.0,24.603,18.287,101,46,100,3149,31,false
300507645,271.381261,42.876,46.0,24.603,18.287,101,46,100,3146,31,false
300538963,271.412579,39.6943333333333,46.0,24.603,18.287,101,46,100,3150,31,false
300567971,271.441587,33.7,46.0,24.603,18.287,101,46,101,3213,31,false
300594257,271.467873,25.363,46.0,24.603,18.287,101,46,101,3211,31,false
300611641,271.485257,25.283,46.0,24.603,18.287,100,45,101,3211,31,true
300634647,271.508263,20.796,46.0,24.603,18.287,100,45,101,3209,31,true
300651045,271.524661,17.541,46.0,24.603,18.287,100,45,101,3210,31,true
300675156,271.548772,18.579,46.0,24.603,18.287,100,45,101,3211,31,true
300689471,271.563087,21.929,46.0,24.603,18.287,100,45,101,3210,31,true
300705971,271.579587,16.521,46.0,24.603,18.287,100,45,101,3211,31,true
300735128,271.608744,20.653,46.0,24.603,18.287,100,45,101,3208,31,true
300766758,271.640374,22.8109999999927,46.0,24.603,18.287,100,45,101,3206,31,true
300782058,271.655674,21.4285714285714,46.0,24.603,18.287,100,45,101,3206,31,true
300799365,271.672981,21.2121212121212,46.0,24.603,18.287,100,45,101,3204,31,true
300814091,271.687707,20.8333333333333,46.0,24.603,18.287,100,45,101,3202,31,true
300831146,271.704762,18.4789740259813,46.0,24.603,18.287,100,45,101,3203,31,true
300844733,271.718349,13.486,46.0,24.603,18.287,100,45,101,3204,31,true
300860266,271.733882,14.629,46.0,24.603,18.287,100,45,101,3204,31,true
300876138,271.749754,16.891,46.0,24.603,18.287,100,45,101,3203,31,true
300892147,271.765763,15.154,46.0,24.603,18.287,100,45,101,3204,31,true
300911248,271.784864,15.022,46.0,24.603,18.287,100,45,101,3204,31,true
300933545,271.807161,18.1818181818182,46.0,24.603,18.287,100,45,101,3203,31,true
300962983,271.836599,24.6831818181745,46.0,24.603,18.287,100,45,101,3200,31,true
300979861,271.853477,18.3333333333333,46.0,24.603,18.287,100,45,101,3201,31,true
300995021,271.868637,18.3333333333333,46.0,24.603,18.287,100,45,101,3201,31,true
301013488,271.887104,18.1818181818182,46.0,24.603,18.287,100,45,101,3200,31,true
301029451,271.903067,18.1818181818182,45.0,21.499,17.48,100,45,101,3200,31,true
301047345,271.920961,18.1818181818182,45.0,21.499,17.48,100,45,101,3202,31,true
301063685,271.937301,18.1818181818182,45.0,21.499,17.48,100,45,101,3201,31,true
301079958,271.953574,18.1818181818182,45.0,21.499,17.48,100,45,101,3202,31,true
301094136,271.967752,18.0572424242497,45.0,21.499,17.48,100,45,101,3202,31,true
301112262,271.985878,17.203,45.0,21.499,17.48,98,47,99,3191,31,false
301127795,272.001411,15.631,45.0,21.499,17.48,98,47,99,3191,31,false
301143468,272.017084,15.176,45.0,21.499,17.48,98,47,102,3201,31,false
301160190,272.033806,16.6666666666667,45.0,21.499,17.48,98,47,102,3202,31,false
301177008,272.050624,15.0383333333333,45.0,21.499,17.48,98,47,101,3203,31,false
301191315,272.064931,16.299,45.0,21.499,17.48,98,47,101,3200,31,false
301206229,272.079845,15.5,45.0,21.499,17.48,98,47,101,3200,31,false
301222409,272.096025,15.917,45.0,21.499,17.48,98,47,101,3202,31,false
301239732,272.113348,16.48,45.0,21.499,17.48,98,47,101,3199,31,false
301256016,272.129632,16.6666666666667,45.0,21.499,17.48,98,47,101,3197,31,false
301273777,272.147393,16.6666666666667,45.0,21.499,17.48,98,47,101,3149,31,false
301289171,272.162787,16.6666666666667,45.0,21.499,17.48,98,47,101,3151,31,false
301305820,272.179436,16.6666666666667,45.0,21.499,17.48,98,47,101,3150,31,false
301323218,272.196834,16.6666666666667,45.0,21.499,17.48,98,47,101,3149,31,false
301340353,272.213969,16.6666666666667,45.0,21.499,17.48,98,47,101,3147,31,false
301378953,272.252569,18.0555555555556,45.0,21.499,17.48,98,47,101,3147,31,false
301442657,272.316273,34.4487777777778,45.0,21.499,17.48,98,47,99,3147,31,false
301498253,272.371869,70.5913333333333,45.0,21.499,17.48,98,47,101,3148,31,false
301534034,272.40765,47.251,45.0,21.499,17.48,98,47,101,3146,31,false
301561577,272.435193,42.5813333333333,45.0,21.499,17.48,98,47,101,3148,31,false
301578820,272.452436,18.7306666666667,45.0,21.499,17.48,98,47,101,3149,31,false
301596011,272.469627,17.349,45.0,21.499,17.48,98,47,101,3148,31,false
301623738,272.497354,18.641,45.0,21.499,17.48,98,47,98,3147,31,false
301648723,272.522339,26.1406666666594,45.0,21.499,17.48,100,50,101,3148,31,false
301677817,272.551433,28.6010000000073,45.0,21.499,17.48,100,50,101,3146,31,false
301696067,272.569683,21.3989999999927,45.0,21.499,17.48,100,50,101,3146,31,false
301718791,272.592407,22.2222222222222,45.0,21.499,17.48,100,50,101,3145,31,false
301732101,272.605717,21.4285714285714,45.0,21.499,17.48,100,50,101,3146,31,false
301765224,272.63884,22.2222222222222,45.0,21.499,17.48,100,50,101,3147,31,false
301783823,272.657439,22.2222222222222,45.0,21.499,17.48,100,50,101,3147,31,false
301799052,272.672668,21.6666666666667,45.0,21.499,17.48,100,50,101,3147,31,false
301824329,272.697945,22.1064285714359,45.0,21.499,17.48,100,50,101,3146,31,false
301851070,272.724686,21.6666666666667,45.0,21.499,17.48,100,50,101,3145,31,false
301864164,272.73778,21.6666666666667,45.0,21.499,17.48,100,50,101,3145,31,false
301884137,272.757753,21.6666666666667,45.0,21.499,17.48,100,50,101,3145,31,false
301904974,272.77859,19.4993333333333,45.0,21.499,17.48,100,50,101,3145,31,false
301941230,272.814846,22.2222222222222,45.0,21.499,17.48,100,50,101,3147,31,false
301963388,272.837004,22.2222222222222,45.0,21.499,17.48,100,50,101,3149,31,false
301979336,272.852952,22.2222222222222,45.0,21.499,17.48,100,50,101,3149,31,false
301998445,272.872061,21.6666666666667,45.0,21.499,17.48,100,50,101,3149,31,false
302015433,272.889049,21.6666666666667,45.0,21.499,17.48,100,50,101,3147,31,false
302030507,272.904123,21.6666666666667,46.0,23.086,20.869,100,50,101,3146,31,false
302053123,272.926739,17.9503333333333,46.0,23.086,20.869,100,50,101,3147,31,false
302074946,272.948562,20.122,46.0,23.086,20.869,100,50,104,3166,31,false
302094258,272.967874,21.4285714285714,46.0,23.086,20.869,100,50,104,3166,31,false
302108240,272.981856,18.1974285714286,46.0,23.086,20.869,100,50,104,3166,31,false
302125510,272.999126,17.151,46.0,23.086,20.869,100,50,104,3165,31,false
302143692,273.017308,16.766,46.0,23.086,20.869,103,47,104,3164,31,false
302173115,273.046731,23.6836666666593,46.0,23.086,20.869,103,47,104,3163,31,false
302187631,273.061247,20.8333333333333,46.0,23.086,20.869,103,47,104,3164,31,false
302206301,273.079917,19.6620000000073,46.0,23.086,20.869,103,47,104,3164,31,false
302222363,273.095979,16.488,46.0,23.086,20.869,103,47,104,3164,31,false
302241065,273.114681,16.845,46.0,23.086,20.869,103,47,107,3182,31,false
302259487,273.133103,16.527,46.0,23.086,20.869,103,47,106,3183,31,false
302278454,273.15207,19.4444444444444,46.0,23.086,20.869,103,47,107,3183,31,false
302293442,273.167058,17.9465555555556,46.0,23.086,20.869,103,47,107,3182,31,false
302317531,273.191147,18.5185185185185,46.0,23.086,20.869,103,47,107,3182,31,false
302346819,273.220435,20.4018148148075,46.0,23.086,20.869,103,47,107,3181,31,false
302365878,273.239494,18.75,46.0,23.086,20.869,103,47,107,3180,31,false
302386509,273.260125,18.75,46.0,23.086,20.869,103,47,107,3180,31,false
302411458,273.285074,20.0820000000073,46.0,23.086,20.869,103,47,107,3181,31,false
302459232,273.332848,28.87,46.0,23.086,20.869,103,47,107,3181,31,false
302509203,273.382819,56.9303333333333,46.0,23.086,20.869,103,47,106,3183,31,false
302550907,273.424523,49.655,46.0,23.086,20.869,103,47,107,3182,31,false
