t_usec,elapsed_sec,frame_ms,fps,process_ms,physics_ms,enemies,projectiles,physics_objects,nodes,chunks,flow_building,sim_full,sim_mid,sim_far,sim_protected,sim_physics_enabled,sim_pressure,sim_spatial_demotions,tier_changes_total,tier_reversals_total,world_materialized,world_data_only
386769268,361.434884,20.3910000000175,50.0,12.742,13.875,109,17,69,2901,23,false,18,66,25,10,84,1,16,1314,482,109,83
386785859,361.451475,23.341,50.0,12.742,13.875,109,16,73,2901,23,true,17,67,25,10,84,1,17,1315,482,109,83
386800527,361.466143,19.047619047619,50.0,12.742,13.875,109,16,67,2900,23,true,17,67,25,10,84,1,17,1315,482,109,83
386821437,361.487053,19.047619047619,50.0,12.742,13.875,109,16,68,2899,23,true,17,67,25,10,84,1,17,1315,482,109,83
386835106,361.500722,18.1727619047444,50.0,12.742,13.875,109,16,72,2899,23,true,17,67,25,10,84,1,17,1315,482,109,83
386852330,361.517946,16.6666666666667,50.0,12.742,13.875,109,16,69,2900,23,true,17,67,25,10,84,1,17,1315,482,109,83
386868170,361.533786,16.6666666666667,50.0,12.742,13.875,109,16,70,2900,23,true,17,67,25,10,84,1,17,1315,482,109,83
386890873,361.556489,18.75,50.0,12.742,13.875,109,16,69,2899,23,true,17,67,25,10,84,1,17,1315,482,109,83
386907449,361.573065,19.047619047619,50.0,12.742,13.875,109,16,68,2900,23,true,17,67,25,10,84,1,17,1315,482,109,83
386924082,361.589698,19.047619047619,50.0,12.742,13.875,109,16,71,2900,23,true,17,67,25,10,84,1,17,1315,482,109,83
386948044,361.61366,19.047619047619,50.0,12.742,13.875,109,16,68,2901,23,true,17,67,25,10,84,1,17,1315,482,109,83
386967139,361.632755,19.047619047619,50.0,12.742,13.875,109,16,70,2900,23,true,17,67,25,10,84,1,17,1315,482,109,83
386983584,361.6492,19.047619047619,50.0,12.742,13.875,109,16,73,2900,23,true,17,67,25,10,84,1,17,1315,482,109,83
387001219,361.666835,19.047619047619,50.0,12.742,13.875,109,16,68,2901,23,true,17,67,25,10,84,1,17,1315,482,109,83
387032110,361.697726,19.047619047619,50.0,12.742,13.875,109,16,71,2902,23,true,17,67,25,10,84,1,17,1315,482,109,83
387048313,361.713929,21.6193333333509,53.0,12.159,12.974,109,16,67,2901,23,true,17,67,25,10,84,1,17,1315,482,109,83
387066520,361.732136,19.047619047619,53.0,12.159,12.974,109,16,69,2902,23,true,17,67,25,10,84,1,17,1315,482,109,83
387084033,361.749649,19.047619047619,53.0,12.159,12.974,109,16,73,2903,23,true,17,67,25,10,84,1,17,1315,482,109,83
387101951,361.767567,19.047619047619,53.0,12.159,12.974,109,16,69,2901,23,true,17,67,25,10,84,1,17,1315,482,109,83
387122929,361.788545,19.047619047619,53.0,12.159,12.974,109,16,69,2903,23,true,17,67,25,10,84,1,17,1315,482,109,83
387149482,361.815098,19.4444444444444,53.0,12.159,12.974,109,16,67,2903,23,true,17,67,25,10,84,1,17,1315,482,109,83
387169527,361.835143,21.9810793650794,53.0,12.159,12.974,109,16,67,2903,23,true,17,67,25,10,84,1,17,1315,482,109,83
387184268,361.849884,19.4444444444444,53.0,12.159,12.974,109,16,71,2903,23,true,17,67,25,10,84,1,17,1315,482,109,83
387202392,361.868008,19.4444444444444,53.0,12.159,12.974,109,16,69,2902,23,true,17,67,25,10,84,1,17,1315,482,109,83
387219113,361.884729,19.4444444444444,53.0,12.159,12.974,109,16,69,2901,23,true,17,67,25,10,84,1,17,1315,482,109,83
387238751,361.904367,17.0146666666491,53.0,12.159,12.974,109,16,71,2901,23,true,17,67,25,10,84,1,17,1315,482,109,83
387265678,361.931294,19.4444444444444,53.0,12.159,12.974,109,16,67,2902,23,true,17,67,25,10,84,1,17,1315,482,109,83
387280262,361.945878,20.7445555555731,53.0,12.159,12.974,109,16,70,2901,23,true,17,67,25,10,84,1,17,1315,482,109,83
387298468,361.964084,19.4444444444444,53.0,12.159,12.974,109,19,67,2901,23,false,17,65,27,10,82,1,17,1317,482,109,83
387316189,361.981805,19.4444444444444,53.0,12.159,12.974,109,19,69,2899,23,false,17,65,27,10,82,1,17,1317,482,109,83
