t_usec,elapsed_sec,frame_ms,fps,process_ms,physics_ms,enemies,projectiles,physics_objects,nodes,chunks,flow_building
489961321,460.610319,25.04,41.0,20.674,12.105,71,22,72,2966,23,false
489986331,460.635329,25.0,41.0,20.674,12.105,71,22,72,2968,23,false
490005343,460.654341,25.0,41.0,20.674,12.105,71,22,72,2968,23,false
490030238,460.679236,25.0,41.0,20.674,12.105,71,22,72,2969,23,false
490049422,460.69842,25.0,39.0,25.236,14.001,71,22,72,2970,23,false
490079200,460.728198,25.0,39.0,25.236,14.001,71,22,72,2967,23,false
490101643,460.750641,25.0,39.0,25.236,14.001,71,22,72,2966,23,false
490127087,460.776085,25.0,39.0,25.236,14.001,71,22,72,2960,23,false
490142459,460.791457,23.7216666666667,39.0,25.236,14.001,71,22,72,2958,23,false
490166327,460.815325,23.11,39.0,25.236,14.001,71,22,72,3027,23,false
490188927,460.837925,18.292,39.0,25.236,14.001,71,22,72,3027,23,false
490213031,460.862029,23.179,39.0,25.236,14.001,71,25,72,3027,23,false
490237713,460.886711,25.5793333333257,39.0,25.236,14.001,71,25,72,3023,23,false
490255639,460.904637,23.7666666666743,39.0,25.236,14.001,71,25,72,3024,23,false
490271185,460.920183,15.092,39.0,25.236,14.001,71,25,72,3024,23,false
490290847,460.939845,18.755,39.0,25.236,14.001,71,25,72,3023,23,false
490316121,460.965119,20.0,39.0,25.236,14.001,71,25,72,3019,23,false
490343553,460.992551,22.3863333333256,39.0,25.236,14.001,71,25,72,3018,23,false
490363144,461.012142,20.0,39.0,25.236,14.001,71,25,72,2976,23,false
490383507,461.032505,20.8333333333333,39.0,25.236,14.001,71,25,72,2975,23,false
490403482,461.05248,20.3703703703704,39.0,25.236,14.001,71,25,72,2975,23,false
490428253,461.077251,22.1296296296296,39.0,25.236,14.001,71,25,72,2975,23,false
490449229,461.098227,20.4430000000077,39.0,25.236,14.001,71,25,72,2975,23,false
490467350,461.116348,20.8333333333333,39.0,25.236,14.001,71,25,72,2975,23,false
490485005,461.134003,20.3703703703704,39.0,25.236,14.001,71,25,72,2975,23,false
490504376,461.153374,20.3703703703704,39.0,25.236,14.001,71,25,72,2978,23,false
490527641,461.176639,20.3703703703704,39.0,25.236,14.001,71,25,72,2978,23,false
490544819,461.193817,20.3703703703704,39.0,25.236,14.001,71,25,72,2978,23,false
490563849,461.212847,20.3703703703704,39.0,25.236,14.001,71,25,72,2977,23,false
490583245,461.232243,20.3703703703704,39.0,25.236,14.001,71,25,72,2977,23,false
490605773,461.254771,20.3703703703704,39.0,25.236,14.001,71,25,72,2976,23,false
490621461,461.270459,20.3703703703704,39.0,25.236,14.001,71,25,72,2975,23,false
