t_usec,elapsed_sec,frame_ms,fps,process_ms,physics_ms,enemies,projectiles,physics_objects,nodes,chunks,flow_building,sim_full,sim_mid,sim_far,sim_protected,sim_physics_enabled,sim_pressure,sim_spatial_demotions,tier_changes_total,tier_reversals_total,world_materialized,world_data_only
367012903,334.832484,54.1666666666667,25.0,26.785,13.129,126,13,100,3168,25,false,48,70,6,24,118,1,0,1488,513,126,79
367065573,334.885154,53.3333333333333,25.0,26.785,13.129,126,13,100,3165,25,false,48,70,6,24,118,1,0,1488,513,126,79
367116354,334.935935,53.3333333333333,22.0,24.606,16.036,126,13,100,3166,25,false,48,70,6,24,118,1,0,1488,513,126,79
367162380,334.981961,52.9196666666667,22.0,24.606,16.036,126,13,100,3162,25,false,48,70,6,24,118,1,0,1488,513,126,79
367215646,335.035227,49.763,22.0,24.606,16.036,126,13,99,3230,25,false,48,70,6,24,118,1,0,1488,513,126,79
367269276,335.088857,49.8,22.0,24.606,16.036,124,16,96,3221,25,false,50,68,6,26,118,1,0,1522,535,124,79
367327272,335.146853,52.248,22.0,24.606,16.036,124,16,94,3209,25,false,50,68,6,26,118,1,0,1522,535,124,79
367376449,335.19603,52.7777777777778,22.0,24.606,16.036,124,16,94,3198,25,false,50,68,6,26,118,1,0,1522,535,124,79
367428380,335.247961,52.7777777777778,22.0,24.606,16.036,124,16,95,3165,25,false,50,68,6,26,118,1,0,1522,535,124,79
367472408,335.291989,52.7777777777778,22.0,24.606,16.036,124,16,92,3160,25,false,50,68,6,26,118,1,0,1522,535,124,79
367518287,335.337868,44.4636666666667,22.0,24.606,16.036,124,16,92,3146,25,false,50,68,6,26,118,1,0,1522,535,124,79
367561125,335.380706,47.332,22.0,24.606,16.036,124,16,92,3143,25,false,50,68,6,26,118,1,0,1522,535,124,79
367599162,335.418743,40.898,22.0,24.606,16.036,124,16,95,3142,25,false,50,68,6,26,118,1,0,1522,535,124,79
367638369,335.45795,37.58,22.0,24.606,16.036,124,16,99,3141,25,false,50,68,6,26,118,1,0,1522,535,124,79
367684830,335.504411,39.839,22.0,24.606,16.036,124,16,98,3140,25,false,50,68,6,26,118,1,0,1522,535,124,79
367718235,335.537816,41.6666666666667,22.0,24.606,16.036,124,16,90,3140,25,false,50,68,6,26,118,1,0,1522,535,124,79
367768349,335.58793,41.6666666666667,22.0,24.606,16.036,122,13,90,3209,25,false,47,69,6,23,116,1,0,1549,560,122,80
367804318,335.623899,41.6666666666667,22.0,24.606,16.036,122,13,96,3205,25,false,47,69,6,23,116,1,0,1549,560,122,80
367852187,335.671768,41.6666666666667,22.0,24.606,16.036,122,13,96,3202,25,false,47,69,6,23,116,1,0,1549,560,122,80
367889975,335.709556,41.6666666666667,22.0,24.606,16.036,122,13,99,3192,25,false,47,69,6,23,116,1,0,1549,560,122,80
367934343,335.753924,41.6666666666667,22.0,24.606,16.036,122,13,101,3170,25,false,47,69,6,23,116,1,0,1549,560,122,80
367970481,335.790062,41.6666666666667,22.0,24.606,16.036,122,13,90,3170,25,false,47,69,6,23,116,1,0,1549,560,122,80
368015310,335.834891,41.6666666666667,22.0,24.606,16.036,122,13,91,3172,25,false,47,69,6,23,116,1,0,1549,560,122,80
368058134,335.877715,40.9090909090909,22.0,24.606,16.036,122,13,92,3158,25,false,47,69,6,23,116,1,0,1549,560,122,80
368103289,335.92287,40.3629090908992,22.0,23.158,13.442,122,13,92,3157,25,false,47,69,6,23,116,1,0,1549,560,122,80
368138582,335.958163,38.8888888888889,22.0,23.158,13.442,122,13,102,3156,25,false,47,69,6,23,116,1,0,1549,560,122,80
368186750,336.006331,44.4444444444444,22.0,23.158,13.442,122,13,100,3215,25,false,47,69,6,23,116,1,0,1549,560,122,80
368225496,336.045077,38.8888888888889,22.0,23.158,13.442,122,13,92,3211,25,false,47,69,6,23,116,1,0,1549,560,122,80
368264161,336.083742,38.8888888888889,22.0,23.158,13.442,122,13,91,3210,25,false,47,69,6,23,116,1,0,1549,560,122,80
368311566,336.131147,38.8888888888889,22.0,23.158,13.442,120,15,88,3203,25,false,46,68,7,22,114,1,0,1566,573,120,80
368349398,336.168979,41.5300000000099,22.0,23.158,13.442,120,15,96,3196,25,false,46,68,7,22,114,1,0,1566,573,120,80
368386021,336.205602,38.8888888888889,22.0,23.158,13.442,120,15,92,3194,25,false,46,68,7,22,114,1,0,1566,573,120,80
368430858,336.250439,38.8888888888889,22.0,23.158,13.442,120,15,90,3197,25,false,46,68,7,22,114,1,0,1566,573,120,80
368473012,336.292593,43.2612222222222,22.0,23.158,13.442,120,15,92,3214,25,false,46,68,7,22,114,1,0,1566,573,120,80
368527734,336.347315,47.195,22.0,23.158,13.442,120,15,97,3195,25,false,46,68,7,22,114,1,0,1566,573,120,80
368566853,336.386434,48.72,22.0,23.158,13.442,120,15,98,3207,25,false,46,68,7,22,114,1,0,1566,573,120,80
368582185,336.401766,41.5159999999901,22.0,23.158,13.442,120,15,98,3207,25,false,46,68,7,22,114,1,0,1566,573,120,80
368594546,336.414127,16.6666666666667,22.0,23.158,13.442,120,15,98,3208,25,false,46,68,7,22,114,1,0,1566,573,120,80
368608037,336.427618,16.6666666666667,22.0,23.158,13.442,120,15,98,3208,25,false,46,68,7,22,114,1,0,1566,573,120,80
368620694,336.440275,16.5913333333432,22.0,23.158,13.442,120,15,98,3208,25,false,46,68,7,22,114,1,0,1566,573,120,80
368634940,336.454521,11.121,22.0,23.158,13.442,120,15,98,3208,25,false,46,68,7,22,114,1,0,1566,573,120,80
368649914,336.469495,14.264,22.0,23.158,13.442,120,15,98,3208,25,false,46,68,7,22,114,1,0,1566,573,120,80
