t_usec,elapsed_sec,frame_ms,fps,process_ms,physics_ms,enemies,projectiles,physics_objects,nodes,chunks,flow_building
273659816,248.694137,20.3703703703704,33.0,34.494,22.005,111,31,111,3461,27,true
273685144,248.719465,20.3703703703704,33.0,34.494,22.005,111,31,111,3462,27,true
273711809,248.74613,20.8333333333333,33.0,34.494,22.005,111,31,110,3462,27,true
273735364,248.769685,20.8333333333333,33.0,34.494,22.005,111,31,110,3462,27,true
273762884,248.797205,22.4945925925926,33.0,34.494,22.005,111,31,110,3464,27,true
273790882,248.825203,25.546,33.0,34.494,22.005,111,31,112,3462,27,true
273809677,248.843998,26.624,33.0,34.494,22.005,111,31,111,3461,27,true
273837021,248.871342,22.2222222222222,33.0,34.494,22.005,111,31,110,3455,27,true
273868905,248.903226,26.3427777777778,33.0,34.494,22.005,111,31,110,3454,27,true
273928787,248.963108,51.6449999999947,33.0,34.494,22.005,111,31,111,3454,27,true
273956625,248.990946,39.3210000000053,33.0,34.494,22.005,111,31,111,3522,27,true
273989499,249.02382,33.3333333333333,33.0,34.494,22.005,111,31,112,3519,27,true
274018167,249.052488,33.3333333333333,33.0,34.494,22.005,110,30,110,3503,27,true
274046186,249.080507,33.3333333333333,33.0,27.196,17.505,110,30,112,3507,27,true
274075545,249.109866,33.2006666666667,33.0,27.196,17.505,110,30,113,3509,27,true
274108969,249.14329,29.917,33.0,27.196,17.505,110,30,111,3506,27,true
274132503,249.166824,30.989,33.0,27.196,17.505,110,30,111,3508,27,true
274149073,249.183394,21.62,33.0,27.196,17.505,110,30,112,3502,27,true
274165441,249.199762,16.475,33.0,27.196,17.505,110,30,112,3500,27,true
274183064,249.217385,17.551,33.0,27.196,17.505,110,30,111,3501,27,true
274202705,249.237026,16.748,33.0,27.196,17.505,110,30,111,3500,27,true
274221029,249.25535,19.4444444444444,33.0,27.196,17.505,110,30,111,3447,27,true
274270470,249.304791,24.7338888888836,33.0,27.196,17.505,110,30,112,3447,27,true
274311942,249.346263,37.2620000000053,33.0,27.196,17.505,110,30,111,3446,27,true
274349287,249.383608,35.9,33.0,27.196,17.505,110,30,111,3446,27,true
274375141,249.409462,35.623,33.0,27.196,17.505,110,30,112,3447,27,true
274397451,249.431772,30.5555555555556,33.0,27.196,17.505,110,30,111,3446,27,true
274415166,249.449487,27.3261111111058,33.0,27.196,17.505,110,30,111,3446,27,true
274439194,249.473515,22.7200000000053,33.0,27.196,17.505,110,30,111,3450,27,true
274457232,249.491553,24.053,33.0,27.196,17.505,110,30,112,3449,27,true
274475117,249.509438,18.852,33.0,27.196,17.505,110,30,112,3449,27,true
274492747,249.527068,17.135,33.0,27.196,17.505,110,30,111,3450,27,true
274526263,249.560584,18.37,33.0,27.196,17.505,111,35,111,3451,27,true
274550691,249.585012,22.2222222222222,33.0,27.196,17.505,111,35,111,3450,27,true
274570079,249.6044,22.2222222222222,33.0,27.196,17.505,111,35,112,3451,27,true
274601566,249.635887,22.2222222222222,33.0,27.196,17.505,111,35,112,3523,27,true
274620448,249.654769,24.2456666666667,33.0,27.196,17.505,111,35,112,3521,27,true
274639649,249.67397,22.2222222222222,33.0,27.196,17.505,111,35,112,3522,27,true
274662408,249.696729,22.2222222222222,33.0,27.196,17.505,111,35,113,3467,27,true
274677838,249.712159,22.2222222222222,33.0,27.196,17.505,111,35,113,3469,27,true
274694533,249.728854,21.6666666666667,33.0,27.196,17.505,111,35,112,3468,27,true
274711356,249.745677,19.6243333333281,33.0,27.196,17.505,111,35,112,3470,27,true
274735574,249.769895,17.2980000000053,33.0,27.196,17.505,111,35,111,3466,27,true
274750797,249.785118,21.6666666666667,33.0,27.196,17.505,111,35,112,3466,27,true
274773928,249.808249,21.6666666666667,33.0,27.196,17.505,111,35,113,3468,27,true
274789660,249.823981,19.6126666666667,33.0,27.196,17.505,111,35,112,3464,27,true
274804216,249.838537,14.762,33.0,27.196,17.505,111,35,111,3464,27,true
274821796,249.856117,16.383,33.0,27.196,17.505,111,35,114,3483,27,true
274838496,249.872817,16.734,33.0,27.196,17.505,111,35,114,3481,27,true
274854122,249.888443,16.056,33.0,27.196,17.505,111,35,115,3484,27,true
274872045,249.906366,17.228,33.0,27.196,17.505,111,35,116,3483,27,true
274888069,249.92239,16.976,33.0,27.196,17.505,111,35,115,3483,27,true
274917587,249.951908,18.1818181818182,33.0,27.196,17.505,111,35,114,3483,27,true
274947318,249.981639,20.1018484848432,33.0,27.196,17.505,111,35,114,3481,27,true
274968112,250.002433,20.753666666672,33.0,27.196,17.505,111,35,115,3481,27,true
274989752,250.024073,23.889,33.0,27.196,17.505,111,35,116,3477,27,true
275008057,250.042378,19.238,33.0,27.196,17.505,111,35,115,3480,27,true
275027386,250.061707,18.3333333333333,44.0,17.919,18.968,111,35,114,3477,27,true
275052746,250.087067,19.4444444444444,44.0,17.919,18.968,115,37,114,3478,27,true
275067849,250.10217,23.5122222222222,44.0,17.919,18.968,115,37,115,3478,27,true
275087905,250.122226,20.313,44.0,17.919,18.968,115,37,116,3477,27,true
275105906,250.140227,19.4444444444444,44.0,17.919,18.968,115,37,115,3477,27,true
275123232,250.157553,18.4052222222169,44.0,17.919,18.968,115,37,114,3476,27,true
275141238,250.175559,16.6666666666667,44.0,17.919,18.968,115,37,114,3475,27,true
275198669,250.23299,30.954666666672,44.0,17.919,18.968,115,37,115,3543,27,true
275256961,250.291282,52.3786666666614,44.0,17.919,18.968,115,37,114,3530,27,true
275285726,250.320047,49.5143333333386,44.0,17.919,18.968,115,37,115,3527,27,true
275312197,250.346518,33.3333333333333,44.0,17.919,18.968,115,37,115,3520,27,true
275338638,250.372959,33.3333333333333,44.0,17.919,18.968,115,37,114,3481,27,true
275365010,250.399331,31.119,44.0,17.919,18.968,115,37,115,3481,27,true
275389970,250.424291,23.549,44.0,17.919,18.968,115,37,115,3481,27,true
275404245,250.438566,24.036,44.0,17.919,18.968,115,37,114,3480,27,true
275420233,250.454554,16.636,44.0,17.919,18.968,115,37,114,3479,27,true
275439254,250.473575,16.156,44.0,17.919,18.968,115,37,114,3480,27,true
