t_usec,elapsed_sec,frame_ms,fps,process_ms,physics_ms,enemies,projectiles,physics_objects,nodes,chunks,flow_building
307355244,278.22886,20.8369999999926,42.0,22.021,12.157,111,70,112,3256,31,false
307369939,278.243555,20.6580000000074,42.0,22.021,12.157,111,70,112,3255,31,false
307390927,278.264543,20.984,42.0,22.021,12.157,111,70,112,3256,31,false
307404562,278.278178,13.381,42.0,22.021,12.157,111,70,112,3255,31,false
307449004,278.32262,28.3103333333259,42.0,22.021,12.157,111,70,112,3253,31,false
307478428,278.352044,21.2121212121212,42.0,22.021,12.157,111,70,112,3236,31,false
307520783,278.394399,37.5978787878862,42.0,22.021,12.157,111,70,112,3236,31,false
307608736,278.482352,69.1823333333333,42.0,22.021,12.157,111,70,112,3241,31,false
307656941,278.530557,63.99,42.0,22.021,12.157,111,70,112,3239,31,false
307698959,278.572575,47.62,42.0,22.021,12.157,111,70,113,3237,31,false
307730630,278.604246,47.2863333333333,42.0,22.021,12.157,111,70,113,3235,31,false
307757808,278.631424,32.591,42.0,22.021,12.157,113,63,114,3239,31,false
307774819,278.648435,14.3476666666667,42.0,22.021,12.157,113,63,114,3240,31,false
307812420,278.686036,33.3333333333333,42.0,22.021,12.157,113,63,115,3240,31,false
307843726,278.717342,33.3333333333333,42.0,22.021,12.157,113,63,115,3238,31,false
307864277,278.737893,27.7777777777778,42.0,22.021,12.157,113,63,115,3239,31,false
307896006,278.769622,26.7568888888889,42.0,22.021,12.157,113,63,117,3250,31,false
307925568,278.799184,28.5714285714286,42.0,22.021,12.157,113,63,117,3251,31,false
307945441,278.819057,26.7045714285714,42.0,22.021,12.157,113,63,116,3252,31,false
307972911,278.846527,23.841,42.0,22.021,12.157,113,63,116,3251,31,false
307989396,278.863012,23.135,42.0,22.021,12.157,113,63,116,3251,31,false
308013114,278.88673,23.255,42.0,22.021,12.157,113,63,116,3250,31,false
308036499,278.910115,17.492,35.0,39.937,19.98,113,63,116,3251,31,false
308070087,278.943703,22.2222222222222,35.0,39.937,19.98,113,63,116,3251,31,false
308092454,278.96607,22.2222222222222,35.0,39.937,19.98,113,63,116,3252,31,false
308116835,278.990451,23.6988888888889,35.0,39.937,19.98,113,63,116,3252,31,false
308146892,279.020508,22.2222222222222,35.0,39.937,19.98,113,63,116,3253,31,false
308179275,279.052891,31.3607777777778,35.0,39.937,19.98,113,63,116,3253,31,false
308198250,279.071866,27.367,35.0,39.937,19.98,113,63,116,3252,31,false
308225780,279.099396,25.0,35.0,39.937,19.98,113,63,116,3251,31,false
308242250,279.115866,25.0,35.0,39.937,19.98,113,63,116,3251,31,false
308268242,279.141858,25.0,35.0,39.937,19.98,115,61,116,3253,31,false
308286927,279.160543,25.0,35.0,39.937,19.98,115,61,116,3252,31,false
308315533,279.189149,25.0,35.0,39.937,19.98,115,61,116,3255,31,false
308334311,279.207927,25.0,35.0,39.937,19.98,115,61,116,3254,31,false
308361925,279.235541,25.0,35.0,39.937,19.98,115,61,116,3255,31,false
308380078,279.253694,24.2306666666667,35.0,39.937,19.98,115,61,116,3253,31,false
308409617,279.283233,23.202,35.0,39.937,19.98,115,61,116,3252,31,false
308437183,279.310799,25.0,35.0,39.937,19.98,115,61,116,3253,31,false
308484448,279.358064,25.7575757575758,35.0,39.937,19.98,115,61,116,3255,31,false
308507111,279.380727,31.0427575757576,35.0,39.937,19.98,115,61,116,3255,31,false
308537130,279.410746,31.757,35.0,39.937,19.98,115,61,116,3255,31,false
308566386,279.440002,25.7575757575758,35.0,39.937,19.98,115,61,116,3253,31,false
308597606,279.471222,30.7244242424242,35.0,39.937,19.98,115,61,116,3252,31,false
308618839,279.492455,26.6666666666667,35.0,39.937,19.98,115,61,116,3250,31,false
308648829,279.522445,26.6666666666667,35.0,39.937,19.98,115,61,116,3251,31,false
308665729,279.539345,23.7403333333259,35.0,39.937,19.98,115,61,116,3251,31,false
308692611,279.566227,26.6666666666667,35.0,39.937,19.98,115,61,116,3252,31,false
308714508,279.588124,26.6666666666667,35.0,39.937,19.98,115,61,116,3253,31,false
308737502,279.611118,26.6666666666667,35.0,39.937,19.98,115,61,116,3252,31,false
308761213,279.634829,24.9790000000074,35.0,39.937,19.98,115,61,115,3252,31,false
308784581,279.658197,26.6666666666667,35.0,39.937,19.98,115,67,116,3245,31,false
308819008,279.692624,22.6083333333333,35.0,39.937,19.98,115,67,116,3246,31,false
308851952,279.725568,29.0793333333259,35.0,39.937,19.98,115,67,116,3246,31,false
308866648,279.740264,26.6666666666667,35.0,39.937,19.98,115,67,116,3244,31,false
308895334,279.76895,26.6666666666667,35.0,39.937,19.98,115,67,116,3246,31,false
308916847,279.790463,26.6666666666667,35.0,39.937,19.98,115,67,116,3247,31,false
308943354,279.81697,26.2056666666741,35.0,39.937,19.98,115,67,116,3250,31,false
308961844,279.83546,21.077,35.0,39.937,19.98,115,67,116,3249,31,false
308986081,279.859697,22.323,35.0,39.937,19.98,115,67,116,3246,31,false
309011481,279.885097,21.385,35.0,39.937,19.98,115,67,116,3248,31,false
309038190,279.911806,25.0,35.0,39.937,19.98,115,67,116,3246,31,false
309063101,279.936717,25.0,40.0,19.783,15.136,115,67,116,3246,31,false
309086964,279.96058,25.0,40.0,19.783,15.136,115,67,116,3246,31,false
309110765,279.984381,25.0,40.0,19.783,15.136,115,67,115,3308,31,false
309132059,280.005675,24.2424242424242,40.0,19.783,15.136,115,67,115,3307,31,false
309158679,280.032295,24.2424242424242,40.0,19.783,15.136,115,67,115,3308,31,false
309180493,280.054109,24.2424242424242,40.0,19.783,15.136,115,67,115,3307,31,false
309208774,280.08239,24.2424242424242,40.0,19.783,15.136,115,67,115,3308,31,false
309231502,280.105118,24.2424242424242,40.0,19.783,15.136,115,67,115,3307,31,false
309256865,280.130481,24.2424242424242,40.0,19.783,15.136,115,67,115,3307,31,false
309287650,280.161266,24.2424242424242,40.0,19.783,15.136,115,67,117,3320,31,false
309303681,280.177297,24.2424242424242,40.0,19.783,15.136,116,49,117,3320,31,false
309336339,280.209955,24.2424242424242,40.0,19.783,15.136,116,49,117,3320,31,false
309353796,280.227412,24.2424242424242,40.0,19.783,15.136,116,49,117,3318,31,false
309382287,280.255903,24.2424242424242,40.0,19.783,15.136,116,49,117,3307,31,false
309400048,280.273664,24.2424242424242,40.0,19.783,15.136,116,49,117,3307,31,false
309448166,280.321782,25.0,40.0,19.783,15.136,116,49,117,3301,31,false
309493371,280.366987,37.1602424242424,40.0,19.783,15.136,116,49,117,3296,31,false
309534029,280.407645,43.66,40.0,19.783,15.136,116,49,116,3297,31,false
309570202,280.443818,41.108,40.0,19.783,15.136,116,49,117,3303,31,false
309600789,280.474405,33.3333333333333,40.0,19.783,15.136,116,49,117,3301,31,false
309628861,280.502477,33.3333333333333,40.0,19.783,15.136,116,49,117,3301,31,false
309656983,280.530599,33.3333333333333,40.0,19.783,15.136,116,49,117,3301,31,false
309685054,280.55867,33.3333333333333,40.0,19.783,15.136,116,49,117,3301,31,false
309711960,280.585576,31.1573333333333,40.0,19.783,15.136,116,49,117,3303,31,false
309728226,280.601842,22.579,40.0,19.783,15.136,116,49,117,3302,31,false
309756667,280.630283,22.182,40.0,19.783,15.136,116,49,117,3300,31,false
309772232,280.645848,20.596,40.0,19.783,15.136,116,49,117,3299,31,false
309794737,280.668353,22.607,40.0,19.783,15.136,116,49,117,3299,31,false
309810632,280.684248,15.48,40.0,19.783,15.136,116,49,117,3298,31,false
309841737,280.715353,23.2373333333259,40.0,19.783,15.136,116,49,117,3264,31,false
309856038,280.729654,22.2222222222222,40.0,19.783,15.136,116,49,117,3266,31,false
309878039,280.751655,22.2222222222222,40.0,19.783,15.136,116,49,117,3267,31,false
309898701,280.772317,16.2712222222297,40.0,19.783,15.136,116,49,117,3268,31,false
309932452,280.806068,22.6176666666592,40.0,19.783,15.136,116,49,117,3267,31,false
309950594,280.82421,21.4285714285714,40.0,19.783,15.136,116,49,117,3264,31,false
309976812,280.850428,21.4285714285714,40.0,19.783,15.136,116,49,117,3264,31,false
310008065,280.881681,23.8095238095238,40.0,19.783,15.136,116,49,117,3264,31,false
310031044,280.90466,30.0930000000074,40.0,19.783,15.136,116,49,117,3262,31,false
310045768,280.919384,19.9069999999926,38.0,23.206,14.467,116,49,117,3263,31,false
310074280,280.947896,21.6666666666667,38.0,23.206,14.467,116,49,117,3263,31,false
310089691,280.963307,21.6666666666667,38.0,23.206,14.467,116,49,117,3264,31,false
310111257,280.984873,21.6666666666667,38.0,23.206,14.467,116,49,117,3265,31,false
310126663,281.000279,18.3333333333333,38.0,23.206,14.467,116,49,117,3263,31,false
310163554,281.03717,21.6666666666667,38.0,23.206,14.467,116,49,116,3257,31,false
310177878,281.051494,23.8780000000074,38.0,23.206,14.467,116,49,116,3257,31,false
310204903,281.078519,22.341,38.0,23.206,14.467,116,49,116,3256,31,false
310220097,281.093713,22.2222222222222,38.0,23.206,14.467,116,49,116,3256,31,false
310240888,281.114504,22.2222222222222,38.0,23.206,14.467,116,49,116,3257,31,false
310260346,281.133962,22.2222222222222,38.0,23.206,14.467,116,49,116,3257,31,false
310288190,281.161806,22.2222222222222,38.0,23.206,14.467,116,49,115,3257,31,false
310309624,281.18324,22.2222222222222,38.0,23.206,14.467,116,49,116,3257,31,false
310337317,281.210933,22.2222222222222,38.0,23.206,14.467,115,34,116,3259,31,false
310369477,281.243093,32.1006666666667,38.0,23.206,14.467,115,34,116,3260,31,false
310401713,281.275329,25.452,38.0,23.206,14.467,115,34,116,3261,31,false
310424999,281.298615,26.279,38.0,23.206,14.467,115,34,116,3260,31,false
310447916,281.321532,29.099,38.0,23.206,14.467,115,34,116,3259,31,false
310477303,281.350919,25.0,38.0,23.206,14.467,115,34,116,3258,31,false
310506088,281.379704,27.643,38.0,23.206,14.467,115,34,116,3258,31,false
310523060,281.396676,27.0833333333333,38.0,23.206,14.467,115,34,116,3258,31,false
310551626,281.425242,26.6666666666667,38.0,23.206,14.467,115,34,116,3257,31,false
310566041,281.439657,26.6666666666667,38.0,23.206,14.467,115,34,116,3258,31,false
310594149,281.467765,25.096,38.0,23.206,14.467,115,34,116,3259,31,false
310609396,281.483012,21.214,38.0,23.206,14.467,115,34,116,3258,31,false
310628340,281.501956,20.097,38.0,23.206,14.467,115,34,116,3257,31,false
310659032,281.532648,23.644,38.0,23.206,14.467,115,34,115,3251,31,false
310679451,281.553067,25.0,38.0,23.206,14.467,115,34,115,3252,31,false
310715246,281.588862,24.96,38.0,23.206,14.467,115,34,115,3252,31,false
310734743,281.608359,25.0,38.0,23.206,14.467,115,34,115,3252,31,false
310762114,281.63573,24.238,38.0,23.206,14.467,115,34,114,3247,31,false
310787359,281.660975,24.2424242424242,38.0,23.206,14.467,115,34,114,3246,31,false
310810302,281.683918,24.2424242424242,38.0,23.206,14.467,115,34,114,3245,31,false
310831794,281.70541,24.2424242424242,38.0,23.206,14.467,113,29,114,3245,31,true
310859417,281.733033,24.2424242424242,38.0,23.206,14.467,113,29,114,3244,31,true
310885800,281.759416,25.0,38.0,23.206,14.467,113,29,114,3245,31,true
310903779,281.777395,24.2424242424242,38.0,23.206,14.467,113,29,114,3245,31,true
310936600,281.810216,24.2424242424242,38.0,23.206,14.467,113,29,118,3263,31,true
310954106,281.827722,24.2424242424242,38.0,23.206,14.467,113,29,118,3264,31,true
310986659,281.860275,24.2424242424242,38.0,23.206,14.467,113,29,121,3281,31,true
311003756,281.877372,24.2424242424242,38.0,23.206,14.467,113,29,121,3279,31,true
311031531,281.905147,24.2424242424242,38.0,23.206,14.467,113,29,121,3282,31,true
311047394,281.92101,24.2424242424242,42.0,21.784,12.432,113,29,121,3283,31,true
311075141,281.948757,24.2424242424242,42.0,21.784,12.432,113,29,121,3284,31,true
311091449,281.965065,23.3789090909091,42.0,21.784,12.432,113,29,121,3285,31,true
311114117,281.987733,21.274,42.0,21.784,12.432,113,29,121,3284,31,true
311150623,282.024239,24.0740740740741,42.0,21.784,12.432,113,29,120,3286,31,true
311172397,282.046013,24.2424242424242,42.0,21.784,12.432,113,29,121,3283,31,true
311194992,282.068608,24.0740740740741,42.0,21.784,12.432,113,29,121,3282,31,true
311217923,282.091539,24.0740740740741,42.0,21.784,12.432,113,29,121,3280,31,true
311241765,282.115381,24.0740740740741,42.0,21.784,12.432,113,29,121,3280,31,true
311268053,282.141669,24.2424242424242,42.0,21.784,12.432,113,29,122,3289,31,true
311295678,282.169294,24.8651885521811,42.0,21.784,12.432,113,29,122,3282,31,true
311318697,282.192313,24.2424242424242,42.0,21.784,12.432,113,29,122,3281,31,true
311337184,282.2108,24.0740740740741,42.0,21.784,12.432,121,32,122,3280,31,true
311371776,282.245392,24.0740740740741,42.0,21.784,12.432,121,32,121,3279,31,true
311388929,282.262545,24.0740740740741,42.0,21.784,12.432,121,32,124,3290,31,true
311419594,282.29321,24.1316868686943,42.0,21.784,12.432,121,32,124,3353,31,true
311444650,282.318266,24.2424242424242,42.0,21.784,12.432,121,32,124,3352,31,true
311489279,282.362895,31.8012424242424,42.0,21.784,12.432,121,32,123,3350,31,true
311515248,282.388864,30.462,42.0,21.784,12.432,121,32,123,3350,31,true
311545038,282.418654,31.968,42.0,21.784,12.432,121,32,123,3351,31,true
311575966,282.449582,27.5966666666592,42.0,21.784,12.432,121,32,123,3349,31,true
311635194,282.50881,43.2533333333408,42.0,21.784,12.432,121,32,123,3349,31,true
311704615,282.578231,56.7466666666592,42.0,21.784,12.432,121,32,123,3347,31,true
311775686,282.649302,83.3333333333333,42.0,21.784,12.432,121,32,123,3341,31,true
311827612,282.701228,56.3883333333408,42.0,21.784,12.432,121,32,121,3340,31,true
311879272,282.752888,63.4473333333333,42.0,21.784,12.432,122,32,123,3339,31,true
311923082,282.796698,53.813,42.0,21.784,12.432,122,32,123,3334,31,true
311955640,282.829256,29.9686666666667,42.0,21.784,12.432,122,32,122,3326,31,true
311979485,282.853101,29.7159999999925,42.0,21.784,12.432,122,32,122,3327,31,true
312008572,282.882188,34.5863333333408,42.0,21.784,12.432,122,32,120,3324,31,true
312029661,282.903277,28.383,42.0,21.784,12.432,122,32,122,3325,31,true
312059512,282.933128,24.063,31.0,31.876,19.725,122,32,122,3324,31,true
312084024,282.95764,27.7777777777778,31.0,31.876,19.725,122,32,122,3324,31,true
312107315,282.980931,21.0682222222222,31.0,31.876,19.725,122,32,122,3324,31,true
