t_usec,elapsed_sec,frame_ms,fps,process_ms,physics_ms,enemies,projectiles,physics_objects,nodes,chunks,flow_building
398426290,369.075288,34.17,40.0,31.231,18.159,84,20,83,3275,24,false
398450778,369.099776,23.713,40.0,31.231,18.159,84,20,83,3274,24,false
398467528,369.116526,21.45,40.0,31.231,18.159,84,20,83,3274,24,false
398488233,369.137231,19.866,40.0,31.231,18.159,84,20,83,3268,24,false
398504330,369.153328,15.623,40.0,31.231,18.159,84,20,83,3268,24,false
398525759,369.174757,20.0,40.0,31.231,18.159,84,20,83,3271,24,false
398546680,369.195678,19.4444444444444,40.0,31.231,18.159,84,20,83,3271,24,false
398573076,369.222074,19.8622222222156,40.0,31.231,18.159,84,20,83,3271,24,false
398587979,369.236977,19.4444444444444,40.0,31.231,18.159,84,20,83,3270,24,false
398605453,369.254451,19.4444444444444,40.0,31.231,18.159,84,20,83,3269,24,false
398627412,369.27641,20.0,40.0,31.231,18.159,84,20,83,3269,24,false
398647755,369.296753,19.6969696969697,40.0,31.231,18.159,84,20,83,3269,24,false
398667885,369.316883,21.4141414141414,40.0,31.231,18.159,84,20,83,3270,24,false
398686087,369.335085,19.6969696969697,40.0,31.231,18.159,84,20,83,3269,24,false
398700631,369.349629,18.9843636363703,40.0,31.231,18.159,84,20,83,3270,24,false
398719761,369.368759,18.726,40.0,31.231,18.159,84,20,83,3270,24,false
398734910,369.383908,15.881,40.0,31.231,18.159,84,20,83,3269,24,false
398753840,369.402838,17.926,40.0,31.231,18.159,84,20,83,3269,24,false
398769016,369.418014,14.875,40.0,31.231,18.159,82,20,83,3269,24,false
398784776,369.433774,15.841,40.0,31.231,18.159,82,20,83,3268,24,false
398806321,369.455319,18.5185185185185,40.0,31.231,18.159,82,20,83,3268,24,false
398826836,369.475834,18.3333333333333,40.0,31.231,18.159,82,20,83,3271,24,false
398843972,369.49297,18.1818181818182,40.0,31.231,18.159,82,20,83,3271,24,false
398860365,369.509363,18.0555555555556,40.0,31.231,18.159,82,20,83,3272,24,false
398889185,369.538183,21.6471077441011,40.0,31.231,18.159,82,20,83,3272,24,false
398902397,369.551395,18.0555555555556,40.0,31.231,18.159,82,20,83,3272,24,false
398928396,369.577394,18.1818181818182,40.0,31.231,18.159,82,20,83,3272,24,false
398946605,369.595603,18.1818181818182,40.0,31.231,18.159,82,20,83,3272,24,false
398966096,369.615094,18.1818181818182,40.0,31.231,18.159,82,20,83,3272,24,false
398981406,369.630404,18.1818181818182,40.0,31.231,18.159,82,20,83,3271,24,false
399003661,369.652659,18.1818181818182,40.0,31.231,18.159,82,20,83,3340,24,false
399027454,369.676452,23.1413535353602,40.0,31.231,18.159,82,20,83,3340,24,false
399052247,369.701245,20.694,42.0,30.091,15.912,82,20,83,3340,24,false
399091615,369.740613,34.788,42.0,30.091,15.912,82,20,83,3046,24,false
399111971,369.760969,28.366,42.0,30.091,15.912,82,20,83,3045,24,false
399136002,369.785,25.0,42.0,30.091,15.912,82,20,83,3045,24,false
399155163,369.804161,25.0,42.0,30.091,15.912,82,20,83,3040,24,false
399182799,369.831797,25.0,42.0,30.091,15.912,82,20,83,3040,24,false
399203980,369.852978,25.0,42.0,30.091,15.912,82,20,83,3041,24,false
399223829,369.872827,24.0316666666667,42.0,30.091,15.912,82,20,84,3047,24,false
399241563,369.890561,22.889,42.0,30.091,15.912,82,20,84,3046,24,false
399261176,369.910174,19.337,42.0,30.091,15.912,82,20,84,3044,24,false
399285651,369.934649,19.373,42.0,30.091,15.912,83,19,84,3044,20,false
399299050,369.948048,18.663,42.0,30.091,15.912,83,19,84,3044,20,false
399323802,369.9728,21.73,42.0,30.091,15.912,83,19,84,3044,20,false
399342112,369.99111,20.013,42.0,30.091,15.912,83,19,84,3047,20,false
399363678,370.012676,20.8333333333333,42.0,30.091,15.912,83,19,84,3047,20,false
399379538,370.028536,16.1556666666667,42.0,30.091,15.912,83,19,84,3048,20,false
399410842,370.05984,19.4444444444444,42.0,30.091,15.912,83,19,84,3042,20,false
399424964,370.073962,19.4444444444444,42.0,30.091,15.912,83,19,84,3042,20,false
399445444,370.094442,19.9367777777778,42.0,30.091,15.912,83,19,84,3042,20,false
399460643,370.109641,20.0,42.0,30.091,15.912,83,19,84,3038,20,false
399478384,370.127382,19.6969696969697,42.0,30.091,15.912,83,19,84,3038,20,false
399494408,370.143406,18.8023636363636,42.0,30.091,15.912,83,19,84,3037,20,false
399516062,370.16506,17.858,42.0,30.091,15.912,83,19,84,3037,20,false
399534477,370.183475,19.4444444444444,42.0,30.091,15.912,83,19,77,2996,20,false
399552790,370.201788,19.4444444444444,42.0,30.091,15.912,83,19,72,2966,20,false
399578406,370.227404,19.4444444444444,42.0,30.091,15.912,83,19,72,2966,20,false
399599427,370.248425,19.6163333333333,42.0,30.091,15.912,83,19,72,2964,20,false
399614198,370.263196,19.4444444444444,42.0,30.091,15.912,83,19,72,2964,20,false
399643056,370.292054,19.4444444444444,42.0,30.091,15.912,83,19,72,2958,20,false
399660736,370.309734,19.6969696969697,42.0,30.091,15.912,83,19,72,2956,20,false
399680087,370.329085,19.6969696969697,42.0,30.091,15.912,83,19,72,2957,20,false
399695439,370.344437,19.4444444444444,42.0,30.091,15.912,83,19,72,2957,20,false
399717527,370.366525,19.6969696969697,42.0,30.091,15.912,83,19,73,2962,20,false
399733943,370.382941,19.4444444444444,42.0,30.091,15.912,83,19,73,2921,20,false
399760199,370.409197,19.4444444444444,42.0,30.091,15.912,83,19,73,2921,20,false
399775839,370.424837,19.6969696969697,42.0,30.091,15.912,83,19,73,2919,20,false
399795238,370.444236,19.6969696969697,42.0,30.091,15.912,73,21,74,2923,20,false
399813429,370.462427,19.4444444444444,42.0,30.091,15.912,73,21,74,2923,20,false
399850542,370.49954,24.1571515151515,42.0,30.091,15.912,73,21,74,2923,20,false
399872868,370.521866,24.737,42.0,30.091,15.912,73,21,74,2922,20,false
399906876,370.555874,26.386,42.0,30.091,15.912,73,21,75,2987,20,false
399926871,370.575869,25.314,42.0,30.091,15.912,73,21,75,2987,20,false
