t_usec,elapsed_sec,frame_ms,fps,process_ms,physics_ms,enemies,projectiles,physics_objects,nodes,chunks,flow_building,sim_full,sim_mid,sim_far,sim_protected,sim_physics_enabled,sim_pressure,sim_spatial_demotions,tier_changes_total,tier_reversals_total,world_materialized,world_data_only
58819799,41.166233,16.666,60.0,13.101,8.481,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
58835839,41.182273,16.666,60.0,13.101,8.481,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
58852327,41.198761,16.666,60.0,13.101,8.481,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
58869293,41.215727,16.666,60.0,13.101,8.481,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
58891965,41.238399,16.666,60.0,13.101,8.481,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
58906631,41.253065,16.666,60.0,13.101,8.481,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
58919445,41.265879,16.666,60.0,13.101,8.481,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
58936684,41.283118,16.666,60.0,13.101,8.481,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
58952665,41.299099,16.666,60.0,13.101,8.481,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
58969988,41.316422,16.666,60.0,13.101,8.481,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
58988894,41.335328,16.666,60.0,13.101,8.481,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59002556,41.34899,16.666,60.0,13.101,8.481,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59019472,41.365906,16.666,60.0,13.101,8.481,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59035806,41.38224,16.666,60.0,12.954,8.902,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59052993,41.399427,16.666,60.0,12.954,8.902,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59070180,41.416614,16.666,60.0,12.954,8.902,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59086588,41.433022,16.666,60.0,12.954,8.902,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59102764,41.449198,16.666,60.0,12.954,8.902,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59118944,41.465378,16.666,60.0,12.954,8.902,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59136673,41.483107,16.666,60.0,12.954,8.902,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59153909,41.500343,16.666,60.0,12.954,8.902,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59169085,41.515519,16.666,60.0,12.954,8.902,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59185483,41.531917,16.666,60.0,12.954,8.902,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59202675,41.549109,16.666,60.0,12.954,8.902,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59219189,41.565623,16.666,60.0,12.954,8.902,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59235612,41.582046,16.666,60.0,12.954,8.902,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59252435,41.598869,16.666,60.0,12.954,8.902,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59269612,41.616046,16.666,60.0,12.954,8.902,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59286207,41.632641,16.666,60.0,12.954,8.902,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59302109,41.648543,16.666,60.0,12.954,8.902,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59318806,41.66524,16.666,60.0,12.954,8.902,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59335620,41.682054,16.666,60.0,12.954,8.902,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59352913,41.699347,16.666,60.0,12.954,8.902,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59370189,41.716623,16.666,60.0,12.954,8.902,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59385380,41.731814,16.666,60.0,12.954,8.902,21,0,22,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59403806,41.75024,16.666,60.0,12.954,8.902,21,0,24,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59421088,41.767522,16.666,60.0,12.954,8.902,21,0,24,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59436567,41.783001,16.666,60.0,12.954,8.902,21,0,24,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59452635,41.799069,16.666,60.0,12.954,8.902,21,0,24,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59469078,41.815512,16.666,60.0,12.954,8.902,21,0,24,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59485821,41.832255,16.666,60.0,12.954,8.902,21,0,24,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59502585,41.849019,16.666,60.0,12.954,8.902,21,0,24,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59519066,41.8655,16.666,60.0,12.954,8.902,21,0,24,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59535726,41.88216,16.666,60.0,12.954,8.902,21,0,24,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59553050,41.899484,16.666,60.0,12.954,8.902,21,0,24,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59569672,41.916106,16.666,60.0,12.954,8.902,21,0,24,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59587104,41.933538,16.666,60.0,12.954,8.902,21,0,24,2237,12,false,21,0,0,0,21,0,0,741,409,21,0
59603069,41.949503,16.666,60.0,12.954,8.902,23,0,24,2237,12,false,23,0,0,0,23,0,0,741,409,23,0
59619468,41.965902,16.666,60.0,12.954,8.902,23,0,24,2237,12,false,23,0,0,0,23,0,0,741,409,23,0
59636350,41.982784,16.666,60.0,12.954,8.902,23,0,24,2237,12,false,23,0,0,0,23,0,0,741,409,23,0
59653452,41.999886,16.666,60.0,12.954,8.902,23,0,24,2237,12,false,23,0,0,0,23,0,0,741,409,23,0
59670907,42.017341,16.666,60.0,12.954,8.902,23,0,24,2237,12,false,23,0,0,0,23,0,0,741,409,23,0
59687569,42.034003,16.666,60.0,12.954,8.902,23,0,24,2237,12,false,23,0,0,0,23,0,0,741,409,23,0
59703135,42.049569,16.666,60.0,12.954,8.902,23,0,24,2237,12,false,23,0,0,0,23,0,0,741,409,23,0
59719862,42.066296,16.666,60.0,12.954,8.902,23,0,24,2237,12,false,23,0,0,0,23,0,0,741,409,23,0
59737370,42.083804,16.666,60.0,12.954,8.902,23,0,24,2236,12,false,23,0,0,0,23,0,0,741,409,23,0
59753821,42.100255,16.666,60.0,12.954,8.902,23,0,24,2236,12,false,23,0,0,0,23,0,0,741,409,23,0
59770347,42.116781,16.666,60.0,12.954,8.902,23,0,24,2236,12,false,23,0,0,0,23,0,0,741,409,23,0
59787110,42.133544,16.666,60.0,12.954,8.902,23,0,24,2236,12,false,23,0,0,0,23,0,0,741,409,23,0
59804523,42.150957,16.666,60.0,12.954,8.902,23,0,24,2236,12,false,23,0,0,0,23,0,0,741,409,23,0
59820248,42.166682,16.666,60.0,12.954,8.902,23,0,24,2236,12,false,23,0,0,0,23,0,0,741,409,23,0
59835796,42.18223,16.666,60.0,12.954,8.902,23,0,24,2236,12,false,23,0,0,0,23,0,0,741,409,23,0
59852446,42.19888,16.666,60.0,12.954,8.902,23,0,24,2236,12,false,23,0,0,0,23,0,0,741,409,23,0
59869345,42.215779,16.666,60.0,12.954,8.902,23,0,24,2236,12,false,23,0,0,0,23,0,0,741,409,23,0
59886888,42.233322,16.666,60.0,12.954,8.902,23,0,24,2236,12,false,23,0,0,0,23,0,0,741,409,23,0
59903728,42.250162,16.666,60.0,12.954,8.902,23,0,24,2236,12,false,23,0,0,0,23,0,0,741,409,23,0
59919384,42.265818,16.666,60.0,12.954,8.902,23,0,24,2236,12,false,23,0,0,0,23,0,0,741,409,23,0
