t_usec,elapsed_sec,frame_ms,fps,process_ms,physics_ms,enemies,projectiles,physics_objects,nodes,chunks,flow_building
107053100,77.926716,18.3687777777824,58.0,18.857,5.89,16,4,16,2443,23,true
107071699,77.945315,18.659,58.0,18.857,5.89,16,4,20,2443,23,true
107084708,77.958324,18.0555555555556,58.0,18.857,5.89,16,4,20,2443,23,true
107101657,77.975273,18.0555555555556,58.0,18.857,5.89,16,4,20,2443,23,true
107117962,77.991578,18.0555555555556,58.0,18.857,5.89,16,4,20,2443,23,true
107134346,78.007962,18.0555555555556,58.0,18.857,5.89,16,4,20,2443,23,true
107151552,78.025168,18.0555555555556,58.0,18.857,5.89,16,4,20,2443,23,true
107170561,78.044177,17.3005555555556,58.0,18.857,5.89,19,3,20,2443,23,true
107185461,78.059077,16.6666666666667,58.0,18.857,5.89,19,3,20,2443,23,true
107202224,78.07584,16.6666666666667,58.0,18.857,5.89,19,3,20,2443,23,true
107217769,78.091385,16.6666666666667,58.0,18.857,5.89,19,3,20,2443,23,true
107235191,78.108807,16.6666666666667,58.0,18.857,5.89,19,3,20,2443,23,true
107251784,78.1254,16.6666666666667,58.0,18.857,5.89,19,3,20,2443,23,true
107269515,78.143131,17.1376666666667,58.0,18.857,5.89,19,3,20,2443,23,true
107286189,78.159805,16.6666666666667,58.0,18.857,5.89,19,3,20,2443,23,true
107301358,78.174974,16.6666666666667,58.0,18.857,5.89,19,3,23,2443,23,true
107317930,78.191546,16.6666666666667,58.0,18.857,5.89,19,3,23,2443,23,true
107334928,78.208544,16.6666666666667,58.0,18.857,5.89,19,3,23,2443,23,true
107350836,78.224452,16.6666666666667,58.0,18.857,5.89,19,3,23,2443,23,true
107368119,78.241735,16.6666666666667,58.0,18.857,5.89,19,3,23,2443,23,true
107388763,78.262379,16.6666666666667,58.0,18.857,5.89,19,3,23,2443,23,true
107404054,78.27767,17.6743333333333,58.0,18.857,5.89,19,3,23,2443,23,true
107421874,78.29549,16.6666666666667,58.0,18.857,5.89,19,3,23,2443,23,true
107439166,78.312782,16.8753333333333,58.0,18.857,5.89,19,3,23,2443,23,true
107462115,78.335731,18.9843333333287,58.0,18.857,5.89,19,3,23,2443,23,true
107474852,78.348468,17.8036666666713,58.0,18.857,5.89,19,3,23,2443,23,true
107486538,78.360154,16.6666666666667,58.0,18.857,5.89,19,3,23,2443,23,true
107506100,78.379716,16.6666666666667,58.0,18.857,5.89,19,3,23,2443,23,true
107523223,78.396839,16.6666666666667,58.0,18.857,5.89,19,3,23,2443,23,true
107539219,78.412835,16.6666666666667,58.0,18.857,5.89,19,3,22,2438,23,true
107554809,78.428425,16.6666666666667,58.0,18.857,5.89,19,3,22,2438,23,true
107573676,78.447292,16.6666666666667,58.0,18.857,5.89,19,3,22,2438,23,true
107587159,78.460775,16.6666666666667,58.0,18.857,5.89,19,3,22,2438,23,true
107604249,78.477865,16.6666666666667,58.0,18.857,5.89,19,3,22,2438,23,true
107617288,78.490904,16.6666666666667,58.0,18.857,5.89,19,3,22,2438,23,true
107640706,78.514322,16.6666666666667,58.0,18.857,5.89,19,3,22,2438,23,true
107660968,78.534584,18.0555555555556,58.0,18.857,5.89,19,3,22,2438,23,true
107678251,78.551867,18.0555555555556,58.0,18.857,5.89,21,0,22,2438,23,false
107697419,78.571035,18.0555555555556,58.0,18.857,5.89,21,0,22,2439,23,false
107723146,78.596762,18.0555555555556,58.0,18.857,5.89,21,0,22,2439,23,false
107755944,78.62956,26.6407777777732,58.0,18.857,5.89,21,0,22,2439,23,false
107774093,78.647709,24.9520000000046,58.0,18.857,5.89,21,0,22,2439,23,false
107789702,78.663318,18.0555555555556,58.0,18.857,5.89,21,0,22,2439,23,false
107802156,78.675772,18.0555555555556,58.0,18.857,5.89,21,0,22,2439,23,false
107819122,78.692738,18.0555555555556,58.0,18.857,5.89,21,0,22,2439,23,false
107834820,78.708436,16.6666666666667,58.0,18.857,5.89,21,0,22,2439,23,false
107851370,78.724986,16.6666666666667,58.0,18.857,5.89,21,0,22,2439,23,false
107867960,78.741576,16.6666666666667,58.0,18.857,5.89,21,0,22,2439,23,false
107884584,78.7582,16.6666666666667,58.0,18.857,5.89,21,0,22,2439,23,false
107900835,78.774451,16.6666666666667,58.0,18.857,5.89,21,0,22,2439,23,false
107917580,78.791196,16.6666666666667,58.0,18.857,5.89,21,0,22,2438,23,false
107935932,78.809548,16.7816666666667,58.0,18.857,5.89,21,0,22,2438,23,false
107955972,78.829588,17.319,58.0,18.857,5.89,21,0,22,2438,23,false
107979562,78.853178,20.1139999999954,58.0,18.857,5.89,21,0,22,2438,23,false
107992579,78.866195,18.0555555555556,58.0,18.857,5.89,21,0,22,2438,23,false
108014090,78.887706,18.0555555555556,58.0,18.857,5.89,21,0,22,2438,23,false
108026138,78.899754,17.5278888888935,57.0,18.315,7.822,21,0,22,2438,23,false
108037109,78.910725,16.6666666666667,57.0,18.315,7.822,21,0,22,2438,23,false
108052964,78.92658,16.6666666666667,57.0,18.315,7.822,21,0,22,2438,23,false
108068477,78.942093,16.6666666666667,57.0,18.315,7.822,21,0,22,2438,23,false
108085697,78.959313,16.6666666666667,57.0,18.315,7.822,21,0,22,2438,23,false
108102875,78.976491,16.6666666666667,57.0,18.315,7.822,21,0,25,2439,23,false
108122077,78.995693,16.6666666666667,57.0,18.315,7.822,21,0,25,2439,23,false
108137722,79.011338,16.5763333333333,57.0,18.315,7.822,21,0,23,2439,23,false
108168600,79.042216,18.0555555555556,57.0,18.315,7.822,21,0,23,2439,23,false
108203175,79.076791,28.3957777777732,57.0,18.315,7.822,21,4,22,2440,23,false
108222340,79.095956,24.0420000000046,57.0,18.315,7.822,21,4,22,2439,23,false
