t_usec,elapsed_sec,frame_ms,fps,process_ms,physics_ms,enemies,projectiles,physics_objects,nodes,chunks,flow_building
171736295,146.770616,16.514,58.0,21.918,8.711,37,13,34,2598,20,false
171754024,146.788345,16.6666666666667,58.0,21.918,8.711,37,13,37,2603,20,false
171771188,146.805509,16.6666666666667,58.0,21.918,8.711,37,13,37,2669,20,false
171793080,146.827401,16.6666666666667,58.0,21.918,8.711,37,13,36,2662,20,false
171806688,146.841009,16.6666666666667,58.0,21.918,8.711,37,13,36,2662,20,false
171824358,146.858679,15.2777777777778,58.0,21.918,8.711,34,14,35,2661,20,true
171839886,146.874207,15.2777777777778,58.0,21.918,8.711,34,14,35,2657,20,true
171855386,146.889707,15.2777777777778,58.0,21.918,8.711,34,14,35,2651,20,true
171872023,146.906344,15.2777777777778,58.0,21.918,8.711,34,14,34,2643,20,true
171886885,146.921206,15.2777777777778,58.0,21.918,8.711,34,14,34,2643,20,true
171903833,146.938154,15.2911111111111,58.0,21.918,8.711,34,14,34,2643,20,true
171921806,146.956127,16.6666666666667,58.0,21.918,8.711,34,14,33,2640,20,true
171936174,146.970495,16.4953333333333,58.0,21.918,8.711,34,14,33,2643,20,true
171958365,146.992686,16.6666666666667,58.0,21.918,8.711,34,14,33,2643,20,true
171978609,147.01293,16.965,58.0,21.918,8.711,34,14,33,2643,20,true
171997213,147.031534,17.853,58.0,21.918,8.711,34,14,33,2607,20,true
172023154,147.057475,26.046,58.0,21.918,8.711,34,14,37,2607,20,true
172040777,147.075098,17.71,54.0,24.216,20.198,34,14,37,2606,20,true
172057961,147.092282,16.744,54.0,24.216,20.198,34,14,37,2605,20,true
172071908,147.106229,16.6666666666667,54.0,24.216,20.198,34,14,37,2604,20,true
172087191,147.121512,16.6666666666667,54.0,24.216,20.198,34,14,37,2606,20,true
172102636,147.136957,16.6666666666667,54.0,24.216,20.198,34,14,37,2606,20,true
172119412,147.153733,16.6666666666667,54.0,24.216,20.198,34,14,37,2607,20,true
172138883,147.173204,16.6666666666667,54.0,24.216,20.198,34,14,37,2607,20,true
172152770,147.187091,16.6666666666667,54.0,24.216,20.198,34,14,37,2606,20,true
172170506,147.204827,16.6666666666667,54.0,24.216,20.198,34,14,37,2604,20,true
172186689,147.22101,16.6666666666667,54.0,24.216,20.198,34,14,37,2604,20,true
172202925,147.237246,16.6666666666667,54.0,24.216,20.198,34,14,37,2601,20,true
172219321,147.253642,16.6666666666667,54.0,24.216,20.198,34,14,37,2601,20,true
172236506,147.270827,16.6666666666667,54.0,24.216,20.198,34,14,37,2600,20,true
172267203,147.301524,17.9246666666667,54.0,24.216,20.198,34,14,40,2600,20,true
172300711,147.335032,33.75,54.0,24.216,20.198,34,14,40,2669,20,true
172320689,147.35501,25.0,54.0,24.216,20.198,34,14,40,2670,20,true
172339635,147.373956,25.0,54.0,24.216,20.198,38,14,39,2665,20,true
172363149,147.39747,25.0,54.0,24.216,20.198,38,14,36,2653,20,true
172376331,147.410652,25.0,54.0,24.216,20.198,38,14,36,2652,20,true
172391737,147.426058,16.0826666666667,54.0,24.216,20.198,38,14,36,2650,20,true
172405678,147.439999,13.911,54.0,24.216,20.198,38,14,36,2646,20,true
172420107,147.454428,14.59,54.0,24.216,20.198,38,14,36,2650,20,true
172437495,147.471816,16.495,54.0,24.216,20.198,38,14,36,2647,20,true
172454819,147.48914,17.4,54.0,24.216,20.198,38,14,36,2647,20,true
172497781,147.532102,22.5136666666624,54.0,24.216,20.198,38,14,35,2643,20,true
172549166,147.583487,35.772666666671,54.0,24.216,20.198,38,14,39,2595,20,true
172593085,147.627406,45.943,54.0,24.216,20.198,38,14,38,2598,20,true
172634437,147.668758,47.491,54.0,24.216,20.198,38,14,37,2602,20,true
172655033,147.689354,33.3333333333333,54.0,24.216,20.198,38,14,37,2601,20,true
172674580,147.708901,32.5903333333333,54.0,24.216,20.198,38,14,37,2602,20,true
172691581,147.725902,18.775,54.0,24.216,20.198,38,14,37,2598,20,true
172715233,147.749554,20.012,54.0,24.216,20.198,38,14,36,2601,20,true
172732147,147.766468,20.803,54.0,24.216,20.198,38,14,40,2606,20,true
172758957,147.793278,23.996,54.0,24.216,20.198,38,14,40,2675,20,true
172778109,147.81243,20.409,54.0,24.216,20.198,38,14,40,2673,20,true
172804703,147.839024,22.189,54.0,24.216,20.198,38,14,40,2674,20,true
172823252,147.857573,22.2222222222222,54.0,24.216,20.198,38,14,40,2672,20,true
172841327,147.875648,19.7567777777778,54.0,24.216,20.198,39,17,40,2671,20,true
172856235,147.890556,15.629,54.0,24.216,20.198,39,17,40,2669,20,true
172875048,147.909369,17.143,54.0,24.216,20.198,39,17,40,2666,20,true
172889405,147.923726,16.24,54.0,24.216,20.198,39,17,40,2660,20,true
172906307,147.940628,16.593,54.0,24.216,20.198,39,17,40,2663,20,true
172920379,147.9547,14.834,54.0,24.216,20.198,39,17,39,2660,20,true
172937230,147.971551,16.325,54.0,24.216,20.198,39,17,39,2660,20,true
172954280,147.988601,17.606,54.0,24.216,20.198,39,17,39,2660,20,true
172971299,148.00562,17.341,54.0,24.216,20.198,39,17,42,2660,20,true
172989222,148.023543,18.0555555555556,54.0,24.216,20.198,39,17,42,2637,20,true
173002730,148.037051,13.3244444444444,54.0,24.216,20.198,39,17,41,2638,20,true
173019282,148.053603,16.6666666666667,54.0,24.216,20.198,39,17,41,2636,20,true
173036062,148.070383,16.6666666666667,49.0,24.731,15.625,39,17,41,2636,20,true
173052795,148.087116,16.6666666666667,49.0,24.731,15.625,39,17,41,2635,20,true
173069694,148.104015,16.6666666666667,49.0,24.731,15.625,39,17,41,2636,20,true
173086847,148.121168,16.6666666666667,49.0,24.731,15.625,39,17,41,2636,20,true
173102739,148.13706,16.6666666666667,49.0,24.731,15.625,39,17,41,2636,20,true
173123716,148.158037,16.6666666666667,49.0,24.731,15.625,39,17,41,2636,20,true
173140665,148.174986,16.6666666666667,49.0,24.731,15.625,39,17,41,2636,20,true
173154824,148.189145,16.6666666666667,49.0,24.731,15.625,39,17,41,2636,20,true
173170611,148.204932,16.6666666666667,49.0,24.731,15.625,39,17,41,2635,20,true
173187219,148.22154,16.6666666666667,49.0,24.731,15.625,39,17,41,2633,20,true
173204737,148.239058,16.6666666666667,49.0,24.731,15.625,39,17,40,2627,20,true
173224048,148.258369,16.6666666666667,49.0,24.731,15.625,39,17,44,2700,20,true
173243303,148.277624,16.6666666666667,49.0,24.731,15.625,39,17,43,2693,20,true
173258811,148.293132,16.6666666666667,49.0,24.731,15.625,39,17,42,2692,20,true
173279618,148.313939,16.6666666666667,49.0,24.731,15.625,39,17,40,2688,20,true
173293995,148.328316,16.968,49.0,24.731,15.625,39,17,40,2685,20,true
173324595,148.358916,23.314333333329,49.0,24.731,15.625,39,17,40,2684,20,true
173343158,148.377479,18.0555555555556,49.0,24.731,15.625,39,17,38,2680,20,true
173359553,148.393874,18.0555555555556,49.0,24.731,15.625,38,15,39,2673,20,false
173374377,148.408698,18.0555555555556,49.0,24.731,15.625,38,15,39,2672,20,false
173389997,148.424318,18.0555555555556,49.0,24.731,15.625,38,15,39,2668,20,false
173405318,148.439639,16.6666666666667,49.0,24.731,15.625,38,15,39,2658,20,false
173420742,148.455063,16.6666666666667,49.0,24.731,15.625,38,15,39,2650,20,false
173436487,148.470808,16.6666666666667,49.0,24.731,15.625,38,15,39,2650,20,false
173453037,148.487358,16.6666666666667,49.0,24.731,15.625,38,15,39,2647,20,false
173471202,148.505523,16.6666666666667,49.0,24.731,15.625,38,15,43,2654,20,false
173488599,148.52292,16.6666666666667,49.0,24.731,15.625,38,15,43,2647,20,false
173503845,148.538166,16.6666666666667,49.0,24.731,15.625,38,15,43,2646,20,false
173520239,148.55456,16.6666666666667,49.0,24.731,15.625,38,15,43,2649,20,false
173536272,148.570593,16.6666666666667,49.0,24.731,15.625,38,15,43,2649,20,false
173555100,148.589421,16.6666666666667,49.0,24.731,15.625,38,15,43,2649,20,false
173570095,148.604416,16.6666666666667,49.0,24.731,15.625,38,15,43,2650,20,false
173589550,148.623871,16.6666666666667,49.0,24.731,15.625,38,15,43,2650,20,false
173604773,148.639094,16.6666666666667,49.0,24.731,15.625,38,15,43,2649,20,false
173628464,148.662785,18.0555555555556,49.0,24.731,15.625,38,15,43,2649,20,false
173640888,148.675209,16.6666666666667,49.0,24.731,15.625,38,15,43,2648,20,false
173655914,148.690235,16.6666666666667,49.0,24.731,15.625,38,15,43,2648,20,false
173671523,148.705844,16.6666666666667,49.0,24.731,15.625,38,15,43,2716,20,false
173686156,148.720477,16.6666666666667,49.0,24.731,15.625,38,15,43,2713,20,false
173706492,148.740813,16.6666666666667,49.0,24.731,15.625,38,15,47,2714,20,false
173722493,148.756814,16.6666666666667,49.0,24.731,15.625,38,15,47,2711,20,false
173742517,148.776838,16.6666666666667,49.0,24.731,15.625,38,15,45,2690,20,false
173759787,148.794108,18.0555555555556,49.0,24.731,15.625,38,15,45,2691,20,false
173774602,148.808923,16.6666666666667,49.0,24.731,15.625,38,15,45,2691,20,false
173788539,148.82286,16.6666666666667,49.0,24.731,15.625,38,15,45,2689,20,false
173803877,148.838198,16.6666666666667,49.0,24.731,15.625,38,15,44,2693,20,false
173819299,148.85362,16.6666666666667,49.0,24.731,15.625,38,15,44,2690,20,false
173836843,148.871164,16.6666666666667,49.0,24.731,15.625,38,15,44,2693,20,false
173853435,148.887756,16.6666666666667,49.0,24.731,15.625,43,17,44,2693,20,false
173869391,148.903712,16.6666666666667,49.0,24.731,15.625,43,17,44,2692,20,false
173887353,148.921674,16.6666666666667,49.0,24.731,15.625,43,17,43,2688,20,false
173902584,148.936905,16.6666666666667,49.0,24.731,15.625,43,17,43,2686,20,false
173919251,148.953572,16.6666666666667,49.0,24.731,15.625,43,17,43,2686,20,false
173936455,148.970776,16.6666666666667,49.0,24.731,15.625,43,17,43,2685,20,false
173953858,148.988179,16.6666666666667,49.0,24.731,15.625,43,17,48,2653,20,false
173971682,149.006003,16.6666666666667,49.0,24.731,15.625,43,17,47,2651,20,false
173987281,149.021602,16.6666666666667,49.0,24.731,15.625,43,17,47,2650,20,false
174004066,149.038387,16.6666666666667,49.0,24.731,15.625,43,17,47,2652,20,false
174019740,149.054061,16.6666666666667,49.0,24.731,15.625,43,17,47,2656,20,false
174041253,149.075574,16.6666666666667,59.0,20.809,7.904,43,17,47,2655,20,false
174057519,149.09184,16.6666666666667,59.0,20.809,7.904,43,17,47,2655,20,false
174071119,149.10544,16.6666666666667,59.0,20.809,7.904,43,17,47,2657,20,false
174091021,149.125342,16.6666666666667,59.0,20.809,7.904,43,17,47,2656,20,false
174106533,149.140854,16.6666666666667,59.0,20.809,7.904,43,17,47,2654,20,false
174122362,149.156683,16.6666666666667,59.0,20.809,7.904,43,17,47,2653,20,false
174136833,149.171154,16.6666666666667,59.0,20.809,7.904,43,17,47,2654,20,false
174155049,149.18937,16.6666666666667,59.0,20.809,7.904,43,17,47,2721,20,false
174169565,149.203886,16.6666666666667,59.0,20.809,7.904,43,17,47,2720,20,false
174189561,149.223882,16.6666666666667,59.0,20.809,7.904,43,17,50,2731,20,false
174206147,149.240468,16.6666666666667,59.0,20.809,7.904,43,17,50,2732,20,false
174228055,149.262376,16.6666666666667,59.0,20.809,7.904,43,17,50,2729,20,false
174243668,149.277989,16.6666666666667,59.0,20.809,7.904,43,17,50,2729,20,false
174260778,149.295099,16.6666666666667,59.0,20.809,7.904,43,17,50,2729,20,false
174287514,149.321835,16.6666666666667,59.0,20.809,7.904,43,17,50,2728,20,false
